Date,HomeTeam,HomeTeamPTS,VisitTeam,VisitTeamPTS,Winning
2012-02-02,NYK,102,CHI,105,0.9714285714285714
2012-02-02,SAS,93,NOH,81,1.1481481481481481
2012-02-02,LAC,91,DEN,112,0.8125
2012-02-02,ATL,77,MEM,96,0.8020833333333334
2012-02-02,SAC,95,POR,92,1.0326086956521738
2012-02-02,GSW,119,UTA,101,1.1782178217821782
2012-02-03,DET,88,MIL,80,1.1
2012-02-03,TOR,106,WAS,89,1.1910112359550562
2012-02-03,PHI,79,MIA,99,0.797979797979798
2012-02-03,NJN,105,MIN,108,0.9722222222222222
2012-02-03,OKC,101,MEM,94,1.074468085106383
2012-02-03,BOS,91,NYK,89,1.0224719101123596
2012-02-03,HOU,99,PHX,81,1.2222222222222223
2012-02-03,DEN,89,LAL,93,0.956989247311828
2012-02-03,ORL,102,CLE,94,1.0851063829787233
2012-02-03,DAL,87,IND,98,0.8877551020408163
2012-02-04,MIL,90,CHI,113,0.7964601769911505
2012-02-04,UTA,96,LAL,87,1.103448275862069
2012-02-04,NYK,99,NJN,92,1.076086956521739
2012-02-04,MIN,100,HOU,91,1.098901098901099
2012-02-04,SAS,107,OKC,96,1.1145833333333333
2012-02-04,WAS,81,LAC,107,0.7570093457943925
2012-02-04,PHX,95,CHA,89,1.0674157303370786
2012-02-04,ATL,87,PHI,98,0.8877551020408163
2012-02-04,DET,89,NOH,87,1.0229885057471264
2012-02-04,POR,117,DEN,97,1.2061855670103092
2012-02-04,IND,81,ORL,85,0.9529411764705882
2012-02-04,CLE,91,DAL,88,1.0340909090909092
2012-02-04,SAC,114,GSW,106,1.0754716981132075
2012-02-05,MIA,95,TOR,89,1.0674157303370786
2012-02-05,BOS,98,MEM,80,1.225
2012-02-06,NJN,87,CHI,108,0.8055555555555556
2012-02-06,ATL,90,PHX,99,0.9090909090909091
2012-02-06,ORL,102,LAC,107,0.9532710280373832
2012-02-06,WAS,111,TOR,108,1.0277777777777777
2012-02-06,DEN,90,HOU,99,0.9090909090909091
2012-02-06,NOH,92,SAC,100,0.92
2012-02-06,PHI,95,LAL,90,1.0555555555555556
2012-02-06,POR,107,OKC,111,0.963963963963964
2012-02-06,NYK,99,UTA,88,1.125
2012-02-06,MEM,84,SAS,89,0.9438202247191011
2012-02-07,GSW,116,OKC,119,0.9747899159663865
2012-02-07,MIL,105,PHX,107,0.9813084112149533
2012-02-07,MIA,107,CLE,91,1.1758241758241759
2012-02-07,IND,104,UTA,99,1.0505050505050506
2012-02-07,MIN,86,SAC,84,1.0238095238095237
2012-02-07,BOS,94,CHA,84,1.119047619047619
2012-02-08,MEM,85,MIN,80,1.0625
2012-02-08,WAS,93,NYK,107,0.8691588785046729
2012-02-08,DEN,95,DAL,105,0.9047619047619048
2012-02-08,ORL,102,MIA,89,1.146067415730337
2012-02-08,ATL,97,IND,87,1.1149425287356323
2012-02-08,PHI,90,SAS,100,0.9
2012-02-08,NJN,92,DET,99,0.9292929292929293
2012-02-08,CLE,99,LAC,92,1.076086956521739
2012-02-08,TOR,99,MIL,105,0.9428571428571428
2012-02-08,POR,96,HOU,103,0.9320388349514563
2012-02-08,NOH,67,CHI,90,0.7444444444444445
2012-02-09,BOS,87,LAL,88,0.9886363636363636
2012-02-09,PHX,89,HOU,96,0.9270833333333334
2012-02-09,DEN,101,GSW,109,0.926605504587156
2012-02-09,SAC,106,OKC,101,1.0495049504950495
2012-02-10,NYK,92,LAL,85,1.0823529411764705
2012-02-10,ORL,87,ATL,89,0.9775280898876404
2012-02-10,UTA,87,OKC,101,0.8613861386138614
2012-02-10,PHI,77,LAC,78,0.9871794871794872
2012-02-10,NOH,86,POR,94,0.9148936170212766
2012-02-10,CHA,64,CHI,95,0.6736842105263158
2012-02-10,CLE,112,MIL,113,0.9911504424778761
2012-02-10,WAS,89,MIA,106,0.839622641509434
2012-02-10,MEM,98,IND,92,1.065217391304348
2012-02-10,DET,109,NJN,92,1.184782608695652
2012-02-10,MIN,97,DAL,104,0.9326923076923077
2012-02-10,TOR,86,BOS,74,1.162162162162162
2012-02-11,NJN,89,SAS,103,0.8640776699029126
2012-02-11,MIN,98,NYK,100,0.98
2012-02-11,SAC,84,PHX,98,0.8571428571428571
2012-02-11,CLE,84,PHI,99,0.8484848484848485
2012-02-11,MIL,94,ORL,99,0.9494949494949495
2012-02-11,DAL,97,POR,94,1.0319148936170213
2012-02-11,CHA,86,LAC,111,0.7747747747747747
2012-02-11,IND,109,DEN,113,0.9646017699115044
2012-02-12,BOS,95,CHI,91,1.043956043956044
2012-02-12,GSW,106,HOU,97,1.092783505154639
2012-02-12,DET,77,WAS,98,0.7857142857142857
2012-02-12,MEM,88,UTA,98,0.8979591836734694
2012-02-12,TOR,92,LAL,94,0.9787234042553191
2012-02-12,ATL,87,MIA,107,0.8130841121495327
2012-02-13,ORL,102,MIN,89,1.146067415730337
2012-02-13,CHA,89,PHI,98,0.9081632653061225
2012-02-13,GSW,102,PHX,96,1.0625
2012-02-13,DAL,96,LAC,92,1.0434782608695652
2012-02-13,MIL,96,MIA,114,0.8421052631578947
2012-02-13,NOH,86,UTA,80,1.075
2012-02-14,TOR,87,NYK,90,0.9666666666666667
2012-02-14,CHI,121,SAC,115,1.0521739130434782
2012-02-14,OKC,111,UTA,85,1.3058823529411765
2012-02-14,MEM,93,HOU,83,1.1204819277108433
2012-02-14,DEN,109,PHX,92,1.184782608695652
2012-02-14,DET,95,SAS,99,0.9595959595959596
2012-02-14,IND,90,MIA,105,0.8571428571428571
2012-02-14,LAL,86,ATL,78,1.1025641025641026
2012-02-14,POR,109,WAS,124,0.8790322580645161
2012-02-15,MIN,102,CHA,90,1.1333333333333333
2012-02-15,GSW,91,POR,93,0.978494623655914
2012-02-15,MIL,89,NOH,92,0.967391304347826
2012-02-15,CLE,98,IND,87,1.1264367816091954
2012-02-15,TOR,106,SAS,113,0.9380530973451328
2012-02-15,ORL,103,PHI,87,1.1839080459770115
2012-02-15,NYK,100,SAC,85,1.1764705882352942
2012-02-15,HOU,96,OKC,95,1.0105263157894737
2012-02-15,LAC,102,WAS,84,1.2142857142857142
2012-02-15,DAL,102,DEN,84,1.2142857142857142
2012-02-15,PHX,99,ATL,101,0.9801980198019802
2012-02-15,NJN,100,MEM,105,0.9523809523809523
2012-02-15,BOS,88,DET,98,0.8979591836734694
2012-02-16,IND,93,NJN,88,1.0568181818181819
2012-02-16,POR,71,LAC,74,0.9594594594594594
2012-02-16,CHI,89,BOS,80,1.1125
2012-02-17,TOR,91,CHA,98,0.9285714285714286
2012-02-17,HOU,98,MIN,111,0.8828828828828829
2012-02-17,DET,114,SAC,108,1.0555555555555556
2012-02-17,UTA,114,WAS,100,1.14
2012-02-17,OKC,110,GSW,87,1.264367816091954
2012-02-17,LAL,111,PHX,99,1.121212121212121
2012-02-17,CLE,87,MIA,111,0.7837837837837838
2012-02-17,MEM,103,DEN,102,1.0098039215686274
2012-02-17,PHI,75,DAL,82,0.9146341463414634
2012-02-17,ORL,94,MIL,85,1.1058823529411765
2012-02-17,NYK,85,NOH,89,0.9550561797752809
2012-02-18,CHI,85,NJN,97,0.8762886597938144
2012-02-18,MEM,104,GSW,103,1.0097087378640777
2012-02-18,POR,97,ATL,77,1.2597402597402598
2012-02-18,LAC,100,SAS,103,0.970873786407767
2012-02-19,MIA,90,ORL,78,1.1538461538461537
2012-02-19,NYK,104,DAL,97,1.0721649484536082
2012-02-19,PHX,102,LAL,90,1.1333333333333333
2012-02-19,OKC,124,DEN,118,1.0508474576271187
2012-02-19,HOU,101,UTA,85,1.188235294117647
2012-02-19,MIN,92,PHI,91,1.010989010989011
2012-02-19,CLE,93,SAC,92,1.0108695652173914
2012-02-19,IND,108,CHA,73,1.4794520547945205
2012-02-19,NJN,85,MIL,92,0.9239130434782609
2012-02-19,DET,96,BOS,81,1.1851851851851851
2012-02-20,MIL,90,ORL,93,0.967741935483871
2012-02-20,UTA,102,SAS,106,0.9622641509433962
2012-02-20,NYK,92,NJN,100,0.92
2012-02-20,PHX,104,WAS,88,1.1818181818181819
2012-02-20,LAL,103,POR,92,1.1195652173913044
2012-02-20,OKC,101,NOH,93,1.086021505376344
2012-02-20,CHI,90,ATL,79,1.139240506329114
2012-02-20,GSW,104,LAC,97,1.0721649484536082
2012-02-20,DEN,103,MIN,101,1.0198019801980198
2012-02-20,HOU,97,MEM,93,1.043010752688172
2012-02-20,DAL,89,BOS,73,1.2191780821917808
2012-02-21,POR,137,SAS,97,1.4123711340206186
2012-02-21,CLE,101,DET,100,1.01
2012-02-21,IND,117,NOH,108,1.0833333333333333
2012-02-21,MEM,89,PHI,76,1.1710526315789473
2012-02-21,MIA,120,SAC,108,1.1111111111111112
2012-02-22,PHX,104,GSW,106,0.9811320754716981
2012-02-22,NYK,99,ATL,82,1.2073170731707317
2012-02-22,OKC,119,BOS,104,1.1442307692307692
2012-02-22,CHA,88,IND,102,0.8627450980392157
2012-02-22,NJN,91,ORL,108,0.8425925925925926
2012-02-22,CHI,110,MIL,91,1.2087912087912087
2012-02-22,WAS,107,SAC,115,0.9304347826086956
2012-02-22,HOU,93,PHI,87,1.0689655172413792
2012-02-22,MIN,100,UTA,98,1.0204081632653061
2012-02-22,LAC,103,DEN,95,1.0842105263157895
2012-02-22,CLE,84,NOH,89,0.9438202247191011
2012-02-22,TOR,103,DET,93,1.10752688172043
2012-02-22,DAL,91,LAL,96,0.9479166666666666
2012-02-23,DEN,99,SAS,114,0.868421052631579
2012-02-23,OKC,100,LAL,85,1.1764705882352942
2012-02-23,MIA,102,NYK,88,1.1590909090909092
2012-02-23,ATL,83,ORL,78,1.064102564102564
2012-02-28,CLE,83,BOS,86,0.9651162790697675
2012-02-28,CHI,99,NOH,95,1.0421052631578946
2012-02-28,HOU,88,TOR,85,1.035294117647059
2012-02-28,DAL,92,NJN,93,0.989247311827957
2012-02-28,LAC,97,MIN,109,0.8899082568807339
2012-02-28,SAC,103,UTA,96,1.0729166666666667
2012-02-28,IND,102,GSW,78,1.3076923076923077
2012-02-28,DET,68,PHI,97,0.7010309278350515
