Date,HomeTeam,HomeTeamPTS,VisitTeam,VisitTeamPTS,Winning
2013-11-03,ORL,107,BKN,86,1.244186046511628
2013-11-03,MIA,103,WAS,93,1.10752688172043
2013-11-03,OKC,103,PHX,96,1.0729166666666667
2013-11-03,LAL,105,ATL,103,1.0194174757281553
2013-11-03,NYK,100,MIN,109,0.9174311926605505
2013-11-03,DET,87,BOS,77,1.12987012987013
2013-11-04,CLE,93,MIN,92,1.0108695652173914
2013-11-04,LAC,137,HOU,118,1.1610169491525424
2013-11-04,MEM,95,BOS,88,1.0795454545454546
2013-11-04,PHI,90,GSW,110,0.8181818181818182
2013-11-05,NOP,98,PHX,104,0.9423076923076923
2013-11-05,POR,101,HOU,116,0.8706896551724138
2013-11-05,BKN,104,UTA,88,1.1818181818181819
2013-11-05,NYK,97,CHA,102,0.9509803921568627
2013-11-05,DEN,94,SAS,102,0.9215686274509803
2013-11-05,DAL,123,LAL,104,1.1826923076923077
2013-11-05,SAC,100,ATL,105,0.9523809523809523
2013-11-05,TOR,95,MIA,104,0.9134615384615384
2013-11-05,DET,91,IND,99,0.9191919191919192
2013-11-06,PHI,102,WAS,116,0.8793103448275862
2013-11-06,SAS,99,PHX,96,1.03125
2013-11-06,OKC,107,DAL,93,1.1505376344086022
2013-11-06,MEM,84,NOP,99,0.8484848484848485
2013-11-06,BOS,97,UTA,87,1.1149425287356323
2013-11-06,CHA,92,TOR,90,1.0222222222222221
2013-11-06,MIN,93,GSW,106,0.8773584905660378
2013-11-06,MIL,109,CLE,104,1.0480769230769231
2013-11-06,IND,97,CHI,80,1.2125
2013-11-06,ORL,98,LAC,90,1.0888888888888888
2013-11-07,HOU,98,LAL,99,0.98989898989899
2013-11-07,DEN,109,ATL,107,1.0186915887850467
2013-11-07,MIA,102,LAC,97,1.0515463917525774
2013-11-08,NOP,96,LAL,85,1.1294117647058823
2013-11-08,CHI,97,UTA,73,1.3287671232876712
2013-11-08,SAS,76,GSW,74,1.027027027027027
2013-11-08,MIN,116,DAL,108,1.0740740740740742
2013-11-08,POR,104,SAC,91,1.1428571428571428
2013-11-08,PHI,94,CLE,79,1.1898734177215189
2013-11-08,WAS,112,BKN,108,1.037037037037037
2013-11-08,DET,110,OKC,119,0.9243697478991597
2013-11-08,PHX,114,DEN,103,1.1067961165048543
2013-11-08,ORL,89,BOS,91,0.978021978021978
2013-11-08,CHA,91,NYK,101,0.900990099009901
2013-11-08,IND,91,TOR,84,1.0833333333333333
2013-11-09,MEM,108,GSW,90,1.2
2013-11-09,TOR,115,UTA,91,1.2637362637362637
2013-11-09,HOU,94,LAC,107,0.8785046728971962
2013-11-09,BKN,91,IND,96,0.9479166666666666
2013-11-09,ATL,104,ORL,94,1.1063829787234043
2013-11-09,MIL,83,DAL,91,0.9120879120879121
2013-11-09,SAC,85,POR,96,0.8854166666666666
2013-11-09,MIA,110,BOS,111,0.990990990990991
2013-11-09,CLE,127,PHI,125,1.016
2013-11-10,OKC,106,WAS,105,1.0095238095238095
2013-11-10,NYK,89,SAS,120,0.7416666666666667
2013-11-10,LAL,90,MIN,113,0.7964601769911505
2013-11-10,PHX,101,NOP,94,1.074468085106383
2013-11-11,CHI,96,CLE,81,1.1851851851851851
2013-11-11,HOU,110,TOR,104,1.0576923076923077
2013-11-11,CHA,94,ATL,103,0.912621359223301
2013-11-11,LAC,109,MIN,107,1.0186915887850467
2013-11-11,BOS,120,ORL,105,1.1428571428571428
2013-11-11,IND,95,MEM,79,1.2025316455696202
2013-11-11,PHI,85,SAS,109,0.7798165137614679
2013-11-11,POR,109,DET,103,1.058252427184466
2013-11-11,UTA,81,DEN,100,0.81
2013-11-12,LAL,116,NOP,95,1.2210526315789474
2013-11-12,GSW,113,DET,95,1.1894736842105262
2013-11-12,DAL,105,WAS,95,1.105263157894737
2013-11-12,MIA,118,MIL,95,1.2421052631578948
2013-11-13,SAS,92,WAS,79,1.1645569620253164
2013-11-13,POR,90,PHX,89,1.0112359550561798
2013-11-13,UTA,111,NOP,105,1.0571428571428572
2013-11-13,BOS,83,CHA,89,0.9325842696629213
2013-11-13,PHI,123,HOU,117,1.0512820512820513
2013-11-13,MIN,124,CLE,95,1.305263157894737
2013-11-13,ATL,91,NYK,95,0.9578947368421052
2013-11-13,SAC,107,BKN,86,1.244186046511628
2013-11-13,ORL,94,MIL,91,1.032967032967033
2013-11-13,LAC,111,OKC,103,1.0776699029126213
2013-11-13,MEM,87,TOR,103,0.8446601941747572
2013-11-13,DEN,111,LAL,99,1.121212121212121
2013-11-14,NYK,106,HOU,109,0.9724770642201835
2013-11-14,GSW,116,OKC,115,1.008695652173913
2013-11-15,DEN,117,MIN,113,1.0353982300884956
2013-11-15,TOR,80,CHI,96,0.8333333333333334
2013-11-15,LAL,86,MEM,89,0.9662921348314607
2013-11-15,IND,104,MIL,77,1.3506493506493507
2013-11-15,ATL,113,PHI,103,1.0970873786407767
2013-11-15,PHX,98,BKN,100,0.98
2013-11-15,UTA,82,SAS,91,0.9010989010989011
2013-11-15,BOS,96,POR,109,0.8807339449541285
2013-11-15,CLE,80,CHA,86,0.9302325581395349
2013-11-15,SAC,90,DET,97,0.9278350515463918
2013-11-15,MIA,110,DAL,104,1.0576923076923077
2013-11-16,NOP,135,PHI,98,1.3775510204081634
2013-11-16,WAS,96,CLE,103,0.9320388349514563
2013-11-16,HOU,122,DEN,111,1.0990990990990992
2013-11-16,MIL,79,OKC,92,0.8586956521739131
2013-11-16,MIN,106,BOS,88,1.2045454545454546
2013-11-16,CHI,110,IND,94,1.1702127659574468
2013-11-16,NYK,90,ATL,110,0.8181818181818182
2013-11-16,LAC,110,BKN,103,1.0679611650485437
2013-11-16,GSW,102,UTA,88,1.1590909090909092
2013-11-16,CHA,81,MIA,97,0.8350515463917526
2013-11-16,ORL,100,DAL,108,0.9259259259259259
2013-11-17,TOR,110,POR,118,0.9322033898305084
2013-11-17,LAL,114,DET,99,1.1515151515151516
2013-11-17,SAC,86,MEM,97,0.8865979381443299
2013-11-18,CHI,86,CHA,81,1.0617283950617284
2013-11-18,UTA,87,GSW,98,0.8877551020408163
2013-11-18,BKN,98,POR,108,0.9074074074074074
2013-11-18,DAL,97,PHI,94,1.0319148936170213
2013-11-18,LAC,102,MEM,106,0.9622641509433962
2013-11-18,OKC,115,DEN,113,1.0176991150442478
2013-11-19,SAC,107,PHX,104,1.0288461538461537
2013-11-19,WAS,104,MIN,100,1.04
2013-11-19,HOU,109,BOS,85,1.2823529411764707
2013-11-19,DET,92,NYK,86,1.069767441860465
2013-11-19,MIA,104,ATL,88,1.1818181818181819
2013-11-20,CLE,91,WAS,98,0.9285714285714286
2013-11-20,PHX,106,SAC,113,0.9380530973451328
2013-11-20,NOP,105,UTA,98,1.0714285714285714
2013-11-20,ATL,93,DET,85,1.0941176470588236
2013-11-20,GSW,81,MEM,88,0.9204545454545454
2013-11-20,CHA,95,BKN,91,1.043956043956044
2013-11-20,MIN,98,LAC,102,0.9607843137254902
2013-11-20,MIL,82,POR,91,0.9010989010989011
2013-11-20,NYK,96,IND,103,0.9320388349514563
2013-11-20,DAL,123,HOU,120,1.025
2013-11-20,PHI,98,TOR,108,0.9074074074074074
2013-11-20,SAS,104,BOS,93,1.118279569892473
2013-11-20,ORL,92,MIA,120,0.7666666666666667
2013-11-21,OKC,105,LAC,91,1.1538461538461537
2013-11-21,DEN,97,CHI,87,1.1149425287356323
2013-11-22,DET,89,ATL,96,0.9270833333333334
2013-11-22,PHI,115,MIL,107,1.074766355140187
2013-11-22,BOS,82,IND,97,0.845360824742268
2013-11-22,POR,98,CHI,95,1.0315789473684212
2013-11-22,MIN,111,BKN,81,1.3703703703703705
2013-11-22,DAL,103,UTA,93,1.10752688172043
2013-11-22,CHA,91,PHX,98,0.9285714285714286
2013-11-22,NOP,104,CLE,100,1.04
2013-11-22,LAL,102,GSW,95,1.0736842105263158
2013-11-22,TOR,96,WAS,88,1.0909090909090908
2013-11-22,MEM,86,SAS,102,0.8431372549019608
2013-11-23,LAC,103,SAC,102,1.0098039215686274
2013-11-23,SAS,126,CLE,96,1.3125
2013-11-23,GSW,101,POR,113,0.8938053097345132
2013-11-23,DEN,102,DAL,100,1.02
2013-11-23,IND,106,PHI,98,1.0816326530612246
2013-11-23,MIL,72,CHA,96,0.75
2013-11-23,MIA,101,ORL,99,1.02020202020202
2013-11-23,ATL,87,BOS,94,0.925531914893617
2013-11-23,WAS,98,NYK,89,1.101123595505618
2013-11-23,HOU,112,MIN,101,1.108910891089109
2013-11-24,OKC,95,UTA,73,1.3013698630136987
2013-11-24,BKN,97,DET,109,0.8899082568807339
2013-11-24,LAC,121,CHI,82,1.475609756097561
2013-11-24,ORL,96,PHX,104,0.9230769230769231
2013-11-24,LAL,100,SAC,86,1.1627906976744187
2013-11-25,POR,102,NYK,91,1.120879120879121
2013-11-25,CHA,86,BOS,96,0.8958333333333334
2013-11-25,DET,113,MIL,94,1.202127659574468
2013-11-25,IND,98,MIN,84,1.1666666666666667
2013-11-25,SAS,112,NOP,93,1.2043010752688172
2013-11-25,UTA,89,CHI,83,1.072289156626506
2013-11-25,DAL,96,DEN,110,0.8727272727272727
2013-11-25,MIA,107,PHX,92,1.1630434782608696
2013-11-25,MEM,86,HOU,93,0.9247311827956989
2013-11-26,WAS,116,LAL,111,1.045045045045045
2013-11-26,ATL,92,ORL,109,0.8440366972477065
2013-11-26,TOR,100,BKN,102,0.9803921568627451
2013-11-26,NOP,101,GSW,102,0.9901960784313726
2013-11-27,CHA,74,IND,99,0.7474747474747475
2013-11-27,HOU,113,ATL,84,1.3452380952380953
2013-11-27,MIL,92,WAS,100,0.92
2013-11-27,LAC,93,NYK,80,1.1625
2013-11-27,MIN,110,DEN,117,0.9401709401709402
2013-11-27,ORL,105,PHI,94,1.1170212765957446
2013-11-27,PHX,120,POR,106,1.1320754716981132
2013-11-27,BOS,93,MEM,100,0.93
2013-11-27,BKN,94,LAL,99,0.9494949494949495
2013-11-27,DAL,103,GSW,99,1.0404040404040404
2013-11-27,CLE,84,MIA,95,0.8842105263157894
2013-11-27,OKC,94,SAS,88,1.0681818181818181
2013-11-27,DET,79,CHI,99,0.797979797979798
2013-11-29,UTA,101,PHX,112,0.9017857142857143
2013-11-29,BOS,103,CLE,86,1.197674418604651
2013-11-29,ATL,88,DAL,87,1.0114942528735633
2013-11-29,HOU,114,BKN,95,1.2
2013-11-29,DET,102,LAL,106,0.9622641509433962
2013-11-29,ORL,91,SAS,109,0.8348623853211009
2013-11-29,PHI,105,NOP,121,0.8677685950413223
2013-11-29,OKC,113,GSW,112,1.0089285714285714
2013-11-29,DEN,97,NYK,95,1.0210526315789474
2013-11-29,TOR,83,MIA,90,0.9222222222222223
2013-11-29,IND,93,WAS,73,1.273972602739726
2013-11-29,SAC,98,LAC,104,0.9423076923076923
2013-11-29,CHA,92,MIL,76,1.2105263157894737
2013-11-30,MEM,88,BKN,97,0.9072164948453608
2013-11-30,CLE,97,CHI,93,1.043010752688172
2013-11-30,DAL,106,MIN,112,0.9464285714285714
2013-11-30,SAS,106,HOU,112,0.9464285714285714
2013-11-30,WAS,108,ATL,101,1.0693069306930694
2013-11-30,PHX,104,UTA,112,0.9285714285714286
2013-11-30,MIL,92,BOS,85,1.0823529411764705
2013-12-01,DET,115,PHI,100,1.15
2013-12-01,OKC,113,MIN,103,1.0970873786407767
2013-12-01,TOR,98,DEN,112,0.875
2013-12-01,LAL,108,POR,114,0.9473684210526315
2013-12-01,NYK,99,NOP,103,0.9611650485436893
2013-12-01,SAC,113,GSW,115,0.9826086956521739
2013-12-01,LAC,100,IND,105,0.9523809523809523
2013-12-01,MIA,99,CHA,98,1.010204081632653
2013-12-02,SAS,102,ATL,100,1.02
2013-12-02,WAS,98,ORL,80,1.225
2013-12-02,CHI,128,NOP,131,0.9770992366412213
2013-12-02,UTA,109,HOU,103,1.058252427184466
2013-12-02,POR,106,IND,102,1.0392156862745099
2013-12-03,BKN,87,DEN,111,0.7837837837837838
2013-12-03,DAL,89,CHA,82,1.0853658536585367
2013-12-03,PHI,126,ORL,125,1.008
2013-12-03,MEM,110,PHX,91,1.2087912087912087
2013-12-03,GSW,112,TOR,103,1.087378640776699
2013-12-03,SAC,95,OKC,97,0.979381443298969
2013-12-03,MIA,97,DET,107,0.9065420560747663
2013-12-03,BOS,108,MIL,100,1.08
2013-12-04,CLE,98,DEN,88,1.1136363636363635
2013-12-04,ATL,107,LAC,97,1.1030927835051547
2013-12-04,HOU,88,PHX,97,0.9072164948453608
2013-12-04,POR,111,OKC,104,1.0673076923076923
2013-12-04,MIL,98,DET,105,0.9333333333333333
2013-12-04,NOP,97,DAL,100,0.97
2013-12-04,UTA,86,IND,95,0.9052631578947369
2013-12-05,MEM,81,LAC,101,0.801980198019802
2013-12-05,BKN,83,NYK,113,0.7345132743362832
2013-12-05,CHI,107,MIA,87,1.2298850574712643
2013-12-06,POR,130,UTA,98,1.3265306122448979
2013-12-06,HOU,105,GSW,83,1.2650602409638554
2013-12-06,NYK,121,ORL,83,1.4578313253012047
2013-12-06,SAC,100,LAL,106,0.9433962264150944
2013-12-06,CHA,105,PHI,88,1.1931818181818181
2013-12-06,ATL,108,CLE,89,1.2134831460674158
2013-12-06,PHX,106,TOR,97,1.092783505154639
2013-12-06,WAS,105,MIL,109,0.963302752293578
2013-12-06,NOP,95,OKC,109,0.8715596330275229
2013-12-06,BOS,106,DEN,98,1.0816326530612246
2013-12-07,MIN,82,MIA,103,0.7961165048543689
2013-12-07,PHI,92,DEN,103,0.8932038834951457
2013-12-07,MEM,82,GSW,108,0.7592592592592593
2013-12-07,CLE,88,LAC,82,1.0731707317073171
2013-12-07,MIL,82,BKN,90,0.9111111111111111
2013-12-07,SAS,100,IND,111,0.9009009009009009
2013-12-07,POR,106,DAL,108,0.9814814814814815
2013-12-07,UTA,102,SAC,112,0.9107142857142857
2013-12-07,CHI,75,DET,92,0.8152173913043478
2013-12-08,OKC,118,IND,94,1.2553191489361701
2013-12-08,HOU,98,ORL,88,1.1136363636363635
2013-12-08,NYK,73,BOS,114,0.6403508771929824
2013-12-08,LAL,94,TOR,106,0.8867924528301887
2013-12-08,DET,95,MIA,110,0.8636363636363636
2013-12-09,PHI,83,LAC,94,0.8829787234042553
2013-12-09,MEM,94,ORL,85,1.1058823529411765
2013-12-09,UTA,94,POR,105,0.8952380952380953
2013-12-09,SAC,112,DAL,97,1.1546391752577319
2013-12-09,WAS,74,DEN,75,0.9866666666666667
2013-12-09,CHA,115,GSW,111,1.0360360360360361
2013-12-10,BKN,104,BOS,96,1.0833333333333333
2013-12-10,IND,90,MIA,84,1.0714285714285714
2013-12-10,TOR,103,SAS,116,0.8879310344827587
2013-12-10,CHI,74,MIL,78,0.9487179487179487
2013-12-10,LAL,108,PHX,114,0.9473684210526315
2013-12-10,CLE,109,NYK,94,1.1595744680851063
2013-12-10,DET,94,MIN,121,0.7768595041322314
2013-12-10,ATL,92,OKC,101,0.9108910891089109
2013-12-11,GSW,95,DAL,93,1.021505376344086
2013-12-11,MIL,77,SAS,109,0.7064220183486238
2013-12-11,MEM,100,OKC,116,0.8620689655172413
2013-12-11,NYK,83,CHI,78,1.064102564102564
2013-12-11,BOS,88,LAC,96,0.9166666666666666
2013-12-11,NOP,111,DET,106,1.0471698113207548
2013-12-11,SAC,101,UTA,122,0.8278688524590164
2013-12-11,MIN,106,PHI,99,1.0707070707070707
2013-12-11,CHA,83,ORL,92,0.9021739130434783
2013-12-12,POR,111,HOU,104,1.0673076923076923
2013-12-12,BKN,102,LAC,93,1.096774193548387
2013-12-13,IND,99,CHA,94,1.053191489361702
2013-12-13,GSW,112,HOU,116,0.9655172413793104
2013-12-13,PHX,116,SAC,107,1.0841121495327102
2013-12-13,ATL,101,WAS,99,1.02020202020202
2013-12-13,DEN,93,UTA,103,0.9029126213592233
2013-12-13,NOP,104,MEM,98,1.0612244897959184
2013-12-13,TOR,108,PHI,100,1.08
2013-12-13,OKC,122,LAL,97,1.2577319587628866
2013-12-13,DET,103,BKN,99,1.0404040404040404
2013-12-13,SAS,117,MIN,110,1.0636363636363637
2013-12-13,ORL,100,CLE,109,0.9174311926605505
2013-12-13,BOS,90,NYK,86,1.0465116279069768
2013-12-13,MIL,90,CHI,91,0.989010989010989
2013-12-14,WAS,97,LAC,113,0.8584070796460177
2013-12-14,CHA,85,LAL,88,0.9659090909090909
2013-12-14,DAL,106,MIL,93,1.1397849462365592
2013-12-14,PHI,105,POR,139,0.7553956834532374
2013-12-14,NYK,111,ATL,106,1.0471698113207548
2013-12-14,CHI,77,TOR,99,0.7777777777777778
2013-12-14,UTA,84,SAS,100,0.84
2013-12-14,MIA,114,CLE,107,1.0654205607476634
2013-12-15,PHX,106,GSW,102,1.0392156862745099
2013-12-15,SAC,106,HOU,91,1.164835164835165
2013-12-15,MEM,93,MIN,101,0.9207920792079208
2013-12-15,DEN,102,NOP,93,1.096774193548387
2013-12-15,OKC,101,ORL,98,1.030612244897959
2013-12-15,DET,109,POR,111,0.9819819819819819
2013-12-16,LAC,115,SAS,92,1.25
2013-12-16,IND,96,DET,101,0.9504950495049505
2013-12-16,MIA,117,UTA,94,1.2446808510638299
2013-12-16,ATL,114,LAL,100,1.14
2013-12-16,BKN,130,PHI,94,1.3829787234042554
2013-12-16,BOS,101,MIN,97,1.041237113402062
2013-12-16,NYK,101,WAS,102,0.9901960784313726
2013-12-16,CHI,82,ORL,83,0.9879518072289156
2013-12-17,CLE,116,POR,119,0.9747899159663865
2013-12-17,GSW,104,NOP,93,1.118279569892473
2013-12-17,MEM,92,LAL,96,0.9583333333333334
2013-12-17,CHA,95,SAC,87,1.0919540229885059
2013-12-17,DEN,93,OKC,105,0.8857142857142857
2013-12-18,HOU,109,CHI,94,1.1595744680851063
2013-12-18,TOR,102,CHA,104,0.9807692307692307
2013-12-18,BOS,106,DET,107,0.9906542056074766
2013-12-18,MIN,120,POR,109,1.1009174311926606
2013-12-18,DAL,105,MEM,91,1.1538461538461537
2013-12-18,MIA,97,IND,94,1.0319148936170213
2013-12-18,PHX,101,SAS,108,0.9351851851851852
2013-12-18,ATL,124,SAC,107,1.158878504672897
2013-12-18,MIL,101,NYK,107,0.9439252336448598
2013-12-18,LAC,108,NOP,95,1.1368421052631579
2013-12-18,ORL,82,UTA,86,0.9534883720930233
2013-12-18,BKN,107,WAS,113,0.9469026548672567
2013-12-19,GSW,102,SAS,104,0.9807692307692307
2013-12-19,OKC,107,CHI,95,1.1263157894736842
2013-12-20,LAL,104,MIN,91,1.1428571428571428
2013-12-20,DEN,99,PHX,103,0.9611650485436893
2013-12-20,ATL,118,UTA,85,1.388235294117647
2013-12-20,MIA,122,SAC,103,1.1844660194174756
2013-12-20,DET,106,CHA,116,0.9137931034482759
2013-12-20,DAL,108,TOR,109,0.9908256880733946
2013-12-20,CLE,114,MIL,111,1.027027027027027
2013-12-20,PHI,121,BKN,120,1.0083333333333333
2013-12-20,IND,114,HOU,81,1.4074074074074074
2013-12-21,SAS,100,OKC,113,0.8849557522123894
2013-12-21,POR,110,NOP,107,1.02803738317757
2013-12-21,DET,97,HOU,114,0.8508771929824561
2013-12-21,NYK,87,MEM,95,0.9157894736842105
2013-12-21,ORL,100,SAC,105,0.9523809523809523
2013-12-21,BOS,99,WAS,106,0.9339622641509434
2013-12-21,MIL,116,PHI,106,1.0943396226415094
2013-12-21,GSW,102,LAL,83,1.2289156626506024
2013-12-21,CHA,85,UTA,88,0.9659090909090909
2013-12-21,LAC,112,DEN,91,1.2307692307692308
2013-12-21,CHI,100,CLE,84,1.1904761904761905
2013-12-21,PHX,123,DAL,108,1.1388888888888888
2013-12-22,LAC,120,MIN,116,1.0344827586206897
2013-12-22,OKC,98,TOR,104,0.9423076923076923
2013-12-22,IND,106,BOS,79,1.3417721518987342
2013-12-23,SAC,100,NOP,113,0.8849557522123894
2013-12-23,DEN,81,GSW,89,0.9101123595505618
2013-12-23,MEM,104,UTA,94,1.1063829787234043
2013-12-23,ORL,98,NYK,103,0.9514563106796117
2013-12-23,CLE,92,DET,115,0.8
2013-12-23,HOU,104,DAL,111,0.9369369369369369
2013-12-23,BKN,86,IND,103,0.8349514563106796
2013-12-23,MIA,121,ATL,119,1.0168067226890756
2013-12-23,CHA,111,MIL,110,1.009090909090909
2013-12-23,SAS,112,TOR,99,1.1313131313131313
2013-12-23,PHX,117,LAL,90,1.3
2013-12-25,GSW,105,LAC,103,1.0194174757281553
2013-12-25,LAL,95,MIA,101,0.9405940594059405
2013-12-25,BKN,78,CHI,95,0.8210526315789474
2013-12-25,NYK,94,OKC,123,0.7642276422764228
2013-12-25,SAS,98,HOU,111,0.8828828828828829
2013-12-26,CLE,125,ATL,127,0.984251968503937
2013-12-26,DAL,107,SAS,116,0.9224137931034483
2013-12-26,POR,116,LAC,112,1.0357142857142858
2013-12-26,HOU,100,MEM,92,1.0869565217391304
2013-12-27,NYK,83,TOR,95,0.8736842105263158
2013-12-27,UTA,105,LAL,103,1.0194174757281553
2013-12-27,CHA,85,OKC,89,0.9550561797752809
2013-12-27,MIN,120,WAS,98,1.2244897959183674
2013-12-27,GSW,115,PHX,86,1.3372093023255813
2013-12-27,SAC,108,MIA,103,1.0485436893203883
2013-12-27,BKN,104,MIL,93,1.118279569892473
2013-12-27,NOP,105,DEN,89,1.1797752808988764
2013-12-27,ORL,109,DET,92,1.184782608695652
2013-12-28,CHI,83,DAL,105,0.7904761904761904
2013-12-28,POR,107,MIA,108,0.9907407407407407
2013-12-28,BOS,103,CLE,100,1.03
2013-12-28,MEM,120,DEN,99,1.2121212121212122
2013-12-28,LAC,98,UTA,90,1.0888888888888888
2013-12-28,IND,105,BKN,91,1.1538461538461537
2013-12-28,WAS,106,DET,82,1.2926829268292683
2013-12-28,MIL,95,MIN,117,0.811965811965812
2013-12-28,HOU,107,NOP,98,1.0918367346938775
2013-12-28,PHX,115,PHI,101,1.1386138613861385
2013-12-28,ATL,118,CHA,116,1.0172413793103448
2013-12-28,TOR,115,NYK,100,1.15
2013-12-29,SAS,112,SAC,104,1.0769230769230769
2013-12-29,LAL,104,PHI,111,0.9369369369369369
2013-12-29,OKC,117,HOU,86,1.3604651162790697
2013-12-29,ORL,109,ATL,102,1.0686274509803921
2013-12-29,CLE,104,GSW,108,0.9629629629629629
2013-12-30,LAC,88,PHX,107,0.822429906542056
2013-12-30,DET,99,WAS,106,0.9339622641509434
2013-12-30,MEM,91,CHI,95,0.9578947368421052
2013-12-30,MIN,98,DAL,100,0.98
2013-12-30,UTA,83,CHA,80,1.0375
2013-12-30,DEN,94,MIA,97,0.9690721649484536
2013-12-30,NOP,110,POR,108,1.0185185185185186
2013-12-31,IND,91,CLE,76,1.1973684210526316
2013-12-31,SAS,113,BKN,92,1.2282608695652173
2013-12-31,OKC,94,POR,98,0.9591836734693877
2013-12-31,BOS,91,ATL,92,0.9891304347826086
2013-12-31,ORL,81,GSW,94,0.8617021276595744
2013-12-31,HOU,106,SAC,110,0.9636363636363636
2013-12-31,LAL,79,MIL,94,0.8404255319148937
2013-12-31,CHI,79,TOR,85,0.9294117647058824
2014-01-01,DEN,102,PHI,114,0.8947368421052632
2014-01-01,WAS,78,DAL,87,0.896551724137931
2014-01-01,TOR,95,IND,82,1.1585365853658536
2014-01-01,MIN,124,NOP,112,1.1071428571428572
2014-01-01,LAC,112,CHA,85,1.3176470588235294
2014-01-02,UTA,96,MIL,87,1.103448275862069
2014-01-02,CHI,94,BOS,82,1.146341463414634
2014-01-02,OKC,93,BKN,95,0.9789473684210527
2014-01-02,CLE,87,ORL,81,1.0740740740740742
2014-01-02,POR,134,CHA,104,1.2884615384615385
2014-01-02,SAC,104,PHI,113,0.9203539823008849
2014-01-02,SAS,101,NYK,105,0.9619047619047619
2014-01-02,MIA,114,GSW,123,0.926829268292683
2014-01-02,PHX,91,MEM,99,0.9191919191919192
2014-01-03,LAL,110,UTA,99,1.1111111111111112
2014-01-03,DAL,112,LAC,119,0.9411764705882353
2014-01-03,ATL,100,GSW,101,0.9900990099009901
2014-01-03,HOU,102,NYK,100,1.02
2014-01-03,WAS,88,TOR,101,0.8712871287128713
2014-01-03,DEN,111,MEM,108,1.0277777777777777
2014-01-03,BOS,92,NOP,95,0.968421052631579
2014-01-04,PHX,116,MIL,100,1.16
2014-01-04,MIN,111,OKC,115,0.9652173913043478
2014-01-04,IND,99,NOP,82,1.2073170731707317
2014-01-04,BKN,89,CLE,82,1.0853658536585367
2014-01-04,CHI,91,ATL,84,1.0833333333333333
2014-01-04,SAS,116,LAC,92,1.2608695652173914
2014-01-04,POR,99,PHI,101,0.9801980198019802
2014-01-04,ORL,94,MIA,110,0.8545454545454545
2014-01-04,SAC,103,CHA,113,0.911504424778761
2014-01-05,OKC,119,BOS,96,1.2395833333333333
2014-01-05,LAL,115,DEN,137,0.8394160583941606
2014-01-05,DAL,80,NYK,92,0.8695652173913043
2014-01-05,CLE,78,IND,82,0.9512195121951219
2014-01-05,DET,84,MEM,112,0.75
2014-01-05,MIA,102,TOR,97,1.0515463917525774
2014-01-05,WAS,96,GSW,112,0.8571428571428571
2014-01-06,PHI,95,MIN,126,0.753968253968254
2014-01-06,BKN,91,ATL,86,1.058139534883721
2014-01-06,LAC,101,ORL,81,1.2469135802469136
2014-01-07,MIL,80,GSW,101,0.7920792079207921
2014-01-07,DEN,129,BOS,98,1.316326530612245
2014-01-07,IND,86,TOR,79,1.0886075949367089
2014-01-07,MIA,107,NOP,88,1.2159090909090908
