GAME_DATE,Team_ID,Game_ID,GAME_DATE,MATCHUP,HomeTeam,VisitTeam,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2014-11-03,1610612758,0021400047,2014-11-03,SAC @ DEN,DEN,SAC,W,3,1,0.75,240,34,81,0.42,2,9,0.222,40,47,0.851,14,36,50,21,8,5,15,28,110
2014-11-04,1610612748,0021400050,2014-11-04,MIA vs. HOU,MIA,HOU,L,3,1,0.75,240,31,74,0.419,12,28,0.429,17,27,0.63,13,21,34,16,7,2,15,21,91
2014-11-04,1610612741,0021400053,2014-11-04,CHI vs. ORL,CHI,ORL,W,3,1,0.75,240,35,75,0.467,7,15,0.467,21,27,0.778,10,34,44,23,6,9,12,18,98
2014-11-04,1610612760,0021400052,2014-11-04,OKC @ TOR,TOR,OKC,L,1,4,0.2,240,34,65,0.523,6,21,0.286,14,25,0.56,6,35,41,23,4,3,19,27,88
2014-11-04,1610612764,0021400051,2014-11-04,WAS @ NYK,NYK,WAS,W,3,1,0.75,240,39,80,0.488,8,18,0.444,12,19,0.632,10,31,41,26,8,4,12,25,98
2014-11-04,1610612740,0021400054,2014-11-04,NOP vs. CHA,NOP,CHA,W,2,2,0.5,240,38,81,0.469,5,18,0.278,19,19,1.0,11,36,47,26,5,6,12,19,100
2014-11-04,1610612756,0021400056,2014-11-04,PHX @ LAL,LAL,PHX,W,3,1,0.75,240,41,91,0.451,6,18,0.333,24,31,0.774,13,39,52,28,6,7,13,29,112
2014-11-04,1610612754,0021400049,2014-11-04,IND vs. MIL,IND,MIL,L,1,3,0.25,240,31,78,0.397,6,24,0.25,13,22,0.591,15,32,47,14,4,9,17,17,81
2014-11-04,1610612739,0021400055,2014-11-04,CLE @ POR,POR,CLE,L,1,2,0.333,240,31,85,0.365,9,21,0.429,11,14,0.786,13,28,41,18,5,3,14,19,82
2014-11-05,1610612759,0021400064,2014-11-05,SAS vs. ATL,SAS,ATL,W,2,1,0.667,240,31,69,0.449,5,17,0.294,27,38,0.711,11,39,50,25,7,9,19,15,94
2014-11-05,1610612765,0021400061,2014-11-05,DET vs. NYK,DET,NYK,W,1,3,0.25,240,32,87,0.368,11,23,0.478,23,33,0.697,19,36,55,17,5,4,8,16,98
2014-11-05,1610612763,0021400065,2014-11-05,MEM @ PHX,PHX,MEM,W,5,0,1.0,240,40,80,0.5,9,17,0.529,13,17,0.765,8,29,37,25,10,1,16,21,102
2014-11-05,1610612738,0021400059,2014-11-05,BOS vs. TOR,BOS,TOR,L,1,3,0.25,240,40,78,0.513,10,26,0.385,17,18,0.944,17,38,55,22,5,3,27,25,107
2014-11-05,1610612748,0021400057,2014-11-05,MIA @ CHA,CHA,MIA,L,3,2,0.6,240,30,77,0.39,4,22,0.182,25,31,0.806,6,30,36,19,6,4,8,25,89
2014-11-05,1610612751,0021400060,2014-11-05,BKN vs. MIN,BKN,MIN,L,2,2,0.5,240,36,82,0.439,8,21,0.381,11,17,0.647,7,35,42,17,6,5,18,22,91
2014-11-05,1610612739,0021400066,2014-11-05,CLE @ UTA,UTA,CLE,L,1,3,0.25,240,30,72,0.417,6,16,0.375,34,40,0.85,7,23,30,6,8,4,12,22,100
2014-11-05,1610612764,0021400063,2014-11-05,WAS vs. IND,WAS,IND,W,4,1,0.8,265,34,91,0.374,7,17,0.412,21,23,0.913,7,36,43,24,7,7,12,22,96
2014-11-05,1610612755,0021400058,2014-11-05,PHI vs. ORL,PHI,ORL,L,0,5,0.0,240,33,77,0.429,8,25,0.32,15,23,0.652,6,32,38,22,12,12,20,18,89
2014-11-05,1610612758,0021400067,2014-11-05,SAC vs. DEN,SAC,DEN,W,4,1,0.8,240,42,76,0.553,8,20,0.4,39,50,0.78,9,31,40,21,8,3,13,30,131
2014-11-05,1610612744,0021400068,2014-11-05,GSW vs. LAC,GSW,LAC,W,4,0,1.0,240,43,74,0.581,15,25,0.6,20,20,1.0,4,35,39,29,7,3,23,22,121
2014-11-05,1610612741,0021400062,2014-11-05,CHI @ MIL,MIL,CHI,W,4,1,0.8,240,34,73,0.466,5,16,0.313,22,30,0.733,7,35,42,24,8,3,16,18,95
2014-11-06,1610612745,0021400069,2014-11-06,HOU vs. SAS,HOU,SAS,W,6,0,1.0,240,34,72,0.472,10,27,0.37,20,33,0.606,8,36,44,18,7,6,21,20,98
2014-11-06,1610612757,0021400070,2014-11-06,POR vs. DAL,POR,DAL,W,3,2,0.6,240,40,77,0.519,12,30,0.4,16,19,0.842,12,41,53,25,3,6,17,21,108
2014-11-07,1610612751,0021400075,2014-11-07,BKN vs. NYK,BKN,NYK,W,3,2,0.6,240,38,74,0.514,14,24,0.583,20,26,0.769,7,35,42,18,6,6,16,24,110
2014-11-07,1610612743,0021400081,2014-11-07,DEN vs. CLE,DEN,CLE,L,1,4,0.2,240,40,85,0.471,11,29,0.379,10,15,0.667,8,34,42,22,5,5,13,22,101
2014-11-07,1610612761,0021400077,2014-11-07,TOR vs. WAS,TOR,WAS,W,5,1,0.833,240,35,80,0.438,9,22,0.409,24,31,0.774,10,39,49,19,5,3,13,27,103
2014-11-07,1610612737,0021400071,2014-11-07,ATL @ CHA,CHA,ATL,L,1,3,0.25,290,43,93,0.462,13,33,0.394,20,26,0.769,7,31,38,28,8,3,19,33,119
2014-11-07,1610612753,0021400072,2014-11-07,ORL vs. MIN,ORL,MIN,W,2,4,0.333,265,46,91,0.505,5,10,0.5,15,19,0.789,12,40,52,19,5,6,21,27,112
2014-11-07,1610612762,0021400080,2014-11-07,UTA vs. DAL,UTA,DAL,L,2,4,0.333,240,29,68,0.426,9,28,0.321,15,19,0.789,9,32,41,19,4,6,21,17,82
2014-11-07,1610612758,0021400079,2014-11-07,SAC @ PHX,PHX,SAC,W,5,1,0.833,290,39,91,0.429,3,16,0.188,33,39,0.846,13,47,60,16,6,4,15,27,114
2014-11-07,1610612741,0021400073,2014-11-07,CHI @ PHI,PHI,CHI,W,5,1,0.833,240,40,78,0.513,12,24,0.5,26,34,0.765,12,28,40,25,4,6,17,21,118
2014-11-07,1610612738,0021400074,2014-11-07,BOS vs. IND,BOS,IND,W,2,3,0.4,240,39,85,0.459,9,27,0.333,14,16,0.875,9,29,38,26,6,3,12,19,101
2014-11-07,1610612765,0021400076,2014-11-07,DET vs. MIL,DET,MIL,W,2,3,0.4,240,37,75,0.493,11,23,0.478,13,24,0.542,12,28,40,18,7,5,18,24,98
2014-11-07,1610612760,0021400078,2014-11-07,OKC vs. MEM,OKC,MEM,L,1,5,0.167,240,37,79,0.468,12,25,0.48,3,11,0.273,10,34,44,16,3,1,17,18,89
2014-11-08,1610612750,0021400085,2014-11-08,MIN @ MIA,MIA,MIN,L,2,4,0.333,240,35,87,0.402,4,16,0.25,18,23,0.783,17,32,49,13,9,2,16,17,92
2014-11-08,1610612754,0021400083,2014-11-08,IND vs. WAS,IND,WAS,L,1,6,0.143,240,33,77,0.429,8,24,0.333,16,25,0.64,8,30,38,11,5,3,18,24,90
2014-11-08,1610612741,0021400086,2014-11-08,CHI vs. BOS,CHI,BOS,L,5,2,0.714,240,42,92,0.457,8,18,0.444,9,15,0.6,11,27,38,26,5,2,8,16,101
2014-11-08,1610612752,0021400084,2014-11-08,NYK @ ATL,ATL,NYK,L,2,5,0.286,240,40,84,0.476,8,21,0.381,8,11,0.727,13,31,44,26,2,6,15,29,96
2014-11-08,1610612740,0021400089,2014-11-08,NOP @ SAS,SAS,NOP,W,3,2,0.6,240,40,85,0.471,8,21,0.381,12,14,0.857,6,24,30,22,11,9,11,20,100
2014-11-08,1610612749,0021400088,2014-11-08,MIL vs. MEM,MIL,MEM,W,3,4,0.429,240,40,88,0.455,5,18,0.278,8,11,0.727,16,27,43,24,7,4,16,24,93
2014-11-08,1610612757,0021400082,2014-11-08,POR @ LAC,LAC,POR,L,3,3,0.5,240,36,80,0.45,10,25,0.4,20,25,0.8,9,34,43,25,2,3,16,26,102
2014-11-08,1610612745,0021400087,2014-11-08,HOU vs. GSW,HOU,GSW,L,6,1,0.857,240,30,86,0.349,10,42,0.238,17,21,0.81,16,30,46,13,14,0,22,17,87
2014-11-09,1610612751,0021400090,2014-11-09,BKN vs. ORL,BKN,ORL,W,4,2,0.667,240,40,83,0.482,4,14,0.286,20,23,0.87,14,31,45,23,10,5,14,21,104
2014-11-09,1610612756,0021400095,2014-11-09,PHX vs. GSW,PHX,GSW,W,4,3,0.571,240,34,79,0.43,12,30,0.4,27,33,0.818,9,30,39,17,9,2,21,19,107
2014-11-09,1610612743,0021400096,2014-11-09,DEN @ POR,POR,DEN,L,1,5,0.167,240,36,91,0.396,5,13,0.385,23,30,0.767,18,37,55,14,5,7,15,22,100
2014-11-09,1610612742,0021400094,2014-11-09,DAL vs. MIA,DAL,MIA,L,4,3,0.571,240,35,83,0.422,9,29,0.31,17,24,0.708,15,26,41,22,8,7,13,15,96
2014-11-09,1610612766,0021400097,2014-11-09,CHA @ LAL,LAL,CHA,L,3,4,0.429,240,35,79,0.443,3,14,0.214,19,27,0.704,12,27,39,15,5,0,11,18,92
2014-11-09,1610612762,0021400091,2014-11-09,UTA @ DET,DET,UTA,W,3,4,0.429,240,33,72,0.458,6,15,0.4,25,35,0.714,9,34,43,20,7,2,11,18,97
2014-11-09,1610612755,0021400093,2014-11-09,PHI @ TOR,TOR,PHI,L,0,7,0.0,240,33,87,0.379,10,34,0.294,12,18,0.667,11,20,31,19,11,6,17,23,88
2014-11-09,1610612760,0021400092,2014-11-09,OKC vs. SAC,OKC,SAC,W,2,5,0.286,240,36,78,0.462,6,18,0.333,23,27,0.852,11,29,40,16,5,6,14,22,101
2014-11-10,1610612765,0021400101,2014-11-10,DET @ CHI,CHI,DET,L,2,5,0.286,240,34,80,0.425,7,14,0.5,16,25,0.64,9,37,46,19,5,6,15,21,91
2014-11-10,1610612739,0021400098,2014-11-10,CLE vs. NOP,CLE,NOP,W,3,3,0.5,240,40,81,0.494,13,27,0.481,25,30,0.833,12,33,45,26,3,5,9,13,118
2014-11-10,1610612759,0021400102,2014-11-10,SAS @ LAC,LAC,SAS,W,3,3,0.5,240,33,83,0.398,2,19,0.105,21,27,0.778,10,29,39,20,11,4,8,17,89
2014-11-10,1610612737,0021400100,2014-11-10,ATL @ NYK,NYK,ATL,W,3,3,0.5,240,27,71,0.38,10,27,0.37,27,28,0.964,9,29,38,20,7,3,15,16,91
2014-11-10,1610612754,0021400099,2014-11-10,IND vs. UTA,IND,UTA,W,2,6,0.25,240,39,90,0.433,6,15,0.4,13,15,0.867,13,31,44,16,3,3,7,19,97
2014-11-11,1610612760,0021400105,2014-11-11,OKC @ MIL,MIL,OKC,L,2,6,0.25,240,29,87,0.333,6,20,0.3,14,19,0.737,13,33,46,15,6,5,15,22,78
2014-11-11,1610612763,0021400104,2014-11-11,MEM vs. LAL,MEM,LAL,W,7,1,0.875,240,41,78,0.526,4,11,0.364,21,26,0.808,12,26,38,21,8,2,13,18,107
2014-11-11,1610612742,0021400106,2014-11-11,DAL vs. SAC,DAL,SAC,W,5,3,0.625,240,38,80,0.475,10,27,0.37,20,24,0.833,9,24,33,23,8,8,11,29,106
2014-11-11,1610612761,0021400103,2014-11-11,TOR vs. ORL,TOR,ORL,W,7,1,0.875,240,35,77,0.455,9,21,0.429,25,30,0.833,5,35,40,16,9,1,12,17,104
2014-11-11,1610612759,0021400108,2014-11-11,SAS @ GSW,GSW,SAS,W,4,3,0.571,240,46,93,0.495,10,25,0.4,11,15,0.733,8,28,36,28,9,1,8,19,113
2014-11-11,1610612766,0021400107,2014-11-11,CHA @ POR,POR,CHA,L,3,5,0.375,240,35,75,0.467,7,16,0.438,23,27,0.852,6,32,38,16,5,3,13,16,100
2014-11-12,1610612747,0021400114,2014-11-12,LAL @ NOP,NOP,LAL,L,1,7,0.125,240,35,84,0.417,7,21,0.333,25,32,0.781,11,27,38,15,8,5,9,14,102
2014-11-12,1610612752,0021400113,2014-11-12,NYK vs. ORL,NYK,ORL,L,2,7,0.222,240,37,86,0.43,8,23,0.348,13,14,0.929,11,29,40,17,2,6,7,27,95
2014-11-12,1610612754,0021400112,2014-11-12,IND @ MIA,MIA,IND,W,3,6,0.333,240,30,80,0.375,8,26,0.308,13,15,0.867,16,37,53,13,5,5,15,17,81
2014-11-12,1610612751,0021400116,2014-11-12,BKN @ PHX,PHX,BKN,L,4,3,0.571,240,35,74,0.473,9,21,0.429,25,32,0.781,8,29,37,17,9,4,19,25,104
2014-11-12,1610612745,0021400117,2014-11-12,HOU @ MIN,MIN,HOU,W,7,1,0.875,240,43,89,0.483,13,28,0.464,14,19,0.737,13,27,40,25,7,7,13,29,113
2014-11-12,1610612738,0021400111,2014-11-12,BOS vs. OKC,BOS,OKC,L,3,4,0.429,240,37,83,0.446,9,33,0.273,11,13,0.846,7,28,35,28,5,3,8,20,94
2014-11-12,1610612762,0021400110,2014-11-12,UTA @ ATL,ATL,UTA,L,3,6,0.333,240,43,86,0.5,5,23,0.217,6,12,0.5,8,22,30,28,12,8,11,17,97
2014-11-12,1610612757,0021400115,2014-11-12,POR @ DEN,DEN,POR,W,6,3,0.667,240,45,88,0.511,16,33,0.485,24,29,0.828,12,34,46,30,7,9,14,21,130
2014-11-12,1610612764,0021400109,2014-11-12,WAS vs. DET,WAS,DET,W,6,2,0.75,240,40,83,0.482,3,11,0.273,24,33,0.727,11,35,46,27,10,6,11,22,107
2014-11-13,1610612741,0021400119,2014-11-13,CHI @ TOR,TOR,CHI,W,7,2,0.778,240,37,77,0.481,4,15,0.267,22,32,0.688,13,35,48,26,7,7,19,18,100
2014-11-13,1610612744,0021400121,2014-11-13,GSW vs. BKN,GSW,BKN,W,6,2,0.75,240,41,90,0.456,11,34,0.324,14,21,0.667,14,31,45,30,7,10,10,16,107
2014-11-13,1610612758,0021400118,2014-11-13,SAC @ MEM,MEM,SAC,L,5,4,0.556,240,37,77,0.481,7,13,0.538,29,34,0.853,13,31,44,12,6,5,14,26,110
2014-11-13,1610612742,0021400120,2014-11-13,DAL vs. PHI,DAL,PHI,W,6,3,0.667,240,41,80,0.513,11,32,0.344,30,36,0.833,9,42,51,33,14,5,15,25,123
2014-11-14,1610612762,0021400126,2014-11-14,UTA @ NYK,NYK,UTA,W,4,6,0.4,240,36,70,0.514,10,22,0.455,20,25,0.8,11,28,39,25,6,8,18,20,102
2014-11-14,1610612756,0021400130,2014-11-14,PHX vs. CHA,PHX,CHA,L,5,4,0.556,240,37,86,0.43,8,29,0.276,13,14,0.929,11,34,45,16,3,6,11,23,95
2014-11-14,1610612754,0021400122,2014-11-14,IND vs. DEN,IND,DEN,L,3,7,0.3,240,34,84,0.405,8,22,0.364,11,22,0.5,11,31,42,17,2,7,13,19,87
2014-11-14,1610612760,0021400129,2014-11-14,OKC vs. DET,OKC,DET,L,3,7,0.3,265,38,96,0.396,12,36,0.333,1,6,0.167,10,32,42,23,9,7,14,23,89
2014-11-14,1610612740,0021400128,2014-11-14,NOP vs. MIN,NOP,MIN,W,5,3,0.625,240,56,84,0.667,15,20,0.75,12,16,0.75,3,31,34,31,13,3,13,30,139
2014-11-14,1610612755,0021400127,2014-11-14,PHI @ HOU,HOU,PHI,L,0,9,0.0,240,34,80,0.425,7,21,0.333,12,18,0.667,14,32,46,19,10,5,23,28,87
2014-11-14,1610612748,0021400124,2014-11-14,MIA @ ATL,ATL,MIA,L,5,4,0.556,240,35,74,0.473,10,21,0.476,23,25,0.92,5,27,32,27,10,3,14,20,103
2014-11-14,1610612747,0021400131,2014-11-14,LAL vs. SAS,LAL,SAS,L,1,8,0.111,240,28,75,0.373,2,12,0.167,22,31,0.71,11,35,46,17,6,5,13,13,80
2014-11-14,1610612738,0021400125,2014-11-14,BOS vs. CLE,BOS,CLE,L,3,5,0.375,240,48,88,0.545,6,20,0.3,19,23,0.826,8,31,39,32,7,1,14,26,121
2014-11-14,1610612749,0021400123,2014-11-14,MIL @ ORL,ORL,MIL,L,4,5,0.444,240,36,80,0.45,2,19,0.105,11,14,0.786,5,33,38,19,8,4,16,25,85
2014-11-15,1610612764,0021400132,2014-11-15,WAS vs. ORL,WAS,ORL,W,7,2,0.778,240,42,84,0.5,3,10,0.3,11,16,0.688,9,31,40,31,5,8,11,16,98
2014-11-15,1610612741,0021400135,2014-11-15,CHI vs. IND,CHI,IND,L,7,3,0.7,240,35,83,0.422,4,17,0.235,16,23,0.696,10,24,34,18,6,7,13,19,90
2014-11-15,1610612762,0021400134,2014-11-15,UTA @ TOR,TOR,UTA,L,4,7,0.364,240,33,75,0.44,5,16,0.313,22,30,0.733,10,28,38,22,5,3,11,21,93
2014-11-15,1610612758,0021400139,2014-11-15,SAC vs. SAS,SAC,SAS,W,6,4,0.6,240,37,86,0.43,0,12,0.0,20,24,0.833,8,34,42,19,5,6,9,18,94
2014-11-15,1610612746,0021400141,2014-11-15,LAC vs. PHX,LAC,PHX,W,5,3,0.625,240,36,68,0.529,14,29,0.483,34,43,0.791,4,43,47,24,5,12,20,26,120
2014-11-15,1610612757,0021400138,2014-11-15,POR vs. BKN,POR,BKN,W,7,3,0.7,240,33,78,0.423,11,26,0.423,20,27,0.741,13,34,47,26,6,3,14,16,97
2014-11-15,1610612763,0021400136,2014-11-15,MEM vs. DET,MEM,DET,W,9,1,0.9,240,32,86,0.372,4,15,0.267,27,33,0.818,18,35,53,18,5,4,8,18,95
2014-11-15,1610612737,0021400133,2014-11-15,ATL @ CLE,CLE,ATL,L,5,4,0.556,240,40,90,0.444,3,22,0.136,11,13,0.846,11,26,37,26,6,8,18,12,94
2014-11-15,1610612744,0021400140,2014-11-15,GSW vs. CHA,GSW,CHA,W,7,2,0.778,240,45,87,0.517,11,26,0.423,11,14,0.786,11,40,51,30,7,3,14,25,112
2014-11-15,1610612750,0021400137,2014-11-15,MIN @ DAL,DAL,MIN,L,2,7,0.222,240,43,86,0.5,7,17,0.412,24,29,0.828,12,29,41,24,2,2,17,30,117
2014-11-16,1610612749,0021400143,2014-11-16,MIL @ MIA,MIA,MIL,W,5,5,0.5,240,35,74,0.473,5,18,0.278,16,26,0.615,5,35,40,16,11,1,16,24,91
2014-11-16,1610612747,0021400145,2014-11-16,LAL vs. GSW,LAL,GSW,L,1,9,0.1,240,39,99,0.394,3,16,0.188,34,43,0.791,20,28,48,17,9,4,7,27,115
2014-11-16,1610612745,0021400144,2014-11-16,HOU @ OKC,OKC,HOU,W,9,1,0.9,240,23,80,0.288,7,35,0.2,16,30,0.533,22,32,54,11,5,6,14,23,69
