date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2017-12-23,29,400899887,2017-12-23,Boston Celtics,112,Oklahoma City,117,0.9572649572649572
2017-12-25,30,400899898,2017-12-25,NY Knicks,114,Boston Celtics,119,0.9579831932773109
2017-12-27,31,400899914,2017-12-27,Boston Celtics,113,Memphis,103,1.0970873786407769
2017-12-29,32,400899930,2017-12-29,Cleveland,124,Boston Celtics,118,1.0508474576271187
2017-12-30,33,400899936,2017-12-30,Boston Celtics,117,Miami,114,1.0263157894736843
2017-01-03,34,400899423,2017-01-03,Boston Celtics,115,Utah,104,1.1057692307692308
2017-01-06,35,400899967,2017-01-06,Boston Celtics,110,Philadelphia,106,1.0377358490566038
2017-01-07,36,400899974,2017-01-07,Boston Celtics,117,New Orleans,108,1.0833333333333333
2017-01-10,37,400899993,2017-01-10,Toronto,114,Boston Celtics,106,1.0754716981132075
2017-01-11,38,400900004,2017-01-11,Boston Celtics,117,Washington,108,1.0833333333333333
2017-01-13,39,400900018,2017-01-13,Atlanta,101,Boston Celtics,103,0.9805825242718448
2017-01-16,40,400900039,2017-01-16,Boston Celtics,108,Charlotte,98,1.1020408163265305
2017-01-18,41,400900051,2017-01-18,Boston Celtics,106,NY Knicks,117,0.9059829059829059
2017-01-21,42,400900071,2017-01-21,Boston Celtics,123,Portland,127,0.968503937007874
2017-01-24,43,400900097,2017-01-24,Washington,123,Boston Celtics,108,1.1388888888888888
2017-01-25,44,400900102,2017-01-25,Boston Celtics,120,Houston,109,1.1009174311926606
2017-01-27,45,400900118,2017-01-27,Boston Celtics,128,Orlando,98,1.3061224489795915
2017-01-28,46,400900127,2017-01-28,Milwaukee,108,Boston Celtics,112,0.9642857142857144
2017-01-30,47,400900142,2017-01-30,Boston Celtics,113,Detroit,109,1.036697247706422
2017-02-01,48,400899391,2017-02-01,Boston Celtics,109,Toronto,104,1.0480769230769231
2017-02-03,49,400900156,2017-02-03,Boston Celtics,113,Los Angeles,107,1.0560747663551402
2017-02-05,50,400900171,2017-02-05,Boston Celtics,107,LA,102,1.0490196078431373
2017-02-08,51,400900198,2017-02-08,Sacramento,108,Boston Celtics,92,1.173913043478261
2017-02-09,52,400900203,2017-02-09,Portland,111,Boston Celtics,120,0.925
2017-02-11,53,400900220,2017-02-11,Utah,104,Boston Celtics,112,0.9285714285714286
2017-02-13,54,400900231,2017-02-13,Dallas,98,Boston Celtics,111,0.8828828828828829
2017-02-15,55,400900242,2017-02-15,Boston Celtics,116,Philadelphia,108,1.0740740740740742
2017-02-16,56,400900255,2017-02-16,Chicago,104,Boston Celtics,103,1.0097087378640777
2017-02-24,57,400900264,2017-02-24,Toronto,107,Boston Celtics,97,1.1030927835051547
2017-02-26,58,400900285,2017-02-26,Detroit,98,Boston Celtics,104,0.9423076923076924
2017-02-27,59,400900291,2017-02-27,Boston Celtics,98,Atlanta,114,0.8596491228070176
2017-03-01,60,400899432,2017-03-01,Boston Celtics,103,Cleveland,99,1.0404040404040404
2017-03-03,61,400900313,2017-03-03,Los Angeles,95,Boston Celtics,115,0.8260869565217391
2017-03-05,62,400900324,2017-03-05,Phoenix,109,Boston Celtics,106,1.028301886792453
2017-03-06,63,400900340,2017-03-06,LA,116,Boston Celtics,102,1.1372549019607845
2017-03-08,64,400900354,2017-03-08,Golden State,86,Boston Celtics,99,0.8686868686868687
2017-03-10,65,400900365,2017-03-10,Denver,119,Boston Celtics,99,1.2020202020202022
2017-03-12,66,400900380,2017-03-12,Boston Celtics,100,Chicago,80,1.25
2017-03-15,67,400900401,2017-03-15,Boston Celtics,117,Minnesota,104,1.125
2017-03-17,68,400900417,2017-03-17,Brooklyn,95,Boston Celtics,98,0.9693877551020408
2017-03-19,69,400900432,2017-03-19,Philadelphia,105,Boston Celtics,99,1.0606060606060606
2017-03-20,70,400900442,2017-03-20,Boston Celtics,110,Washington,102,1.0784313725490196
2017-03-22,71,400900455,2017-03-22,Boston Celtics,109,Indiana,100,1.09
2017-03-24,72,400900471,2017-03-24,Boston Celtics,130,Phoenix,120,1.0833333333333333
2017-03-26,73,400900488,2017-03-26,Boston Celtics,112,Miami,108,1.037037037037037
2017-03-29,74,400900508,2017-03-29,Boston Celtics,100,Milwaukee,103,0.9708737864077671
2017-03-31,75,400900524,2017-03-31,Boston Celtics,117,Orlando,116,1.0086206896551724
2017-04-02,76,400899438,2017-04-02,NY Knicks,94,Boston Celtics,110,0.8545454545454545
2017-04-05,77,400900547,2017-04-05,Boston Celtics,91,Cleveland,114,0.7982456140350878
2017-04-06,78,400900555,2017-04-06,Atlanta,123,Boston Celtics,116,1.0603448275862069
2017-04-08,79,400900567,2017-04-08,Charlotte,114,Boston Celtics,121,0.9421487603305784
2017-04-10,80,400900582,2017-04-10,Boston Celtics,114,Brooklyn,105,1.0857142857142856
2017-04-12,81,400900597,2017-04-12,Boston Celtics,112,Milwaukee,94,1.1914893617021276
2017-10-28,82,400899452,2017-10-28,Brooklyn Nets,103,Indiana,94,1.0957446808510638
2017-10-29,83,400899481,2017-10-29,Milwaukee,110,Brooklyn Nets,108,1.0185185185185186
2017-10-31,84,400899493,2017-10-31,Brooklyn Nets,88,Chicago,118,0.7457627118644068
2017-11-02,85,400899507,2017-11-02,Brooklyn Nets,109,Detroit,101,1.0792079207920793
2017-11-04,86,400899522,2017-11-04,Brooklyn Nets,95,Charlotte,99,0.9595959595959596
2017-11-08,87,400899551,2017-11-08,Brooklyn Nets,119,Minnesota,110,1.0818181818181818
2017-11-09,88,400899556,2017-11-09,NY Knicks,110,Brooklyn Nets,96,1.1458333333333333
2017-11-12,89,400899589,2017-11-12,Phoenix,104,Brooklyn Nets,122,0.8524590163934426
2017-11-14,90,400899602,2017-11-14,LA,127,Brooklyn Nets,95,1.3368421052631578
2017-11-15,91,400899607,2017-11-15,Los Angeles,125,Brooklyn Nets,118,1.0593220338983051
2017-11-18,92,400899628,2017-11-18,Oklahoma City,124,Brooklyn Nets,105,1.180952380952381
2017-11-20,93,400899644,2017-11-20,Brooklyn Nets,109,Portland,129,0.8449612403100775
2017-11-25,94,400899684,2017-11-25,Indiana,118,Brooklyn Nets,97,1.2164948453608246
2017-11-27,95,400899697,2017-11-27,Brooklyn Nets,105,Sacramento,122,0.860655737704918
2017-11-29,96,400899711,2017-11-29,Brooklyn Nets,127,LA,122,1.0409836065573772
2017-12-01,97,400899367,2017-12-01,Brooklyn Nets,93,Milwaukee,111,0.8378378378378378
2017-12-03,98,400899733,2017-12-03,Milwaukee,112,Brooklyn Nets,103,1.087378640776699
2017-12-05,99,400899748,2017-12-05,Brooklyn Nets,113,Washington,118,0.9576271186440678
2017-12-07,100,400899765,2017-12-07,Brooklyn Nets,116,Denver,111,1.045045045045045
2017-12-10,101,400899795,2017-12-10,San Antonio,130,Brooklyn Nets,101,1.2871287128712872
2017-12-12,102,400899806,2017-12-12,Houston,122,Brooklyn Nets,118,1.0338983050847457
2017-12-14,103,400899820,2017-12-14,Brooklyn Nets,107,Los Angeles,97,1.1030927835051547
2017-12-16,104,400899832,2017-12-16,Orlando,118,Brooklyn Nets,111,1.063063063063063
2017-12-18,105,400899850,2017-12-18,Philadelphia,108,Brooklyn Nets,107,1.0093457943925233
2017-12-20,106,400899862,2017-12-20,Toronto,116,Brooklyn Nets,104,1.1153846153846154
2017-12-22,107,400899879,2017-12-22,Brooklyn Nets,101,Golden State,117,0.8632478632478633
2017-12-23,108,400899886,2017-12-23,Cleveland,119,Brooklyn Nets,99,1.2020202020202022
2017-12-26,109,400899905,2017-12-26,Brooklyn Nets,120,Charlotte,118,1.0169491525423728
2017-12-28,110,400899922,2017-12-28,Chicago,101,Brooklyn Nets,99,1.0202020202020199
2017-12-30,111,400899935,2017-12-30,Washington,118,Brooklyn Nets,95,1.2421052631578948
2017-01-02,112,400899413,2017-01-02,Brooklyn Nets,89,Utah,101,0.8811881188118812
2017-01-05,113,400899957,2017-01-05,Indiana,121,Brooklyn Nets,109,1.1100917431192658
2017-01-06,114,400899968,2017-01-06,Brooklyn Nets,108,Cleveland,116,0.9310344827586208
2017-01-08,115,400899981,2017-01-08,Brooklyn Nets,95,Philadelphia,105,0.9047619047619048
2017-01-10,116,400899994,2017-01-10,Brooklyn Nets,97,Atlanta,117,0.8290598290598291
2017-01-12,117,400900007,2017-01-12,Brooklyn Nets,95,New Orleans,104,0.9134615384615384
2017-01-13,118,400900013,2017-01-13,Toronto,132,Brooklyn Nets,113,1.168141592920354
2017-01-15,119,400900030,2017-01-15,Brooklyn Nets,112,Houston,137,0.8175182481751825
2017-01-17,120,400900043,2017-01-17,Brooklyn Nets,109,Toronto,119,0.9159663865546218
2017-01-20,121,400900066,2017-01-20,New Orleans,114,Brooklyn Nets,143,0.7972027972027972
2017-01-21,122,400900073,2017-01-21,Charlotte,112,Brooklyn Nets,105,1.0666666666666669
2017-01-23,123,400900087,2017-01-23,Brooklyn Nets,86,San Antonio,112,0.7678571428571429
2017-01-25,124,400900103,2017-01-25,Brooklyn Nets,106,Miami,109,0.9724770642201837
2017-01-27,125,400900116,2017-01-27,Cleveland,124,Brooklyn Nets,116,1.0689655172413792
2017-01-28,126,400900131,2017-01-28,Minnesota,129,Brooklyn Nets,109,1.18348623853211
2017-01-30,127,400900140,2017-01-30,Miami,104,Brooklyn Nets,96,1.0833333333333333
2017-02-01,128,400899394,2017-02-01,Brooklyn Nets,90,NY Knicks,95,0.9473684210526316
2017-02-03,129,400900152,2017-02-03,Brooklyn Nets,97,Indiana,106,0.9150943396226416
2017-02-05,130,400900170,2017-02-05,Brooklyn Nets,95,Toronto,103,0.9223300970873788
2017-02-07,131,400900184,2017-02-07,Charlotte,111,Brooklyn Nets,107,1.0373831775700937
2017-02-08,132,400900189,2017-02-08,Brooklyn Nets,110,Washington,114,0.9649122807017544
2017-02-10,133,400900204,2017-02-10,Brooklyn Nets,99,Miami,108,0.9166666666666666
2017-02-13,134,400900227,2017-02-13,Brooklyn Nets,103,Memphis,112,0.9196428571428572
2017-02-15,135,400900244,2017-02-15,Brooklyn Nets,125,Milwaukee,129,0.9689922480620154
2017-02-24,136,400900270,2017-02-24,Denver,129,Brooklyn Nets,109,1.18348623853211
2017-02-25,137,400900279,2017-02-25,Golden State,112,Brooklyn Nets,95,1.1789473684210523
2017-03-01,138,400899448,2017-03-01,Sacramento,100,Brooklyn Nets,109,0.9174311926605504
2017-03-03,139,400900310,2017-03-03,Utah,112,Brooklyn Nets,97,1.154639175257732
2017-03-04,140,400900321,2017-03-04,Portland,130,Brooklyn Nets,116,1.1206896551724137
2017-03-06,141,400900334,2017-03-06,Memphis,109,Brooklyn Nets,122,0.8934426229508197
2017-03-08,142,400900345,2017-03-08,Atlanta,110,Brooklyn Nets,105,1.0476190476190477
2017-03-10,143,400900366,2017-03-10,Dallas,105,Brooklyn Nets,96,1.09375
2017-03-12,144,400900381,2017-03-12,Brooklyn Nets,120,NY Knicks,112,1.0714285714285714
2017-03-14,145,400900395,2017-03-14,Brooklyn Nets,104,Oklahoma City,122,0.8524590163934426
2017-03-16,146,400900411,2017-03-16,NY Knicks,110,Brooklyn Nets,121,0.9090909090909092
2017-03-19,147,400900431,2017-03-19,Brooklyn Nets,104,Dallas,111,0.9369369369369368
2017-03-21,148,400900447,2017-03-21,Brooklyn Nets,98,Detroit,96,1.0208333333333333
2017-03-23,149,400900462,2017-03-23,Brooklyn Nets,126,Phoenix,98,1.2857142857142858
2017-03-24,150,400900467,2017-03-24,Washington,129,Brooklyn Nets,108,1.1944444444444444
2017-03-26,151,400900483,2017-03-26,Atlanta,92,Brooklyn Nets,107,0.8598130841121495
2017-03-28,152,400900500,2017-03-28,Brooklyn Nets,101,Philadelphia,106,0.9528301886792452
2017-03-30,153,400900516,2017-03-30,Detroit,90,Brooklyn Nets,89,1.0112359550561798
2017-04-01,154,400899396,2017-04-01,Brooklyn Nets,121,Orlando,111,1.09009009009009
2017-04-02,155,400899441,2017-04-02,Brooklyn Nets,91,Atlanta,82,1.1097560975609757
2017-04-04,156,400900532,2017-04-04,Philadelphia,118,Brooklyn Nets,141,0.8368794326241135
2017-04-06,157,400900552,2017-04-06,Orlando,115,Brooklyn Nets,107,1.074766355140187
2017-04-08,158,400900566,2017-04-08,Brooklyn Nets,107,Chicago,106,1.0094339622641508
2017-04-12,159,400900600,2017-04-12,Chicago,112,Brooklyn Nets,73,1.5342465753424657
2017-10-25,160,400899375,2017-10-25,Cleveland,117,New York Knicks,88,1.3295454545454546
2017-10-29,161,400899478,2017-10-29,New York Knicks,111,Memphis,104,1.0673076923076923
2017-11-01,162,400899500,2017-11-01,Detroit,102,New York Knicks,89,1.146067415730337
2017-11-02,163,400899508,2017-11-02,New York Knicks,99,Houston,118,0.8389830508474576
2017-11-04,164,400899523,2017-11-04,Chicago,104,New York Knicks,117,0.8888888888888888
2017-11-06,165,400899537,2017-11-06,New York Knicks,109,Utah,114,0.9561403508771931
2017-11-12,166,400899581,2017-11-12,Toronto,118,New York Knicks,107,1.1028037383177571
2017-11-14,167,400899596,2017-11-14,New York Knicks,93,Dallas,77,1.207792207792208
2017-11-16,168,400899612,2017-11-16,New York Knicks,105,Detroit,102,1.0294117647058822
2017-11-17,169,400899619,2017-11-17,Washington,119,New York Knicks,112,1.0625
2017-11-20,170,400899643,2017-11-20,New York Knicks,104,Atlanta,94,1.1063829787234043
2017-11-22,171,400899658,2017-11-22,New York Knicks,107,Portland,103,1.0388349514563109
2017-11-25,172,400899678,2017-11-25,New York Knicks,113,Charlotte,111,1.018018018018018
2017-11-26,173,400899691,2017-11-26,Charlotte,107,New York Knicks,102,1.0490196078431373
2017-11-28,174,400899705,2017-11-28,New York Knicks,103,Oklahoma City,112,0.9196428571428572
2017-11-30,175,400899721,2017-11-30,Minnesota,104,New York Knicks,106,0.981132075471698
2017-12-02,176,400899727,2017-12-02,New York Knicks,118,Minnesota,114,1.0350877192982455
2017-12-04,177,400899744,2017-12-04,New York Knicks,106,Sacramento,98,1.0816326530612246
2017-12-06,178,400899758,2017-12-06,Miami,103,New York Knicks,114,0.9035087719298246
2017-12-07,179,400899769,2017-12-07,New York Knicks,94,Cleveland,126,0.7460317460317459
2017-12-09,180,400899787,2017-12-09,Sacramento,100,New York Knicks,103,0.9708737864077671
2017-12-11,181,400899802,2017-12-11,Los Angeles,112,New York Knicks,118,0.9491525423728814
2017-12-13,182,400899814,2017-12-13,Phoenix,113,New York Knicks,111,1.018018018018018
2017-12-15,183,400899830,2017-12-15,Golden State,103,New York Knicks,90,1.1444444444444444
2017-12-17,184,400899846,2017-12-17,Denver,127,New York Knicks,114,1.1140350877192982
2017-12-20,185,400899863,2017-12-20,New York Knicks,118,Indiana,111,1.063063063063063
2017-12-22,186,400899880,2017-12-22,New York Knicks,106,Orlando,95,1.1157894736842104
2017-12-28,187,400899920,2017-12-28,Atlanta,102,New York Knicks,98,1.0408163265306123
2017-12-30,188,400899937,2017-12-30,New Orleans,104,New York Knicks,92,1.1304347826086956
2017-12-31,189,400899946,2017-12-31,Houston,129,New York Knicks,122,1.0573770491803278
2017-01-02,190,400899414,2017-01-02,New York Knicks,103,Orlando,115,0.8956521739130435
2017-01-04,191,400899952,2017-01-04,New York Knicks,104,Milwaukee,105,0.9904761904761904
2017-01-06,192,400899969,2017-01-06,Milwaukee,111,New York Knicks,116,0.956896551724138
2017-01-07,193,400899973,2017-01-07,Indiana,123,New York Knicks,109,1.128440366972477
2017-01-09,194,400899989,2017-01-09,New York Knicks,96,New Orleans,110,0.8727272727272727
2017-01-11,195,400900001,2017-01-11,Philadelphia,98,New York Knicks,97,1.0103092783505154
2017-01-12,196,400900008,2017-01-12,New York Knicks,104,Chicago,89,1.1685393258426966
2017-01-15,197,400900027,2017-01-15,Toronto,116,New York Knicks,101,1.1485148514851484
2017-01-16,198,400900034,2017-01-16,New York Knicks,107,Atlanta,108,0.9907407407407408
2017-01-19,199,400900059,2017-01-19,New York Knicks,110,Washington,113,0.9734513274336284
2017-01-21,200,400900075,2017-01-21,New York Knicks,105,Phoenix,107,0.9813084112149532
2017-01-23,201,400900093,2017-01-23,Indiana,103,New York Knicks,109,0.9449541284403671
2017-01-25,202,400900109,2017-01-25,Dallas,103,New York Knicks,95,1.0842105263157895
2017-01-27,203,400900120,2017-01-27,New York Knicks,110,Charlotte,107,1.02803738317757
2017-01-29,204,400900132,2017-01-29,Atlanta,142,New York Knicks,139,1.0215827338129495
2017-01-31,205,400900145,2017-01-31,Washington,117,New York Knicks,101,1.1584158415841583
2017-02-04,206,400900164,2017-02-04,New York Knicks,104,Cleveland,111,0.9369369369369368
2017-02-06,207,400900173,2017-02-06,New York Knicks,107,Los Angeles,121,0.8842975206611571
2017-02-08,208,400900196,2017-02-08,New York Knicks,115,LA,119,0.9663865546218487
2017-02-10,209,400900205,2017-02-10,New York Knicks,123,Denver,131,0.9389312977099236
2017-02-12,210,400900222,2017-02-12,New York Knicks,94,San Antonio,90,1.0444444444444445
2017-02-15,211,400900251,2017-02-15,Oklahoma City,116,New York Knicks,105,1.1047619047619048
2017-02-23,212,400900259,2017-02-23,Cleveland,119,New York Knicks,104,1.1442307692307692
2017-02-25,213,400900274,2017-02-25,New York Knicks,110,Philadelphia,109,1.0091743119266054
2017-02-27,214,400900288,2017-02-27,New York Knicks,91,Toronto,92,0.9891304347826086
2017-03-01,215,400899364,2017-03-01,Orlando,90,New York Knicks,101,0.8910891089108911
2017-03-03,216,400900304,2017-03-03,Philadelphia,105,New York Knicks,102,1.0294117647058822
2017-03-05,217,400900323,2017-03-05,New York Knicks,105,Golden State,112,0.9375
2017-03-06,218,400900330,2017-03-06,Orlando,105,New York Knicks,113,0.9292035398230089
2017-03-08,219,400900347,2017-03-08,Milwaukee,104,New York Knicks,93,1.118279569892473
2017-03-11,220,400900370,2017-03-11,Detroit,112,New York Knicks,92,1.2173913043478262
2017-03-14,221,400900396,2017-03-14,New York Knicks,87,Indiana,81,1.0740740740740742
2017-03-20,222,400900445,2017-03-20,LA,114,New York Knicks,105,1.0857142857142856
2017-03-22,223,400900461,2017-03-22,Utah,108,New York Knicks,101,1.0693069306930694
2017-03-23,224,400900466,2017-03-23,Portland,110,New York Knicks,95,1.1578947368421053
2017-03-25,225,400900480,2017-03-25,San Antonio,106,New York Knicks,98,1.0816326530612246
2017-03-27,226,400900493,2017-03-27,New York Knicks,109,Detroit,95,1.1473684210526316
2017-03-29,227,400900510,2017-03-29,New York Knicks,88,Miami,105,0.8380952380952381
2017-03-31,228,400900528,2017-03-31,Miami,94,New York Knicks,98,0.9591836734693876
2017-04-04,229,400900538,2017-04-04,New York Knicks,100,Chicago,91,1.0989010989010992
2017-04-06,230,400900554,2017-04-06,New York Knicks,103,Washington,106,0.9716981132075472
2017-04-07,231,400900559,2017-04-07,Memphis,101,New York Knicks,88,1.1477272727272727
2017-04-09,232,400900574,2017-04-09,New York Knicks,97,Toronto,110,0.8818181818181818
2017-04-12,233,400900598,2017-04-12,New York Knicks,114,Philadelphia,113,1.0088495575221241
2017-10-26,234,400899389,2017-10-26,Philadelphia 76ers,97,Oklahoma City,103,0.941747572815534
2017-10-29,235,400899476,2017-10-29,Philadelphia 76ers,72,Atlanta,104,0.6923076923076923
2017-11-01,236,400899496,2017-11-01,Philadelphia 76ers,101,Orlando,103,0.9805825242718448
2017-11-02,237,400899506,2017-11-02,Charlotte,109,Philadelphia 76ers,93,1.1720430107526882
2017-11-05,238,400899530,2017-11-05,Philadelphia 76ers,101,Cleveland,102,0.9901960784313726
2017-11-07,239,400899543,2017-11-07,Philadelphia 76ers,84,Utah,109,0.7706422018348624
2017-11-09,240,400899560,2017-11-09,Indiana,122,Philadelphia 76ers,115,1.0608695652173914
2017-11-11,241,400899571,2017-11-11,Philadelphia 76ers,109,Indiana,105,1.0380952380952382
2017-11-12,242,400899582,2017-11-12,Atlanta,117,Philadelphia 76ers,96,1.21875
2017-11-14,243,400899599,2017-11-14,Houston,115,Philadelphia 76ers,88,1.306818181818182
2017-11-16,244,400899608,2017-11-16,Philadelphia 76ers,109,Washington,102,1.068627450980392
2017-11-17,245,400899622,2017-11-17,Minnesota,110,Philadelphia 76ers,86,1.2790697674418603
2017-11-19,246,400899639,2017-11-19,Philadelphia 76ers,120,Phoenix,105,1.1428571428571428
2017-11-21,247,400899649,2017-11-21,Philadelphia 76ers,101,Miami,94,1.074468085106383
2017-11-23,248,400899662,2017-11-23,Philadelphia 76ers,99,Memphis,104,0.9519230769230768
2017-11-25,249,400899679,2017-11-25,Philadelphia 76ers,89,Chicago,105,0.8476190476190476
2017-11-27,250,400899695,2017-11-27,Philadelphia 76ers,108,Cleveland,112,0.9642857142857144
2017-11-28,251,400899704,2017-11-28,Toronto,122,Philadelphia 76ers,95,1.2842105263157897
2017-12-02,252,400899443,2017-12-02,Philadelphia 76ers,88,Orlando,105,0.8380952380952381
2017-12-05,253,400899746,2017-12-05,Philadelphia 76ers,98,Denver,106,0.9245283018867924
2017-12-06,254,400899760,2017-12-06,Memphis,96,Philadelphia 76ers,91,1.0549450549450552
2017-12-08,255,400899776,2017-12-08,New Orleans,88,Philadelphia 76ers,99,0.8888888888888888
2017-12-11,256,400899798,2017-12-11,Detroit,79,Philadelphia 76ers,97,0.8144329896907216
2017-12-14,257,400899816,2017-12-14,Philadelphia 76ers,114,Toronto,123,0.9268292682926829
2017-12-16,258,400899838,2017-12-16,Philadelphia 76ers,89,Los Angeles,100,0.89
2017-12-20,259,400899860,2017-12-20,Philadelphia 76ers,93,New Orleans,108,0.8611111111111112
2017-12-23,260,400899895,2017-12-23,Phoenix,123,Philadelphia 76ers,116,1.0603448275862069
2017-12-26,261,400899913,2017-12-26,Sacramento,102,Philadelphia 76ers,100,1.02
2017-12-29,262,400899931,2017-12-29,Utah,100,Philadelphia 76ers,83,1.2048192771084338
2017-12-30,263,400899942,2017-12-30,Denver,122,Philadelphia 76ers,124,0.9838709677419356
2017-01-03,264,400899421,2017-01-03,Philadelphia 76ers,93,Minnesota,91,1.021978021978022
2017-01-13,265,400900014,2017-01-13,Philadelphia 76ers,102,Charlotte,93,1.0967741935483872
2017-01-14,266,400900024,2017-01-14,Washington,109,Philadelphia 76ers,93,1.1720430107526882
2017-01-16,267,400900036,2017-01-16,Milwaukee,104,Philadelphia 76ers,113,0.9203539823008848
2017-01-18,268,400900048,2017-01-18,Philadelphia 76ers,94,Toronto,89,1.0561797752808988
2017-01-20,269,400900062,2017-01-20,Philadelphia 76ers,93,Portland,92,1.0108695652173914
2017-01-21,270,400900074,2017-01-21,Atlanta,110,Philadelphia 76ers,93,1.1827956989247312
2017-01-24,271,400900096,2017-01-24,Philadelphia 76ers,121,LA,110,1.1
2017-01-25,272,400900105,2017-01-25,Milwaukee,109,Philadelphia 76ers,114,0.9561403508771931
2017-01-27,273,400900115,2017-01-27,Philadelphia 76ers,118,Houston,123,0.9593495934959351
2017-01-29,274,400900137,2017-01-29,Chicago,121,Philadelphia 76ers,108,1.1203703703703705
2017-01-30,275,400928501,2017-01-30,Philadelphia 76ers,122,Sacramento,119,1.0252100840336134
2017-02-01,276,400899402,2017-02-01,Dallas,113,Philadelphia 76ers,95,1.1894736842105262
2017-02-02,277,400899470,2017-02-02,San Antonio,102,Philadelphia 76ers,86,1.186046511627907
2017-02-04,278,400900163,2017-02-04,Miami,125,Philadelphia 76ers,102,1.2254901960784317
2017-02-06,279,400900178,2017-02-06,Detroit,113,Philadelphia 76ers,96,1.1770833333333333
2017-02-08,280,400900187,2017-02-08,Philadelphia 76ers,103,San Antonio,111,0.927927927927928
2017-02-09,281,400900200,2017-02-09,Orlando,111,Philadelphia 76ers,112,0.9910714285714286
2017-02-11,282,400900215,2017-02-11,Philadelphia 76ers,117,Miami,109,1.073394495412844
2017-02-13,283,400900226,2017-02-13,Charlotte,99,Philadelphia 76ers,105,0.9428571428571428
2017-02-24,284,400900262,2017-02-24,Philadelphia 76ers,120,Washington,112,1.0714285714285714
2017-02-27,285,400900289,2017-02-27,Philadelphia 76ers,108,Golden State,119,0.9075630252100841
2017-03-01,286,400899403,2017-03-01,Miami,125,Philadelphia 76ers,98,1.2755102040816326
2017-03-04,287,400900314,2017-03-04,Philadelphia 76ers,106,Detroit,136,0.7794117647058824
2017-03-06,288,400900329,2017-03-06,Philadelphia 76ers,98,Milwaukee,112,0.875
2017-03-09,289,400900358,2017-03-09,Portland,114,Philadelphia 76ers,108,1.0555555555555556
2017-03-11,290,400900369,2017-03-11,LA,112,Philadelphia 76ers,100,1.12
2017-03-12,291,400900385,2017-03-12,Los Angeles,116,Philadelphia 76ers,118,0.9830508474576272
2017-03-14,292,400900398,2017-03-14,Golden State,106,Philadelphia 76ers,104,1.0192307692307692
2017-03-17,293,400900415,2017-03-17,Philadelphia 76ers,116,Dallas,74,1.5675675675675675
2017-03-20,294,400900440,2017-03-20,Orlando,112,Philadelphia 76ers,109,1.0275229357798166
2017-03-22,295,400900457,2017-03-22,Oklahoma City,122,Philadelphia 76ers,97,1.2577319587628866
