date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2013-01-11,1015,400278255,2013-01-11,Memphis Grizzlies,101,San Antonio,98,1.030612244897959
2013-01-16,1016,400278296,2013-01-16,San Antonio,103,Memphis Grizzlies,82,1.2560975609756098
2013-01-27,1017,400278375,2013-01-27,Memphis Grizzlies,83,New Orleans,91,0.912087912087912
2013-01-31,1018,400278402,2013-01-31,Oklahoma City,106,Memphis Grizzlies,89,1.1910112359550562
2013-02-01,1019,400278411,2013-02-01,Memphis Grizzlies,85,Washington,76,1.118421052631579
2013-02-06,1020,400278445,2013-02-06,Atlanta,103,Memphis Grizzlies,92,1.1195652173913044
2013-02-10,1021,400278477,2013-02-10,Memphis Grizzlies,105,Minnesota,88,1.193181818181818
2013-02-22,1022,400278537,2013-02-22,Memphis Grizzlies,88,Orlando,82,1.0731707317073171
2013-03-01,1023,400278588,2013-03-01,Miami,98,Memphis Grizzlies,91,1.0769230769230769
2013-03-03,1024,400278603,2013-03-03,Orlando,82,Memphis Grizzlies,108,0.7592592592592593
2013-03-06,1025,400278625,2013-03-06,Memphis Grizzlies,91,Portland,85,1.0705882352941176
2013-03-09,1026,400278650,2013-03-09,Memphis Grizzlies,96,New Orleans,85,1.1294117647058823
2013-03-12,1027,400278675,2013-03-12,Portland,97,Memphis Grizzlies,102,0.9509803921568628
2013-03-15,1028,400278697,2013-03-15,Denver,87,Memphis Grizzlies,80,1.0875
2013-03-16,1029,400278703,2013-03-16,Utah,90,Memphis Grizzlies,84,1.0714285714285714
2013-03-18,1030,400278720,2013-03-18,Memphis Grizzlies,92,Minnesota,77,1.1948051948051948
2013-03-20,1031,400278732,2013-03-20,Memphis Grizzlies,90,Oklahoma City,89,1.0112359550561798
2013-03-22,1032,400278747,2013-03-22,New Orleans,90,Memphis Grizzlies,83,1.0843373493975903
2013-03-25,1033,400278768,2013-03-25,Washington,107,Memphis Grizzlies,94,1.1382978723404256
2013-03-30,1034,400278809,2013-03-30,Minnesota,86,Memphis Grizzlies,99,0.8686868686868687
2013-04-01,1035,400278823,2013-04-01,Memphis Grizzlies,92,San Antonio,90,1.022222222222222
2013-04-03,1036,400278840,2013-04-03,Portland,76,Memphis Grizzlies,94,0.8085106382978723
2013-04-09,1037,400278879,2013-04-09,Memphis Grizzlies,94,Charlotte,75,1.2533333333333334
2013-04-17,1038,400278943,2013-04-17,Memphis Grizzlies,86,Utah,70,1.2285714285714286
2013-10-31,1039,400277728,2013-10-31,New Orleans Pelicans,95,San Antonio,99,0.9595959595959596
2013-11-02,1040,400277741,2013-11-02,New Orleans Pelicans,88,Utah,86,1.0232558139534884
2013-11-09,1041,400277794,2013-11-09,New Orleans Pelicans,107,Charlotte,99,1.0808080808080809
2013-11-16,1042,400277845,2013-11-16,New Orleans Pelicans,95,Oklahoma City,110,0.8636363636363636
2013-11-25,1043,400277916,2013-11-25,Denver,102,New Orleans Pelicans,84,1.2142857142857142
2013-11-28,1044,400277937,2013-11-28,New Orleans Pelicans,84,Utah,96,0.875
2013-12-01,1045,400277956,2013-12-01,New Orleans Pelicans,79,Oklahoma City,100,0.79
2013-12-08,1046,400278006,2013-12-08,Miami,106,New Orleans Pelicans,90,1.1777777777777778
2013-12-11,1047,400278027,2013-12-11,New Orleans Pelicans,70,Washington,77,0.9090909090909092
2013-12-12,1048,400278038,2013-12-12,Oklahoma City,92,New Orleans Pelicans,88,1.0454545454545454
2013-12-14,1049,400278051,2013-12-14,New Orleans Pelicans,102,Minnesota,113,0.9026548672566372
2013-12-16,1050,400278069,2013-12-16,Portland,95,New Orleans Pelicans,94,1.0106382978723405
2013-12-21,1051,400278107,2013-12-21,San Antonio,99,New Orleans Pelicans,94,1.053191489361702
2013-12-26,1052,400278132,2013-12-26,Orlando,94,New Orleans Pelicans,97,0.9690721649484536
2013-12-29,1053,400278157,2013-12-29,Charlotte,95,New Orleans Pelicans,98,0.9693877551020408
2013-01-01,1054,400278181,2013-01-01,New Orleans Pelicans,86,Atlanta,95,0.9052631578947368
2013-01-07,1055,400278227,2013-01-07,New Orleans Pelicans,95,San Antonio,88,1.0795454545454546
2013-01-11,1056,400278256,2013-01-11,New Orleans Pelicans,104,Minnesota,92,1.1304347826086956
2013-01-23,1057,400278344,2013-01-23,San Antonio,106,New Orleans Pelicans,102,1.03921568627451
2013-01-30,1058,400278400,2013-01-30,Utah,104,New Orleans Pelicans,99,1.0505050505050506
2013-02-01,1059,400278412,2013-02-01,Denver,113,New Orleans Pelicans,98,1.1530612244897958
2013-02-02,1060,400278420,2013-02-02,Minnesota,115,New Orleans Pelicans,86,1.337209302325581
2013-02-08,1061,400278458,2013-02-08,Atlanta,100,New Orleans Pelicans,111,0.9009009009009008
2013-02-13,1062,400278503,2013-02-13,New Orleans Pelicans,99,Portland,63,1.5714285714285714
2013-02-27,1063,400278577,2013-02-27,Oklahoma City,119,New Orleans Pelicans,74,1.608108108108108
2013-03-04,1064,400278611,2013-03-04,New Orleans Pelicans,102,Orlando,105,0.9714285714285714
2013-03-10,1065,400278659,2013-03-10,New Orleans Pelicans,98,Portland,96,1.0208333333333333
2013-03-15,1066,400278690,2013-03-15,Washington,96,New Orleans Pelicans,87,1.1034482758620692
2013-03-17,1067,400278709,2013-03-17,Minnesota,97,New Orleans Pelicans,95,1.0210526315789474
2013-03-25,1068,400278771,2013-03-25,New Orleans Pelicans,110,Denver,86,1.2790697674418603
2013-03-29,1069,400278800,2013-03-29,New Orleans Pelicans,89,Miami,108,0.8240740740740741
2013-04-05,1070,400278853,2013-04-05,Utah,95,New Orleans Pelicans,83,1.144578313253012
2013-11-01,1071,400277734,2013-11-01,San Antonio Spurs,86,Oklahoma City,84,1.0238095238095235
2013-11-03,1072,400277755,2013-11-03,San Antonio Spurs,110,Utah,100,1.1
2013-11-10,1073,400277808,2013-11-10,Portland,109,San Antonio Spurs,112,0.9732142857142856
2013-11-17,1074,400277857,2013-11-17,San Antonio Spurs,126,Denver,100,1.26
2013-11-26,1075,400277917,2013-11-26,Washington,92,San Antonio Spurs,118,0.7796610169491526
2013-11-28,1076,400277930,2013-11-28,Orlando,89,San Antonio Spurs,110,0.8090909090909091
2013-11-29,1077,400277940,2013-11-29,Miami,105,San Antonio Spurs,100,1.05
2013-12-08,1078,400278004,2013-12-08,Charlotte,102,San Antonio Spurs,132,0.7727272727272727
2013-12-12,1079,400278041,2013-12-12,Utah,99,San Antonio Spurs,96,1.03125
2013-12-13,1080,400278044,2013-12-13,Portland,98,San Antonio Spurs,90,1.0888888888888888
2013-12-17,1081,400278074,2013-12-17,Oklahoma City,107,San Antonio Spurs,93,1.1505376344086022
2013-12-18,1082,400278083,2013-12-18,Denver,112,San Antonio Spurs,106,1.0566037735849056
2013-01-13,1083,400278272,2013-01-13,San Antonio Spurs,106,Minnesota,88,1.2045454545454546
2013-01-19,1084,400278314,2013-01-19,Atlanta,93,San Antonio Spurs,98,0.9489795918367347
2013-01-30,1085,400278398,2013-01-30,San Antonio Spurs,102,Charlotte,78,1.3076923076923077
2013-02-02,1086,400278422,2013-02-02,San Antonio Spurs,96,Washington,86,1.1162790697674418
2013-02-06,1087,400278451,2013-02-06,Minnesota,94,San Antonio Spurs,104,0.903846153846154
2013-03-08,1088,400278643,2013-03-08,San Antonio Spurs,106,Portland,136,0.7794117647058824
2013-03-11,1089,400278664,2013-03-11,San Antonio Spurs,105,Oklahoma City,93,1.1290322580645162
2013-03-12,1090,400278674,2013-03-12,Minnesota,107,San Antonio Spurs,83,1.289156626506024
2013-03-22,1091,400278750,2013-03-22,San Antonio Spurs,104,Utah,97,1.0721649484536082
2013-03-27,1092,400278787,2013-03-27,San Antonio Spurs,100,Denver,99,1.0101010101010102
2013-03-31,1093,400278818,2013-03-31,San Antonio Spurs,86,Miami,88,0.9772727272727272
2013-04-03,1094,400278837,2013-04-03,San Antonio Spurs,98,Orlando,84,1.1666666666666667
2013-04-04,1095,400278845,2013-04-04,Oklahoma City,100,San Antonio Spurs,88,1.1363636363636365
2013-04-06,1096,400278863,2013-04-06,San Antonio Spurs,99,Atlanta,97,1.0206185567010309
2013-04-10,1097,400278892,2013-04-10,Denver,96,San Antonio Spurs,86,1.1162790697674418
2013-04-17,1098,400278945,2013-04-17,San Antonio Spurs,95,Minnesota,108,0.8796296296296297
2013-11-04,1099,400277760,2013-11-04,Oklahoma City,95,Atlanta Hawks,104,0.9134615384615384
2013-11-09,1100,400277792,2013-11-09,Atlanta Hawks,89,Miami,95,0.936842105263158
2013-11-12,1101,400277822,2013-11-12,Portland,87,Atlanta Hawks,95,0.9157894736842104
2013-11-19,1102,400277869,2013-11-19,Atlanta Hawks,81,Orlando,72,1.125
2013-11-21,1103,400277882,2013-11-21,Atlanta Hawks,101,Washington,100,1.01
2013-11-23,1104,400277891,2013-11-23,Charlotte,91,Atlanta Hawks,101,0.9009900990099008
2013-11-28,1105,400277932,2013-11-28,Atlanta Hawks,94,Charlotte,91,1.0329670329670328
2013-12-05,1106,400277980,2013-12-05,Atlanta Hawks,108,Denver,104,1.0384615384615383
2013-12-07,1107,400277993,2013-12-07,Atlanta Hawks,104,Washington,95,1.0947368421052632
2013-12-10,1108,400278020,2013-12-10,Miami,101,Atlanta Hawks,92,1.0978260869565215
2013-12-12,1109,400278030,2013-12-12,Orlando,80,Atlanta Hawks,86,0.9302325581395348
2013-12-13,1110,400278042,2013-12-13,Atlanta Hawks,113,Charlotte,90,1.2555555555555555
2013-12-18,1111,400278076,2013-12-18,Washington,95,Atlanta Hawks,100,0.95
2013-12-19,1112,400278091,2013-12-19,Atlanta Hawks,92,Oklahoma City,100,0.92
2013-01-08,1113,400278235,2013-01-08,Minnesota,108,Atlanta Hawks,103,1.0485436893203883
2013-01-11,1114,400278253,2013-01-11,Atlanta Hawks,103,Utah,95,1.0842105263157895
2013-01-12,1115,400278262,2013-01-12,Washington,93,Atlanta Hawks,83,1.120481927710843
2013-01-21,1116,400278328,2013-01-21,Atlanta Hawks,104,Minnesota,96,1.0833333333333333
2013-01-23,1117,400278338,2013-01-23,Charlotte,92,Atlanta Hawks,104,0.8846153846153846
2013-02-13,1118,400278495,2013-02-13,Orlando,76,Atlanta Hawks,108,0.7037037037037037
2013-02-20,1119,400278522,2013-02-20,Atlanta Hawks,90,Miami,103,0.8737864077669902
2013-02-27,1120,400278579,2013-02-27,Utah,91,Atlanta Hawks,102,0.8921568627450981
2013-03-04,1121,400278613,2013-03-04,Denver,104,Atlanta Hawks,88,1.181818181818182
2013-03-12,1122,400278672,2013-03-12,Miami,98,Atlanta Hawks,81,1.2098765432098766
2013-03-22,1123,400278745,2013-03-22,Atlanta Hawks,93,Portland,104,0.8942307692307693
2013-03-30,1124,400278806,2013-03-30,Atlanta Hawks,97,Orlando,88,1.1022727272727273
2013-11-13,1125,400277823,2013-11-13,Charlotte Hornets,92,Washington,76,1.2105263157894737
2013-11-14,1126,400277834,2013-11-14,Minnesota,87,Charlotte Hornets,89,0.9775280898876404
2013-11-24,1127,400277904,2013-11-24,Washington,106,Charlotte Hornets,108,0.9814814814814816
2013-11-26,1128,400277921,2013-11-26,Oklahoma City,114,Charlotte Hornets,69,1.6521739130434785
2013-12-03,1129,400277965,2013-12-03,Charlotte Hornets,112,Portland,118,0.9491525423728814
2013-12-15,1130,400278056,2013-12-15,Charlotte Hornets,98,Orlando,107,0.9158878504672896
2013-12-22,1131,400278116,2013-12-22,Denver,110,Charlotte Hornets,88,1.25
2013-12-26,1132,400278131,2013-12-26,Charlotte Hornets,92,Miami,105,0.8761904761904762
2013-01-09,1133,400278237,2013-01-09,Charlotte Hornets,102,Utah,112,0.9107142857142856
2013-01-18,1134,400278306,2013-01-18,Orlando,100,Charlotte Hornets,106,0.9433962264150944
2013-01-26,1135,400278365,2013-01-26,Charlotte Hornets,102,Minnesota,101,1.00990099009901
2013-02-04,1136,400278431,2013-02-04,Miami,99,Charlotte Hornets,94,1.053191489361702
2013-02-19,1137,400278510,2013-02-19,Orlando,92,Charlotte Hornets,105,0.8761904761904762
2013-02-23,1138,400278544,2013-02-23,Charlotte Hornets,99,Denver,113,0.8761061946902655
2013-03-01,1139,400278593,2013-03-01,Utah,98,Charlotte Hornets,68,1.4411764705882353
2013-03-04,1140,400278614,2013-03-04,Portland,122,Charlotte Hornets,105,1.161904761904762
2013-03-08,1141,400278635,2013-03-08,Charlotte Hornets,94,Oklahoma City,116,0.8103448275862069
2013-03-09,1142,400278649,2013-03-09,Washington,104,Charlotte Hornets,87,1.1954022988505748
2013-03-18,1143,400278714,2013-03-18,Charlotte Hornets,119,Washington,114,1.043859649122807
2013-03-24,1144,400278761,2013-03-24,Miami,109,Charlotte Hornets,77,1.4155844155844155
2013-03-27,1145,400278779,2013-03-27,Charlotte Hornets,114,Orlando,108,1.0555555555555556
2013-04-05,1146,400278846,2013-04-05,Charlotte Hornets,79,Miami,89,0.8876404494382022
2013-11-03,1147,400277750,2013-11-03,Miami Heat,119,Denver,116,1.0258620689655171
2013-11-15,1148,400277841,2013-11-15,Denver,93,Miami Heat,98,0.9489795918367347
2013-12-04,1149,400277972,2013-12-04,Washington,105,Miami Heat,101,1.0396039603960396
2013-12-15,1150,400278059,2013-12-15,Miami Heat,102,Washington,72,1.4166666666666667
2013-12-18,1151,400278079,2013-12-18,Miami Heat,103,Minnesota,92,1.1195652173913044
2013-12-22,1152,400278112,2013-12-22,Miami Heat,105,Utah,89,1.1797752808988764
2013-12-25,1153,400278127,2013-12-25,Miami Heat,103,Oklahoma City,97,1.0618556701030928
2013-12-31,1154,400278174,2013-12-31,Orlando,110,Miami Heat,112,0.9821428571428572
2013-01-06,1155,400278220,2013-01-06,Miami Heat,99,Washington,71,1.3943661971830985
2013-01-10,1156,400278249,2013-01-10,Portland,92,Miami Heat,90,1.022222222222222
2013-01-14,1157,400278281,2013-01-14,Utah,104,Miami Heat,97,1.0721649484536082
2013-02-12,1158,400278490,2013-02-12,Miami Heat,117,Portland,104,1.125
2013-02-14,1159,400278507,2013-02-14,Oklahoma City,100,Miami Heat,110,0.9090909090909092
2013-03-04,1160,400278612,2013-03-04,Minnesota,81,Miami Heat,97,0.8350515463917526
2013-03-06,1161,400278623,2013-03-06,Miami Heat,97,Orlando,96,1.0104166666666667
2013-03-25,1162,400278769,2013-03-25,Orlando,94,Miami Heat,108,0.8703703703703703
2013-04-10,1163,400278885,2013-04-10,Washington,98,Miami Heat,103,0.9514563106796116
2013-04-17,1164,400278940,2013-04-17,Miami Heat,105,Orlando,93,1.1290322580645162
2013-11-02,1165,400277736,2013-11-02,Orlando Magic,102,Denver,89,1.146067415730337
2013-11-07,1166,400277780,2013-11-07,Minnesota,90,Orlando Magic,75,1.2
2013-12-05,1167,400277985,2013-12-05,Utah,87,Orlando Magic,81,1.0740740740740742
2013-12-17,1168,400278070,2013-12-17,Orlando Magic,102,Minnesota,93,1.0967741935483872
2013-12-19,1169,400278088,2013-12-19,Orlando Magic,90,Washington,83,1.0843373493975903
2013-12-23,1170,400278121,2013-12-23,Orlando Magic,93,Utah,97,0.9587628865979382
2013-12-28,1171,400278145,2013-12-28,Washington,105,Orlando Magic,97,1.0824742268041236
2013-01-07,1172,400278230,2013-01-07,Portland,125,Orlando Magic,119,1.050420168067227
2013-01-09,1173,400278244,2013-01-09,Denver,108,Orlando Magic,105,1.0285714285714285
2013-01-14,1174,400278276,2013-01-14,Washington,120,Orlando Magic,91,1.3186813186813189
2013-02-10,1175,400278476,2013-02-10,Orlando Magic,110,Portland,104,1.0576923076923077
2013-03-15,1176,400278694,2013-03-15,Oklahoma City,117,Orlando Magic,104,1.125
2013-03-22,1177,400278743,2013-03-22,Orlando Magic,89,Oklahoma City,97,0.9175257731958762
2013-03-29,1178,400278794,2013-03-29,Orlando Magic,97,Washington,92,1.0543478260869563
2013-11-17,1179,400277853,2013-11-17,Washington Wizards,76,Utah,83,0.9156626506024096
2013-11-28,1180,400277929,2013-11-28,Washington Wizards,84,Portland,82,1.024390243902439
2013-01-07,1181,400278224,2013-01-07,Washington Wizards,101,Oklahoma City,99,1.0202020202020199
2013-01-18,1182,400278311,2013-01-18,Denver,108,Washington Wizards,112,0.9642857142857144
2013-01-21,1183,400278333,2013-01-21,Portland,95,Washington Wizards,98,0.9693877551020408
2013-01-23,1184,400278345,2013-01-23,Utah,92,Washington Wizards,88,1.0454545454545454
2013-01-25,1185,400278352,2013-01-25,Washington Wizards,114,Minnesota,101,1.1287128712871286
2013-02-22,1186,400278532,2013-02-22,Washington Wizards,119,Denver,113,1.0530973451327434
2013-03-06,1187,400278627,2013-03-06,Minnesota,87,Washington Wizards,82,1.0609756097560976
2013-03-27,1188,400278785,2013-03-27,Oklahoma City,103,Washington Wizards,80,1.2875
2013-11-09,1189,400277799,2013-11-09,Denver Nuggets,104,Utah,84,1.238095238095238
2013-11-21,1190,400277886,2013-11-21,Minnesota,94,Denver Nuggets,101,0.9306930693069309
2013-11-26,1191,400277922,2013-11-26,Utah,105,Denver Nuggets,103,1.019417475728155
2013-12-12,1192,400278039,2013-12-12,Minnesota,108,Denver Nuggets,105,1.0285714285714285
2013-12-20,1193,400278099,2013-12-20,Portland,101,Denver Nuggets,93,1.0860215053763442
2013-01-03,1194,400278197,2013-01-03,Denver Nuggets,97,Minnesota,101,0.9603960396039604
2013-01-05,1195,400278217,2013-01-05,Denver Nuggets,110,Utah,91,1.2087912087912087
2013-01-15,1196,400278288,2013-01-15,Denver Nuggets,115,Portland,111,1.036036036036036
2013-01-16,1197,400278294,2013-01-16,Oklahoma City,117,Denver Nuggets,97,1.2061855670103092
2013-01-20,1198,400278324,2013-01-20,Denver Nuggets,121,Oklahoma City,118,1.0254237288135593
2013-02-27,1199,400278580,2013-02-27,Portland,109,Denver Nuggets,111,0.981981981981982
2013-03-01,1200,400278595,2013-03-01,Denver Nuggets,105,Oklahoma City,103,1.019417475728155
2013-03-09,1201,400278651,2013-03-09,Denver Nuggets,111,Minnesota,88,1.2613636363636365
2013-03-19,1202,400278726,2013-03-19,Oklahoma City,104,Denver Nuggets,114,0.912280701754386
2013-04-03,1203,400278838,2013-04-03,Utah,96,Denver Nuggets,113,0.8495575221238938
2013-04-14,1204,400278918,2013-04-14,Denver Nuggets,118,Portland,109,1.0825688073394495
2013-11-23,1205,400277902,2013-11-23,Portland,103,Minnesota Timberwolves,95,1.0842105263157895
2013-12-20,1206,400278097,2013-12-20,Minnesota Timberwolves,99,Oklahoma City,93,1.064516129032258
2013-01-02,1207,400278193,2013-01-02,Utah,106,Minnesota Timberwolves,84,1.261904761904762
2013-01-05,1208,400278214,2013-01-05,Minnesota Timberwolves,97,Portland,102,0.9509803921568628
2013-01-09,1209,400278243,2013-01-09,Oklahoma City,106,Minnesota Timberwolves,84,1.261904761904762
2013-02-04,1210,400278433,2013-02-04,Minnesota Timberwolves,98,Portland,100,0.98
2013-02-13,1211,400278504,2013-02-13,Minnesota Timberwolves,93,Utah,97,0.9587628865979382
2013-02-22,1212,400278539,2013-02-22,Oklahoma City,127,Minnesota Timberwolves,111,1.1441441441441442
2013-03-02,1213,400278599,2013-03-02,Portland,109,Minnesota Timberwolves,94,1.1595744680851063
2013-03-29,1214,400278801,2013-03-29,Minnesota Timberwolves,101,Oklahoma City,93,1.0860215053763442
2013-04-12,1215,400278907,2013-04-12,Utah,107,Minnesota Timberwolves,100,1.07
2013-04-15,1216,400278930,2013-04-15,Minnesota Timberwolves,80,Utah,96,0.8333333333333334
2013-11-02,1217,400277742,2013-11-02,Oklahoma City Thunder,106,Portland,92,1.1521739130434785
2013-11-30,1218,400277949,2013-11-30,Oklahoma City Thunder,106,Utah,94,1.127659574468085
2013-01-13,1219,400278274,2013-01-13,Portland,83,Oklahoma City Thunder,87,0.9540229885057472
2013-02-12,1220,400278492,2013-02-12,Utah,109,Oklahoma City Thunder,94,1.1595744680851063
2013-03-13,1221,400278682,2013-03-13,Oklahoma City Thunder,110,Utah,87,1.264367816091954
2013-03-24,1222,400278763,2013-03-24,Oklahoma City Thunder,103,Portland,83,1.2409638554216869
2013-04-09,1223,400278881,2013-04-09,Utah,80,Oklahoma City Thunder,90,0.8888888888888888
2013-04-12,1224,400278908,2013-04-12,Portland,90,Oklahoma City Thunder,106,0.8490566037735849
2013-02-01,1225,400278413,2013-02-01,Utah,86,Portland Trail Blazers,77,1.1168831168831168
2013-02-02,1226,400278423,2013-02-02,Portland Trail Blazers,105,Utah,99,1.0606060606060606
2013-03-29,1227,400278804,2013-03-29,Portland Trail Blazers,95,Utah,105,0.9047619047619048
2013-04-01,1228,400278826,2013-04-01,Utah,112,Portland Trail Blazers,102,1.0980392156862746
