,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
29,400899887,2017-12-23,Boston Celtics,112,Oklahoma City,117,0.9572649572649573
30,400899898,2017-12-25,NY Knicks,114,Boston Celtics,119,0.957983193277311
31,400899914,2017-12-27,Boston Celtics,113,Memphis,103,1.0970873786407767
32,400899930,2017-12-29,Cleveland,124,Boston Celtics,118,1.0508474576271187
33,400899936,2017-12-30,Boston Celtics,117,Miami,114,1.0263157894736843
34,400899423,2017-01-03,Boston Celtics,115,Utah,104,1.1057692307692308
35,400899967,2017-01-06,Boston Celtics,110,Philadelphia,106,1.0377358490566038
36,400899974,2017-01-07,Boston Celtics,117,New Orleans,108,1.0833333333333333
37,400899993,2017-01-10,Toronto,114,Boston Celtics,106,1.0754716981132075
38,400900004,2017-01-11,Boston Celtics,117,Washington,108,1.0833333333333333
39,400900018,2017-01-13,Atlanta,101,Boston Celtics,103,0.9805825242718447
40,400900039,2017-01-16,Boston Celtics,108,Charlotte,98,1.1020408163265305
41,400900051,2017-01-18,Boston Celtics,106,NY Knicks,117,0.905982905982906
42,400900071,2017-01-21,Boston Celtics,123,Portland,127,0.968503937007874
43,400900097,2017-01-24,Washington,123,Boston Celtics,108,1.1388888888888888
44,400900102,2017-01-25,Boston Celtics,120,Houston,109,1.1009174311926606
45,400900118,2017-01-27,Boston Celtics,128,Orlando,98,1.3061224489795917
46,400900127,2017-01-28,Milwaukee,108,Boston Celtics,112,0.9642857142857143
47,400900142,2017-01-30,Boston Celtics,113,Detroit,109,1.036697247706422
48,400899391,2017-02-01,Boston Celtics,109,Toronto,104,1.0480769230769231
49,400900156,2017-02-03,Boston Celtics,113,Los Angeles,107,1.0560747663551402
50,400900171,2017-02-05,Boston Celtics,107,LA,102,1.0490196078431373
51,400900198,2017-02-08,Sacramento,108,Boston Celtics,92,1.173913043478261
52,400900203,2017-02-09,Portland,111,Boston Celtics,120,0.925
53,400900220,2017-02-11,Utah,104,Boston Celtics,112,0.9285714285714286
54,400900231,2017-02-13,Dallas,98,Boston Celtics,111,0.8828828828828829
55,400900242,2017-02-15,Boston Celtics,116,Philadelphia,108,1.0740740740740742
56,400900255,2017-02-16,Chicago,104,Boston Celtics,103,1.0097087378640777
57,400900264,2017-02-24,Toronto,107,Boston Celtics,97,1.1030927835051547
58,400900285,2017-02-26,Detroit,98,Boston Celtics,104,0.9423076923076923
59,400900291,2017-02-27,Boston Celtics,98,Atlanta,114,0.8596491228070176
60,400899432,2017-03-01,Boston Celtics,103,Cleveland,99,1.0404040404040404
61,400900313,2017-03-03,Los Angeles,95,Boston Celtics,115,0.8260869565217391
62,400900324,2017-03-05,Phoenix,109,Boston Celtics,106,1.028301886792453
63,400900340,2017-03-06,LA,116,Boston Celtics,102,1.1372549019607843
64,400900354,2017-03-08,Golden State,86,Boston Celtics,99,0.8686868686868687
65,400900365,2017-03-10,Denver,119,Boston Celtics,99,1.202020202020202
66,400900380,2017-03-12,Boston Celtics,100,Chicago,80,1.25
67,400900401,2017-03-15,Boston Celtics,117,Minnesota,104,1.125
68,400900417,2017-03-17,Brooklyn,95,Boston Celtics,98,0.9693877551020408
69,400900432,2017-03-19,Philadelphia,105,Boston Celtics,99,1.0606060606060606
70,400900442,2017-03-20,Boston Celtics,110,Washington,102,1.0784313725490196
71,400900455,2017-03-22,Boston Celtics,109,Indiana,100,1.09
72,400900471,2017-03-24,Boston Celtics,130,Phoenix,120,1.0833333333333333
73,400900488,2017-03-26,Boston Celtics,112,Miami,108,1.037037037037037
74,400900508,2017-03-29,Boston Celtics,100,Milwaukee,103,0.970873786407767
75,400900524,2017-03-31,Boston Celtics,117,Orlando,116,1.0086206896551724
76,400899438,2017-04-02,NY Knicks,94,Boston Celtics,110,0.8545454545454545
77,400900547,2017-04-05,Boston Celtics,91,Cleveland,114,0.7982456140350878
78,400900555,2017-04-06,Atlanta,123,Boston Celtics,116,1.0603448275862069
79,400900567,2017-04-08,Charlotte,114,Boston Celtics,121,0.9421487603305785
80,400900582,2017-04-10,Boston Celtics,114,Brooklyn,105,1.0857142857142856
81,400900597,2017-04-12,Boston Celtics,112,Milwaukee,94,1.1914893617021276
82,400899452,2017-10-28,Brooklyn Nets,103,Indiana,94,1.0957446808510638
83,400899481,2017-10-29,Milwaukee,110,Brooklyn Nets,108,1.0185185185185186
84,400899493,2017-10-31,Brooklyn Nets,88,Chicago,118,0.7457627118644068
85,400899507,2017-11-02,Brooklyn Nets,109,Detroit,101,1.0792079207920793
86,400899522,2017-11-04,Brooklyn Nets,95,Charlotte,99,0.9595959595959596
87,400899551,2017-11-08,Brooklyn Nets,119,Minnesota,110,1.0818181818181818
88,400899556,2017-11-09,NY Knicks,110,Brooklyn Nets,96,1.1458333333333333
89,400899589,2017-11-12,Phoenix,104,Brooklyn Nets,122,0.8524590163934426
90,400899602,2017-11-14,LA,127,Brooklyn Nets,95,1.3368421052631578
91,400899607,2017-11-15,Los Angeles,125,Brooklyn Nets,118,1.0593220338983051
92,400899628,2017-11-18,Oklahoma City,124,Brooklyn Nets,105,1.180952380952381
93,400899644,2017-11-20,Brooklyn Nets,109,Portland,129,0.8449612403100775
94,400899684,2017-11-25,Indiana,118,Brooklyn Nets,97,1.2164948453608246
95,400899697,2017-11-27,Brooklyn Nets,105,Sacramento,122,0.860655737704918
96,400899711,2017-11-29,Brooklyn Nets,127,LA,122,1.040983606557377
97,400899367,2017-12-01,Brooklyn Nets,93,Milwaukee,111,0.8378378378378378
98,400899733,2017-12-03,Milwaukee,112,Brooklyn Nets,103,1.087378640776699
99,400899748,2017-12-05,Brooklyn Nets,113,Washington,118,0.9576271186440678
100,400899765,2017-12-07,Brooklyn Nets,116,Denver,111,1.045045045045045
101,400899795,2017-12-10,San Antonio,130,Brooklyn Nets,101,1.2871287128712872
102,400899806,2017-12-12,Houston,122,Brooklyn Nets,118,1.0338983050847457
103,400899820,2017-12-14,Brooklyn Nets,107,Los Angeles,97,1.1030927835051547
104,400899832,2017-12-16,Orlando,118,Brooklyn Nets,111,1.063063063063063
105,400899850,2017-12-18,Philadelphia,108,Brooklyn Nets,107,1.0093457943925233
106,400899862,2017-12-20,Toronto,116,Brooklyn Nets,104,1.1153846153846154
107,400899879,2017-12-22,Brooklyn Nets,101,Golden State,117,0.8632478632478633
108,400899886,2017-12-23,Cleveland,119,Brooklyn Nets,99,1.202020202020202
109,400899905,2017-12-26,Brooklyn Nets,120,Charlotte,118,1.0169491525423728
110,400899922,2017-12-28,Chicago,101,Brooklyn Nets,99,1.02020202020202
111,400899935,2017-12-30,Washington,118,Brooklyn Nets,95,1.2421052631578948
112,400899413,2017-01-02,Brooklyn Nets,89,Utah,101,0.8811881188118812
113,400899957,2017-01-05,Indiana,121,Brooklyn Nets,109,1.110091743119266
114,400899968,2017-01-06,Brooklyn Nets,108,Cleveland,116,0.9310344827586207
115,400899981,2017-01-08,Brooklyn Nets,95,Philadelphia,105,0.9047619047619048
116,400899994,2017-01-10,Brooklyn Nets,97,Atlanta,117,0.8290598290598291
117,400900007,2017-01-12,Brooklyn Nets,95,New Orleans,104,0.9134615384615384
118,400900013,2017-01-13,Toronto,132,Brooklyn Nets,113,1.168141592920354
119,400900030,2017-01-15,Brooklyn Nets,112,Houston,137,0.8175182481751825
120,400900043,2017-01-17,Brooklyn Nets,109,Toronto,119,0.9159663865546218
121,400900066,2017-01-20,New Orleans,114,Brooklyn Nets,143,0.7972027972027972
122,400900073,2017-01-21,Charlotte,112,Brooklyn Nets,105,1.0666666666666667
123,400900087,2017-01-23,Brooklyn Nets,86,San Antonio,112,0.7678571428571429
124,400900103,2017-01-25,Brooklyn Nets,106,Miami,109,0.9724770642201835
125,400900116,2017-01-27,Cleveland,124,Brooklyn Nets,116,1.0689655172413792
126,400900131,2017-01-28,Minnesota,129,Brooklyn Nets,109,1.18348623853211
127,400900140,2017-01-30,Miami,104,Brooklyn Nets,96,1.0833333333333333
128,400899394,2017-02-01,Brooklyn Nets,90,NY Knicks,95,0.9473684210526315
129,400900152,2017-02-03,Brooklyn Nets,97,Indiana,106,0.9150943396226415
130,400900170,2017-02-05,Brooklyn Nets,95,Toronto,103,0.9223300970873787
131,400900184,2017-02-07,Charlotte,111,Brooklyn Nets,107,1.0373831775700935
132,400900189,2017-02-08,Brooklyn Nets,110,Washington,114,0.9649122807017544
133,400900204,2017-02-10,Brooklyn Nets,99,Miami,108,0.9166666666666666
134,400900227,2017-02-13,Brooklyn Nets,103,Memphis,112,0.9196428571428571
135,400900244,2017-02-15,Brooklyn Nets,125,Milwaukee,129,0.9689922480620154
136,400900270,2017-02-24,Denver,129,Brooklyn Nets,109,1.18348623853211
137,400900279,2017-02-25,Golden State,112,Brooklyn Nets,95,1.1789473684210525
138,400899448,2017-03-01,Sacramento,100,Brooklyn Nets,109,0.9174311926605505
139,400900310,2017-03-03,Utah,112,Brooklyn Nets,97,1.1546391752577319
140,400900321,2017-03-04,Portland,130,Brooklyn Nets,116,1.1206896551724137
141,400900334,2017-03-06,Memphis,109,Brooklyn Nets,122,0.8934426229508197
142,400900345,2017-03-08,Atlanta,110,Brooklyn Nets,105,1.0476190476190477
143,400900366,2017-03-10,Dallas,105,Brooklyn Nets,96,1.09375
144,400900381,2017-03-12,Brooklyn Nets,120,NY Knicks,112,1.0714285714285714
145,400900395,2017-03-14,Brooklyn Nets,104,Oklahoma City,122,0.8524590163934426
146,400900411,2017-03-16,NY Knicks,110,Brooklyn Nets,121,0.9090909090909091
147,400900431,2017-03-19,Brooklyn Nets,104,Dallas,111,0.9369369369369369
148,400900447,2017-03-21,Brooklyn Nets,98,Detroit,96,1.0208333333333333
149,400900462,2017-03-23,Brooklyn Nets,126,Phoenix,98,1.2857142857142858
150,400900467,2017-03-24,Washington,129,Brooklyn Nets,108,1.1944444444444444
151,400900483,2017-03-26,Atlanta,92,Brooklyn Nets,107,0.8598130841121495
152,400900500,2017-03-28,Brooklyn Nets,101,Philadelphia,106,0.9528301886792453
153,400900516,2017-03-30,Detroit,90,Brooklyn Nets,89,1.0112359550561798
154,400899396,2017-04-01,Brooklyn Nets,121,Orlando,111,1.09009009009009
155,400899441,2017-04-02,Brooklyn Nets,91,Atlanta,82,1.1097560975609757
156,400900532,2017-04-04,Philadelphia,118,Brooklyn Nets,141,0.8368794326241135
157,400900552,2017-04-06,Orlando,115,Brooklyn Nets,107,1.074766355140187
158,400900566,2017-04-08,Brooklyn Nets,107,Chicago,106,1.009433962264151
159,400900600,2017-04-12,Chicago,112,Brooklyn Nets,73,1.5342465753424657
160,400899375,2017-10-25,Cleveland,117,New York Knicks,88,1.3295454545454546
161,400899478,2017-10-29,New York Knicks,111,Memphis,104,1.0673076923076923
162,400899500,2017-11-01,Detroit,102,New York Knicks,89,1.146067415730337
163,400899508,2017-11-02,New York Knicks,99,Houston,118,0.8389830508474576
164,400899523,2017-11-04,Chicago,104,New York Knicks,117,0.8888888888888888
165,400899537,2017-11-06,New York Knicks,109,Utah,114,0.956140350877193
166,400899581,2017-11-12,Toronto,118,New York Knicks,107,1.102803738317757
167,400899596,2017-11-14,New York Knicks,93,Dallas,77,1.2077922077922079
168,400899612,2017-11-16,New York Knicks,105,Detroit,102,1.0294117647058822
169,400899619,2017-11-17,Washington,119,New York Knicks,112,1.0625
170,400899643,2017-11-20,New York Knicks,104,Atlanta,94,1.1063829787234043
171,400899658,2017-11-22,New York Knicks,107,Portland,103,1.0388349514563107
172,400899678,2017-11-25,New York Knicks,113,Charlotte,111,1.018018018018018
173,400899691,2017-11-26,Charlotte,107,New York Knicks,102,1.0490196078431373
174,400899705,2017-11-28,New York Knicks,103,Oklahoma City,112,0.9196428571428571
175,400899721,2017-11-30,Minnesota,104,New York Knicks,106,0.9811320754716981
176,400899727,2017-12-02,New York Knicks,118,Minnesota,114,1.0350877192982457
177,400899744,2017-12-04,New York Knicks,106,Sacramento,98,1.0816326530612246
178,400899758,2017-12-06,Miami,103,New York Knicks,114,0.9035087719298246
179,400899769,2017-12-07,New York Knicks,94,Cleveland,126,0.746031746031746
180,400899787,2017-12-09,Sacramento,100,New York Knicks,103,0.970873786407767
181,400899802,2017-12-11,Los Angeles,112,New York Knicks,118,0.9491525423728814
182,400899814,2017-12-13,Phoenix,113,New York Knicks,111,1.018018018018018
183,400899830,2017-12-15,Golden State,103,New York Knicks,90,1.1444444444444444
184,400899846,2017-12-17,Denver,127,New York Knicks,114,1.1140350877192982
185,400899863,2017-12-20,New York Knicks,118,Indiana,111,1.063063063063063
186,400899880,2017-12-22,New York Knicks,106,Orlando,95,1.1157894736842104
187,400899920,2017-12-28,Atlanta,102,New York Knicks,98,1.0408163265306123
188,400899937,2017-12-30,New Orleans,104,New York Knicks,92,1.1304347826086956
189,400899946,2017-12-31,Houston,129,New York Knicks,122,1.0573770491803278
190,400899414,2017-01-02,New York Knicks,103,Orlando,115,0.8956521739130435
191,400899952,2017-01-04,New York Knicks,104,Milwaukee,105,0.9904761904761905
192,400899969,2017-01-06,Milwaukee,111,New York Knicks,116,0.9568965517241379
193,400899973,2017-01-07,Indiana,123,New York Knicks,109,1.128440366972477
194,400899989,2017-01-09,New York Knicks,96,New Orleans,110,0.8727272727272727
195,400900001,2017-01-11,Philadelphia,98,New York Knicks,97,1.0103092783505154
196,400900008,2017-01-12,New York Knicks,104,Chicago,89,1.1685393258426966
197,400900027,2017-01-15,Toronto,116,New York Knicks,101,1.1485148514851484
198,400900034,2017-01-16,New York Knicks,107,Atlanta,108,0.9907407407407407
199,400900059,2017-01-19,New York Knicks,110,Washington,113,0.9734513274336283
200,400900075,2017-01-21,New York Knicks,105,Phoenix,107,0.9813084112149533
201,400900093,2017-01-23,Indiana,103,New York Knicks,109,0.944954128440367
202,400900109,2017-01-25,Dallas,103,New York Knicks,95,1.0842105263157895
203,400900120,2017-01-27,New York Knicks,110,Charlotte,107,1.02803738317757
204,400900132,2017-01-29,Atlanta,142,New York Knicks,139,1.0215827338129497
205,400900145,2017-01-31,Washington,117,New York Knicks,101,1.1584158415841583
206,400900164,2017-02-04,New York Knicks,104,Cleveland,111,0.9369369369369369
207,400900173,2017-02-06,New York Knicks,107,Los Angeles,121,0.8842975206611571
208,400900196,2017-02-08,New York Knicks,115,LA,119,0.9663865546218487
209,400900205,2017-02-10,New York Knicks,123,Denver,131,0.9389312977099237
210,400900222,2017-02-12,New York Knicks,94,San Antonio,90,1.0444444444444445
211,400900251,2017-02-15,Oklahoma City,116,New York Knicks,105,1.1047619047619048
212,400900259,2017-02-23,Cleveland,119,New York Knicks,104,1.1442307692307692
213,400900274,2017-02-25,New York Knicks,110,Philadelphia,109,1.0091743119266054
214,400900288,2017-02-27,New York Knicks,91,Toronto,92,0.9891304347826086
215,400899364,2017-03-01,Orlando,90,New York Knicks,101,0.8910891089108911
216,400900304,2017-03-03,Philadelphia,105,New York Knicks,102,1.0294117647058822
217,400900323,2017-03-05,New York Knicks,105,Golden State,112,0.9375
218,400900330,2017-03-06,Orlando,105,New York Knicks,113,0.9292035398230089
219,400900347,2017-03-08,Milwaukee,104,New York Knicks,93,1.118279569892473
220,400900370,2017-03-11,Detroit,112,New York Knicks,92,1.2173913043478262
221,400900396,2017-03-14,New York Knicks,87,Indiana,81,1.0740740740740742
222,400900445,2017-03-20,LA,114,New York Knicks,105,1.0857142857142856
223,400900461,2017-03-22,Utah,108,New York Knicks,101,1.0693069306930694
224,400900466,2017-03-23,Portland,110,New York Knicks,95,1.1578947368421053
225,400900480,2017-03-25,San Antonio,106,New York Knicks,98,1.0816326530612246
226,400900493,2017-03-27,New York Knicks,109,Detroit,95,1.1473684210526316
227,400900510,2017-03-29,New York Knicks,88,Miami,105,0.8380952380952381
228,400900528,2017-03-31,Miami,94,New York Knicks,98,0.9591836734693877
229,400900538,2017-04-04,New York Knicks,100,Chicago,91,1.098901098901099
230,400900554,2017-04-06,New York Knicks,103,Washington,106,0.9716981132075472
231,400900559,2017-04-07,Memphis,101,New York Knicks,88,1.1477272727272727
232,400900574,2017-04-09,New York Knicks,97,Toronto,110,0.8818181818181818
233,400900598,2017-04-12,New York Knicks,114,Philadelphia,113,1.008849557522124
234,400899389,2017-10-26,Philadelphia 76ers,97,Oklahoma City,103,0.941747572815534
235,400899476,2017-10-29,Philadelphia 76ers,72,Atlanta,104,0.6923076923076923
236,400899496,2017-11-01,Philadelphia 76ers,101,Orlando,103,0.9805825242718447
237,400899506,2017-11-02,Charlotte,109,Philadelphia 76ers,93,1.1720430107526882
238,400899530,2017-11-05,Philadelphia 76ers,101,Cleveland,102,0.9901960784313726
239,400899543,2017-11-07,Philadelphia 76ers,84,Utah,109,0.7706422018348624
240,400899560,2017-11-09,Indiana,122,Philadelphia 76ers,115,1.0608695652173914
241,400899571,2017-11-11,Philadelphia 76ers,109,Indiana,105,1.0380952380952382
242,400899582,2017-11-12,Atlanta,117,Philadelphia 76ers,96,1.21875
243,400899599,2017-11-14,Houston,115,Philadelphia 76ers,88,1.3068181818181819
244,400899608,2017-11-16,Philadelphia 76ers,109,Washington,102,1.0686274509803921
245,400899622,2017-11-17,Minnesota,110,Philadelphia 76ers,86,1.2790697674418605
246,400899639,2017-11-19,Philadelphia 76ers,120,Phoenix,105,1.1428571428571428
247,400899649,2017-11-21,Philadelphia 76ers,101,Miami,94,1.074468085106383
248,400899662,2017-11-23,Philadelphia 76ers,99,Memphis,104,0.9519230769230769
249,400899679,2017-11-25,Philadelphia 76ers,89,Chicago,105,0.8476190476190476
250,400899695,2017-11-27,Philadelphia 76ers,108,Cleveland,112,0.9642857142857143
251,400899704,2017-11-28,Toronto,122,Philadelphia 76ers,95,1.2842105263157895
252,400899443,2017-12-02,Philadelphia 76ers,88,Orlando,105,0.8380952380952381
253,400899746,2017-12-05,Philadelphia 76ers,98,Denver,106,0.9245283018867925
254,400899760,2017-12-06,Memphis,96,Philadelphia 76ers,91,1.054945054945055
255,400899776,2017-12-08,New Orleans,88,Philadelphia 76ers,99,0.8888888888888888
256,400899798,2017-12-11,Detroit,79,Philadelphia 76ers,97,0.8144329896907216
257,400899816,2017-12-14,Philadelphia 76ers,114,Toronto,123,0.926829268292683
258,400899838,2017-12-16,Philadelphia 76ers,89,Los Angeles,100,0.89
259,400899860,2017-12-20,Philadelphia 76ers,93,New Orleans,108,0.8611111111111112
260,400899895,2017-12-23,Phoenix,123,Philadelphia 76ers,116,1.0603448275862069
261,400899913,2017-12-26,Sacramento,102,Philadelphia 76ers,100,1.02
262,400899931,2017-12-29,Utah,100,Philadelphia 76ers,83,1.2048192771084338
263,400899942,2017-12-30,Denver,122,Philadelphia 76ers,124,0.9838709677419355
264,400899421,2017-01-03,Philadelphia 76ers,93,Minnesota,91,1.021978021978022
265,400900014,2017-01-13,Philadelphia 76ers,102,Charlotte,93,1.096774193548387
266,400900024,2017-01-14,Washington,109,Philadelphia 76ers,93,1.1720430107526882
267,400900036,2017-01-16,Milwaukee,104,Philadelphia 76ers,113,0.9203539823008849
268,400900048,2017-01-18,Philadelphia 76ers,94,Toronto,89,1.0561797752808988
269,400900062,2017-01-20,Philadelphia 76ers,93,Portland,92,1.0108695652173914
270,400900074,2017-01-21,Atlanta,110,Philadelphia 76ers,93,1.1827956989247312
271,400900096,2017-01-24,Philadelphia 76ers,121,LA,110,1.1
272,400900105,2017-01-25,Milwaukee,109,Philadelphia 76ers,114,0.956140350877193
273,400900115,2017-01-27,Philadelphia 76ers,118,Houston,123,0.959349593495935
274,400900137,2017-01-29,Chicago,121,Philadelphia 76ers,108,1.1203703703703705
275,400928501,2017-01-30,Philadelphia 76ers,122,Sacramento,119,1.0252100840336134
276,400899402,2017-02-01,Dallas,113,Philadelphia 76ers,95,1.1894736842105262
277,400899470,2017-02-02,San Antonio,102,Philadelphia 76ers,86,1.186046511627907
278,400900163,2017-02-04,Miami,125,Philadelphia 76ers,102,1.2254901960784315
279,400900178,2017-02-06,Detroit,113,Philadelphia 76ers,96,1.1770833333333333
280,400900187,2017-02-08,Philadelphia 76ers,103,San Antonio,111,0.9279279279279279
281,400900200,2017-02-09,Orlando,111,Philadelphia 76ers,112,0.9910714285714286
282,400900215,2017-02-11,Philadelphia 76ers,117,Miami,109,1.073394495412844
283,400900226,2017-02-13,Charlotte,99,Philadelphia 76ers,105,0.9428571428571428
284,400900262,2017-02-24,Philadelphia 76ers,120,Washington,112,1.0714285714285714
285,400900289,2017-02-27,Philadelphia 76ers,108,Golden State,119,0.907563025210084
286,400899403,2017-03-01,Miami,125,Philadelphia 76ers,98,1.2755102040816326
287,400900314,2017-03-04,Philadelphia 76ers,106,Detroit,136,0.7794117647058824
288,400900329,2017-03-06,Philadelphia 76ers,98,Milwaukee,112,0.875
289,400900358,2017-03-09,Portland,114,Philadelphia 76ers,108,1.0555555555555556
290,400900369,2017-03-11,LA,112,Philadelphia 76ers,100,1.12
291,400900385,2017-03-12,Los Angeles,116,Philadelphia 76ers,118,0.9830508474576272
292,400900398,2017-03-14,Golden State,106,Philadelphia 76ers,104,1.0192307692307692
293,400900415,2017-03-17,Philadelphia 76ers,116,Dallas,74,1.5675675675675675
294,400900440,2017-03-20,Orlando,112,Philadelphia 76ers,109,1.0275229357798166
295,400900457,2017-03-22,Oklahoma City,122,Philadelphia 76ers,97,1.2577319587628866
296,400900472,2017-03-24,Chicago,107,Philadelphia 76ers,117,0.9145299145299145
297,400900487,2017-03-26,Indiana,107,Philadelphia 76ers,94,1.1382978723404256
298,400900506,2017-03-29,Philadelphia 76ers,92,Atlanta,99,0.9292929292929293
299,400900523,2017-03-31,Cleveland,122,Philadelphia 76ers,105,1.161904761904762
300,400899440,2017-04-02,Toronto,113,Philadelphia 76ers,105,1.0761904761904761
301,400900551,2017-04-06,Philadelphia 76ers,90,Chicago,102,0.8823529411764706
302,400900569,2017-04-08,Philadelphia 76ers,82,Milwaukee,90,0.9111111111111111
303,400900581,2017-04-10,Philadelphia 76ers,111,Indiana,120,0.925
304,400899382,2017-10-26,Toronto Raptors,109,Detroit,91,1.1978021978021978
305,400899429,2017-10-28,Toronto Raptors,91,Cleveland,94,0.9680851063829787
306,400899492,2017-10-31,Toronto Raptors,105,Denver,102,1.0294117647058822
307,400899505,2017-11-02,Washington,103,Toronto Raptors,113,0.911504424778761
308,400899521,2017-11-04,Toronto Raptors,96,Miami,87,1.103448275862069
309,400899539,2017-11-06,Toronto Raptors,91,Sacramento,96,0.9479166666666666
310,400899562,2017-11-09,Oklahoma City,102,Toronto Raptors,112,0.9107142857142857
311,400899573,2017-11-11,Charlotte,111,Toronto Raptors,113,0.9823008849557522
312,400899603,2017-11-15,Cleveland,121,Toronto Raptors,117,1.0341880341880343
313,400899615,2017-11-16,Toronto Raptors,121,Golden State,127,0.952755905511811
314,400899631,2017-11-18,Denver,111,Toronto Raptors,113,0.9823008849557522
315,400899646,2017-11-20,Sacramento,102,Toronto Raptors,99,1.0303030303030303
316,400899657,2017-11-21,LA,123,Toronto Raptors,115,1.0695652173913044
317,400899669,2017-11-23,Houston,102,Toronto Raptors,115,0.8869565217391304
318,400899682,2017-11-25,Milwaukee,99,Toronto Raptors,105,0.9428571428571428
319,400899718,2017-11-30,Toronto Raptors,120,Memphis,105,1.1428571428571428
320,400899726,2017-12-02,Toronto Raptors,113,Los Angeles,80,1.4125
321,400899735,2017-12-03,Toronto Raptors,128,Atlanta,84,1.5238095238095237
322,400899747,2017-12-05,Toronto Raptors,112,Cleveland,116,0.9655172413793104
323,400899773,2017-12-08,Toronto Raptors,124,Minnesota,110,1.1272727272727272
324,400899804,2017-12-12,Toronto Raptors,122,Milwaukee,100,1.22
325,400899834,2017-12-16,Toronto Raptors,121,Atlanta,125,0.968
326,400899851,2017-12-18,Orlando,79,Toronto Raptors,109,0.7247706422018348
327,400899894,2017-12-23,Utah,98,Toronto Raptors,104,0.9423076923076923
328,400899911,2017-12-26,Portland,91,Toronto Raptors,95,0.9578947368421052
329,400899927,2017-12-28,Golden State,121,Toronto Raptors,111,1.09009009009009
330,400899932,2017-12-29,Phoenix,99,Toronto Raptors,91,1.0879120879120878
331,400899387,2017-01-01,Los Angeles,114,Toronto Raptors,123,0.926829268292683
332,400899428,2017-01-03,San Antonio,110,Toronto Raptors,82,1.3414634146341464
333,400899958,2017-01-05,Toronto Raptors,101,Utah,93,1.086021505376344
334,400899975,2017-01-07,Chicago,123,Toronto Raptors,118,1.0423728813559323
335,400899984,2017-01-08,Toronto Raptors,122,Houston,129,0.9457364341085271
336,400900063,2017-01-20,Charlotte,113,Toronto Raptors,78,1.4487179487179487
337,400900084,2017-01-22,Toronto Raptors,103,Phoenix,115,0.8956521739130435
338,400900095,2017-01-24,Toronto Raptors,106,San Antonio,108,0.9814814814814815
339,400900106,2017-01-25,Memphis,101,Toronto Raptors,99,1.02020202020202
340,400900119,2017-01-27,Toronto Raptors,102,Milwaukee,86,1.186046511627907
341,400900136,2017-01-29,Toronto Raptors,113,Orlando,114,0.9912280701754386
342,400900146,2017-01-31,Toronto Raptors,108,New Orleans,106,1.0188679245283019
343,400900151,2017-02-03,Orlando,102,Toronto Raptors,94,1.0851063829787233
344,400900176,2017-02-06,Toronto Raptors,118,LA,109,1.0825688073394495
345,400900195,2017-02-08,Minnesota,112,Toronto Raptors,109,1.0275229357798166
346,400900223,2017-02-12,Toronto Raptors,101,Detroit,102,0.9901960784313726
347,400900236,2017-02-14,Chicago,105,Toronto Raptors,94,1.1170212765957446
