GAME_DATE,Team_ID,Game_ID,GAME_DATE,MATCHUP,HomeTeam,VisitTeam,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013-11-02,1610612749,0021300037,2013-11-02,MIL vs. TOR,MIL,TOR,L,1,2,0.333,240,37,84,0.44,6,17,0.353,10,18,0.556,6,32,38,25,7,5,13,26,90
2013-11-02,1610612740,0021300035,2013-11-02,NOP vs. CHA,NOP,CHA,W,1,2,0.333,240,37,75,0.493,7,13,0.538,24,28,0.857,8,35,43,30,10,18,17,26,105
2013-11-02,1610612757,0021300039,2013-11-02,POR vs. SAS,POR,SAS,W,2,1,0.667,240,45,81,0.556,8,20,0.4,17,19,0.895,7,32,39,29,3,7,16,15,115
2013-11-02,1610612739,0021300033,2013-11-02,CLE @ IND,IND,CLE,L,1,2,0.333,240,29,83,0.349,3,15,0.2,13,15,0.867,6,31,37,11,15,1,16,25,74
2013-11-02,1610612758,0021300040,2013-11-02,SAC @ GSW,GSW,SAC,L,1,2,0.333,240,30,87,0.345,6,26,0.231,21,24,0.875,16,32,48,16,9,1,14,18,87
2013-11-02,1610612741,0021300034,2013-11-02,CHI @ PHI,PHI,CHI,L,1,2,0.333,240,42,93,0.452,3,14,0.214,17,19,0.895,17,34,51,28,8,5,18,14,104
2013-11-02,1610612745,0021300038,2013-11-02,HOU @ UTA,UTA,HOU,W,3,0,1.0,240,34,67,0.507,9,22,0.409,27,35,0.771,9,31,40,16,6,7,18,23,104
2013-11-02,1610612763,0021300036,2013-11-02,MEM @ DAL,DAL,MEM,L,1,2,0.333,240,37,87,0.425,3,16,0.188,22,26,0.846,17,34,51,20,6,2,17,34,99
2013-11-03,1610612753,0021300043,2013-11-03,ORL vs. BKN,ORL,BKN,W,2,2,0.5,240,42,89,0.472,7,17,0.412,16,22,0.727,13,41,54,19,7,4,15,19,107
2013-11-03,1610612748,0021300042,2013-11-03,MIA vs. WAS,MIA,WAS,W,2,2,0.5,240,37,70,0.529,11,27,0.407,18,27,0.667,8,24,32,32,9,6,16,18,103
2013-11-03,1610612756,0021300044,2013-11-03,PHX @ OKC,OKC,PHX,L,2,1,0.667,240,32,80,0.4,14,37,0.378,18,22,0.818,12,31,43,21,11,3,23,23,96
2013-11-03,1610612747,0021300046,2013-11-03,LAL vs. ATL,LAL,ATL,W,2,2,0.5,240,38,89,0.427,9,25,0.36,20,24,0.833,6,47,53,27,5,7,13,24,105
2013-11-03,1610612752,0021300045,2013-11-03,NYK vs. MIN,NYK,MIN,L,1,2,0.333,240,40,89,0.449,9,32,0.281,11,13,0.846,14,35,49,21,7,3,16,26,100
2013-11-03,1610612738,0021300041,2013-11-03,BOS @ DET,DET,BOS,L,0,3,0.0,240,31,74,0.419,3,16,0.188,12,12,1.0,8,29,37,15,15,3,23,22,77
2013-11-04,1610612750,0021300047,2013-11-04,MIN @ CLE,CLE,MIN,L,3,1,0.75,240,34,94,0.362,5,28,0.179,19,24,0.792,12,31,43,21,16,5,17,15,92
2013-11-04,1610612746,0021300050,2013-11-04,LAC vs. HOU,LAC,HOU,W,3,1,0.75,240,49,94,0.521,15,38,0.395,24,28,0.857,9,29,38,33,7,7,10,29,137
2013-11-04,1610612763,0021300049,2013-11-04,MEM vs. BOS,MEM,BOS,W,2,2,0.5,240,36,74,0.486,5,15,0.333,18,22,0.818,9,27,36,23,6,2,18,19,95
2013-11-04,1610612755,0021300048,2013-11-04,PHI vs. GSW,PHI,GSW,L,3,1,0.75,240,31,88,0.352,5,25,0.2,23,37,0.622,14,38,52,19,9,3,24,18,90
2013-11-05,1610612740,0021300055,2013-11-05,NOP vs. PHX,NOP,PHX,L,1,3,0.25,240,37,85,0.435,10,18,0.556,14,19,0.737,8,32,40,26,12,11,13,20,98
2013-11-05,1610612757,0021300058,2013-11-05,POR vs. HOU,POR,HOU,L,2,2,0.5,240,36,87,0.414,10,31,0.323,19,29,0.655,11,19,30,22,9,6,14,28,101
2013-11-05,1610612762,0021300052,2013-11-05,UTA @ BKN,BKN,UTA,L,0,4,0.0,240,31,82,0.378,4,18,0.222,22,30,0.733,19,28,47,17,6,3,20,24,88
2013-11-05,1610612766,0021300054,2013-11-05,CHA @ NYK,NYK,CHA,W,2,2,0.5,240,30,71,0.423,8,21,0.381,34,42,0.81,16,35,51,17,9,5,22,25,102
2013-11-05,1610612743,0021300057,2013-11-05,DEN vs. SAS,DEN,SAS,L,0,3,0.0,240,35,83,0.422,9,19,0.474,15,20,0.75,10,35,45,22,4,4,22,23,94
2013-11-05,1610612742,0021300056,2013-11-05,DAL vs. LAL,DAL,LAL,W,3,1,0.75,240,49,94,0.521,13,27,0.481,12,14,0.857,10,40,50,34,10,3,12,14,123
2013-11-05,1610612737,0021300059,2013-11-05,ATL @ SAC,SAC,ATL,W,2,2,0.5,240,39,81,0.481,8,22,0.364,19,26,0.731,9,27,36,26,11,7,14,15,105
2013-11-05,1610612748,0021300051,2013-11-05,MIA @ TOR,TOR,MIA,W,3,2,0.6,240,41,83,0.494,10,23,0.435,12,14,0.857,10,28,38,31,7,4,11,27,104
2013-11-05,1610612765,0021300053,2013-11-05,DET vs. IND,DET,IND,L,2,2,0.5,240,33,87,0.379,5,25,0.2,20,25,0.8,13,29,42,13,10,6,14,24,91
2013-11-06,1610612755,0021300063,2013-11-06,PHI vs. WAS,PHI,WAS,L,3,2,0.6,240,39,83,0.47,6,18,0.333,18,26,0.692,11,39,50,26,5,3,20,15,102
2013-11-06,1610612759,0021300068,2013-11-06,SAS vs. PHX,SAS,PHX,W,4,1,0.8,240,41,85,0.482,6,16,0.375,11,15,0.733,6,33,39,25,5,7,14,17,99
2013-11-06,1610612760,0021300069,2013-11-06,OKC vs. DAL,OKC,DAL,W,3,1,0.75,240,43,79,0.544,5,13,0.385,16,23,0.696,10,34,44,28,10,5,23,17,107
2013-11-06,1610612740,0021300065,2013-11-06,NOP @ MEM,MEM,NOP,W,2,3,0.4,240,38,78,0.487,4,13,0.308,19,21,0.905,13,26,39,16,10,5,13,17,99
2013-11-06,1610612762,0021300064,2013-11-06,UTA @ BOS,BOS,UTA,L,0,5,0.0,240,37,80,0.463,1,10,0.1,12,18,0.667,11,31,42,14,8,4,20,22,87
2013-11-06,1610612766,0021300060,2013-11-06,CHA vs. TOR,CHA,TOR,W,3,2,0.6,240,36,73,0.493,3,15,0.2,17,30,0.567,10,27,37,24,5,8,8,19,92
2013-11-06,1610612744,0021300067,2013-11-06,GSW @ MIN,MIN,GSW,W,4,1,0.8,240,42,84,0.5,8,20,0.4,14,20,0.7,9,40,49,23,12,11,21,29,106
2013-11-06,1610612739,0021300066,2013-11-06,CLE @ MIL,MIL,CLE,L,2,3,0.4,240,38,85,0.447,12,28,0.429,16,22,0.727,12,27,39,20,10,2,9,21,104
2013-11-06,1610612741,0021300061,2013-11-06,CHI @ IND,IND,CHI,L,1,3,0.25,240,26,73,0.356,5,15,0.333,23,27,0.852,11,29,40,15,4,5,17,20,80
2013-11-06,1610612746,0021300062,2013-11-06,LAC @ ORL,ORL,LAC,L,3,2,0.6,240,36,95,0.379,3,19,0.158,15,21,0.714,15,36,51,20,9,5,13,19,90
2013-11-07,1610612747,0021300072,2013-11-07,LAL @ HOU,HOU,LAL,W,3,3,0.5,240,36,92,0.391,16,35,0.457,11,15,0.733,13,34,47,26,8,6,24,36,99
2013-11-07,1610612737,0021300071,2013-11-07,ATL @ DEN,DEN,ATL,L,2,3,0.4,240,43,94,0.457,8,26,0.308,13,19,0.684,13,33,46,31,11,9,11,23,107
2013-11-07,1610612748,0021300070,2013-11-07,MIA vs. LAC,MIA,LAC,W,4,2,0.667,240,38,71,0.535,5,16,0.313,21,33,0.636,8,22,30,27,6,3,16,23,102
2013-11-08,1610612747,0021300081,2013-11-08,LAL @ NOP,NOP,LAL,L,3,4,0.429,240,31,80,0.388,6,19,0.316,17,26,0.654,12,36,48,19,2,4,14,18,85
2013-11-08,1610612741,0021300079,2013-11-08,CHI vs. UTA,CHI,UTA,W,2,3,0.4,240,38,72,0.528,3,8,0.375,18,25,0.72,11,37,48,26,12,6,20,24,97
2013-11-08,1610612759,0021300082,2013-11-08,SAS vs. GSW,SAS,GSW,W,5,1,0.833,240,31,79,0.392,5,19,0.263,9,18,0.5,11,31,42,19,9,3,12,18,76
2013-11-08,1610612742,0021300080,2013-11-08,DAL @ MIN,MIN,DAL,L,3,3,0.5,240,44,90,0.489,10,22,0.455,10,15,0.667,14,26,40,21,9,7,17,21,108
2013-11-08,1610612758,0021300084,2013-11-08,SAC @ POR,POR,SAC,L,1,4,0.2,240,36,86,0.419,6,22,0.273,13,15,0.867,8,23,31,20,11,1,11,24,91
2013-11-08,1610612739,0021300076,2013-11-08,CLE @ PHI,PHI,CLE,L,2,4,0.333,240,30,90,0.333,9,26,0.346,10,14,0.714,18,25,43,22,9,4,13,12,79
2013-11-08,1610612751,0021300077,2013-11-08,BKN @ WAS,WAS,BKN,L,2,3,0.4,265,41,88,0.466,6,24,0.25,20,29,0.69,11,40,51,23,11,3,21,27,108
2013-11-08,1610612765,0021300078,2013-11-08,DET vs. OKC,DET,OKC,L,2,3,0.4,240,39,91,0.429,11,31,0.355,21,27,0.778,16,26,42,22,10,6,13,27,110
2013-11-08,1610612756,0021300083,2013-11-08,PHX vs. DEN,PHX,DEN,W,4,2,0.667,240,40,83,0.482,9,20,0.45,25,32,0.781,11,37,48,21,11,3,20,22,114
2013-11-08,1610612738,0021300075,2013-11-08,BOS @ ORL,ORL,BOS,W,2,4,0.333,240,34,95,0.358,2,14,0.143,21,26,0.808,19,31,50,19,11,5,11,24,91
2013-11-08,1610612752,0021300073,2013-11-08,NYK @ CHA,CHA,NYK,W,2,3,0.4,240,42,90,0.467,12,26,0.462,5,9,0.556,12,25,37,25,5,9,12,22,101
2013-11-08,1610612761,0021300074,2013-11-08,TOR @ IND,IND,TOR,L,2,4,0.333,240,32,81,0.395,6,18,0.333,14,16,0.875,15,27,42,16,7,6,15,22,84
2013-11-09,1610612763,0021300091,2013-11-09,MEM vs. GSW,MEM,GSW,W,3,3,0.5,240,42,79,0.532,5,13,0.385,19,25,0.76,8,36,44,25,8,5,16,23,108
2013-11-09,1610612761,0021300085,2013-11-09,TOR vs. UTA,TOR,UTA,W,3,4,0.429,240,40,83,0.482,10,25,0.4,25,29,0.862,13,27,40,23,8,4,12,20,115
2013-11-09,1610612746,0021300090,2013-11-09,LAC @ HOU,HOU,LAC,W,4,3,0.571,240,42,88,0.477,9,24,0.375,14,23,0.609,15,30,45,26,10,7,13,28,107
2013-11-09,1610612751,0021300087,2013-11-09,BKN vs. IND,BKN,IND,L,2,4,0.333,240,35,76,0.461,8,19,0.421,13,16,0.813,7,31,38,20,9,2,15,21,91
2013-11-09,1610612737,0021300086,2013-11-09,ATL vs. ORL,ATL,ORL,W,3,3,0.5,240,43,90,0.478,6,19,0.316,12,17,0.706,7,32,39,36,9,6,12,15,104
2013-11-09,1610612742,0021300092,2013-11-09,DAL @ MIL,MIL,DAL,W,4,3,0.571,240,33,78,0.423,6,19,0.316,19,21,0.905,12,35,47,17,11,5,19,18,91
2013-11-09,1610612757,0021300093,2013-11-09,POR @ SAC,SAC,POR,W,4,2,0.667,240,36,82,0.439,9,20,0.45,15,22,0.682,19,33,52,25,6,2,12,17,96
2013-11-09,1610612748,0021300089,2013-11-09,MIA vs. BOS,MIA,BOS,L,4,3,0.571,240,41,71,0.577,5,10,0.5,23,34,0.676,4,27,31,26,4,7,10,13,110
2013-11-09,1610612739,0021300088,2013-11-09,CLE vs. PHI,CLE,PHI,W,3,4,0.429,290,46,102,0.451,13,31,0.419,22,29,0.759,14,36,50,28,10,10,18,21,127
2013-11-10,1610612760,0021300095,2013-11-10,OKC vs. WAS,OKC,WAS,W,5,1,0.833,265,41,92,0.446,6,20,0.3,18,22,0.818,16,42,58,21,7,8,17,20,106
2013-11-10,1610612759,0021300094,2013-11-10,SAS @ NYK,NYK,SAS,W,6,1,0.857,240,41,76,0.539,12,28,0.429,26,30,0.867,9,42,51,22,5,4,13,19,120
2013-11-10,1610612750,0021300097,2013-11-10,MIN @ LAL,LAL,MIN,W,5,2,0.714,240,44,90,0.489,10,20,0.5,15,19,0.789,12,41,53,29,14,5,21,15,113
2013-11-10,1610612756,0021300096,2013-11-10,PHX vs. NOP,PHX,NOP,W,5,2,0.714,240,38,78,0.487,7,22,0.318,18,23,0.783,10,30,40,14,10,11,14,16,101
2013-11-11,1610612741,0021300102,2013-11-11,CHI vs. CLE,CHI,CLE,W,3,3,0.5,240,34,83,0.41,4,16,0.25,24,26,0.923,14,27,41,24,9,7,11,21,96
2013-11-11,1610612761,0021300103,2013-11-11,TOR @ HOU,HOU,TOR,L,3,5,0.375,290,38,114,0.333,8,25,0.32,20,27,0.741,20,31,51,10,12,5,13,38,104
2013-11-11,1610612766,0021300098,2013-11-11,CHA vs. ATL,CHA,ATL,L,3,4,0.429,240,33,81,0.407,5,13,0.385,23,29,0.793,10,30,40,22,4,0,14,24,94
2013-11-11,1610612746,0021300106,2013-11-11,LAC vs. MIN,LAC,MIN,W,5,3,0.625,240,44,80,0.55,4,16,0.25,17,28,0.607,6,37,43,30,9,2,14,17,109
2013-11-11,1610612753,0021300101,2013-11-11,ORL @ BOS,BOS,ORL,L,3,5,0.375,240,39,85,0.459,7,18,0.389,20,23,0.87,14,23,37,27,7,4,18,18,105
2013-11-11,1610612763,0021300099,2013-11-11,MEM @ IND,IND,MEM,L,3,4,0.429,240,31,75,0.413,4,8,0.5,13,19,0.684,7,25,32,19,6,4,10,20,79
2013-11-11,1610612755,0021300100,2013-11-11,PHI vs. SAS,PHI,SAS,L,4,4,0.5,240,34,82,0.415,5,19,0.263,12,16,0.75,11,29,40,19,4,9,15,12,85
2013-11-11,1610612765,0021300105,2013-11-11,DET @ POR,POR,DET,L,2,4,0.333,240,42,91,0.462,3,14,0.214,16,21,0.762,18,24,42,20,10,2,8,13,103
2013-11-11,1610612743,0021300104,2013-11-11,DEN @ UTA,UTA,DEN,W,2,4,0.333,240,36,80,0.45,5,17,0.294,23,27,0.852,13,39,52,18,5,1,14,28,100
2013-11-12,1610612740,0021300110,2013-11-12,NOP @ LAL,LAL,NOP,L,3,5,0.375,240,34,84,0.405,3,10,0.3,24,33,0.727,9,22,31,23,11,3,13,20,95
2013-11-12,1610612744,0021300109,2013-11-12,GSW vs. DET,GSW,DET,W,5,3,0.625,240,42,70,0.6,8,16,0.5,21,26,0.808,10,33,43,28,5,3,23,25,113
2013-11-12,1610612764,0021300108,2013-11-12,WAS @ DAL,DAL,WAS,L,2,5,0.286,240,33,75,0.44,9,26,0.346,20,29,0.69,11,33,44,24,12,4,19,20,95
2013-11-12,1610612748,0021300107,2013-11-12,MIA vs. MIL,MIA,MIL,W,5,3,0.625,240,46,79,0.582,12,23,0.522,14,24,0.583,5,35,40,29,9,7,13,17,118
2013-11-13,1610612764,0021300117,2013-11-13,WAS @ SAS,SAS,WAS,L,2,6,0.25,240,33,91,0.363,5,15,0.333,8,11,0.727,12,32,44,15,11,3,9,11,79
2013-11-13,1610612757,0021300120,2013-11-13,POR vs. PHX,POR,PHX,W,6,2,0.75,240,35,84,0.417,6,15,0.4,14,23,0.609,14,37,51,15,5,3,16,13,90
2013-11-13,1610612762,0021300119,2013-11-13,UTA vs. NOP,UTA,NOP,W,1,8,0.111,240,37,72,0.514,9,22,0.409,28,39,0.718,14,30,44,23,9,7,21,19,111
2013-11-13,1610612766,0021300113,2013-11-13,CHA @ BOS,BOS,CHA,W,4,4,0.5,240,30,82,0.366,3,12,0.25,26,30,0.867,12,38,50,16,8,5,11,20,89
2013-11-13,1610612755,0021300112,2013-11-13,PHI vs. HOU,PHI,HOU,W,5,4,0.556,265,43,103,0.417,11,25,0.44,26,34,0.765,15,35,50,29,12,8,13,23,123
2013-11-13,1610612750,0021300115,2013-11-13,MIN vs. CLE,MIN,CLE,W,6,3,0.667,240,45,82,0.549,11,22,0.5,23,26,0.885,8,41,49,34,5,5,9,20,124
2013-11-13,1610612737,0021300116,2013-11-13,ATL vs. NYK,ATL,NYK,L,4,4,0.5,240,35,77,0.455,5,24,0.208,16,21,0.762,8,39,47,22,1,6,15,15,91
2013-11-13,1610612751,0021300121,2013-11-13,BKN @ SAC,SAC,BKN,L,2,5,0.286,240,31,82,0.378,3,13,0.231,21,27,0.778,10,42,52,14,2,7,15,23,86
2013-11-13,1610612749,0021300111,2013-11-13,MIL @ ORL,ORL,MIL,L,2,5,0.286,240,33,74,0.446,5,13,0.385,20,22,0.909,7,32,39,16,9,7,18,19,91
2013-11-13,1610612746,0021300122,2013-11-13,LAC vs. OKC,LAC,OKC,W,6,3,0.667,240,39,86,0.453,6,28,0.214,27,34,0.794,18,32,50,30,15,4,22,23,111
2013-11-13,1610612763,0021300114,2013-11-13,MEM vs. TOR,MEM,TOR,L,3,5,0.375,240,35,82,0.427,6,21,0.286,11,17,0.647,11,29,40,24,6,5,17,24,87
2013-11-13,1610612743,0021300118,2013-11-13,DEN vs. LAL,DEN,LAL,W,3,4,0.429,240,40,100,0.4,6,21,0.286,25,37,0.676,23,35,58,23,11,8,8,20,111
2013-11-14,1610612745,0021300123,2013-11-14,HOU @ NYK,NYK,HOU,W,6,4,0.6,240,31,68,0.456,9,28,0.321,38,44,0.864,11,32,43,14,6,6,14,19,109
2013-11-14,1610612760,0021300124,2013-11-14,OKC @ GSW,GSW,OKC,L,5,3,0.625,240,41,80,0.513,9,22,0.409,24,28,0.857,13,35,48,20,4,3,19,17,115
2013-11-15,1610612750,0021300131,2013-11-15,MIN @ DEN,DEN,MIN,L,6,4,0.6,240,46,94,0.489,6,22,0.273,15,19,0.789,11,31,42,22,10,2,16,22,113
2013-11-15,1610612761,0021300126,2013-11-15,TOR vs. CHI,TOR,CHI,L,4,6,0.4,240,29,82,0.354,5,21,0.238,17,22,0.773,11,32,43,19,8,6,16,21,80
2013-11-15,1610612763,0021300134,2013-11-15,MEM @ LAL,LAL,MEM,W,4,5,0.444,240,37,85,0.435,1,13,0.077,14,14,1.0,10,41,51,27,7,5,9,13,89
2013-11-15,1610612749,0021300125,2013-11-15,MIL @ IND,IND,MIL,L,2,6,0.25,240,30,88,0.341,8,16,0.5,9,11,0.818,17,23,40,14,3,10,15,24,77
2013-11-15,1610612737,0021300127,2013-11-15,ATL vs. PHI,ATL,PHI,W,5,4,0.556,240,39,81,0.481,10,23,0.435,25,31,0.806,6,37,43,25,6,5,15,23,113
2013-11-15,1610612751,0021300132,2013-11-15,BKN @ PHX,PHX,BKN,W,3,5,0.375,265,38,87,0.437,2,12,0.167,22,29,0.759,14,35,49,14,8,4,12,25,100
2013-11-15,1610612759,0021300133,2013-11-15,SAS @ UTA,UTA,SAS,W,9,1,0.9,240,35,76,0.461,4,15,0.267,17,22,0.773,7,36,43,19,8,5,17,15,91
2013-11-15,1610612738,0021300128,2013-11-15,BOS vs. POR,BOS,POR,L,4,6,0.4,240,37,81,0.457,7,18,0.389,15,19,0.789,4,30,34,17,8,4,15,21,96
2013-11-15,1610612739,0021300129,2013-11-15,CLE vs. CHA,CLE,CHA,L,3,7,0.3,240,32,79,0.405,4,15,0.267,12,17,0.706,10,33,43,19,10,6,15,17,80
2013-11-15,1610612758,0021300135,2013-11-15,SAC vs. DET,SAC,DET,L,2,6,0.25,240,34,80,0.425,10,25,0.4,12,17,0.706,11,32,43,22,4,5,17,19,90
2013-11-15,1610612748,0021300130,2013-11-15,MIA vs. DAL,MIA,DAL,W,6,3,0.667,240,40,74,0.541,5,13,0.385,25,30,0.833,4,30,34,17,19,5,16,15,110
2013-11-16,1610612755,0021300143,2013-11-16,PHI @ NOP,NOP,PHI,L,5,6,0.455,240,35,83,0.422,6,19,0.316,22,31,0.71,10,28,38,16,8,2,17,21,98
2013-11-16,1610612764,0021300138,2013-11-16,WAS vs. CLE,WAS,CLE,L,2,7,0.222,265,37,93,0.398,6,25,0.24,16,22,0.727,13,34,47,22,11,3,18,17,96
2013-11-16,1610612743,0021300141,2013-11-16,DEN @ HOU,HOU,DEN,L,4,5,0.444,240,45,99,0.455,8,24,0.333,13,18,0.722,18,25,43,22,8,7,13,33,111
2013-11-16,1610612760,0021300144,2013-11-16,OKC @ MIL,MIL,OKC,W,6,3,0.667,240,34,82,0.415,5,17,0.294,19,27,0.704,12,39,51,17,7,6,11,19,92
2013-11-16,1610612738,0021300142,2013-11-16,BOS @ MIN,MIN,BOS,L,4,7,0.364,240,34,86,0.395,5,18,0.278,15,18,0.833,15,35,50,14,6,8,21,21,88
2013-11-16,1610612754,0021300140,2013-11-16,IND @ CHI,CHI,IND,L,9,1,0.9,240,34,85,0.4,4,16,0.25,22,28,0.786,12,25,37,16,5,8,9,19,94
2013-11-16,1610612752,0021300139,2013-11-16,NYK vs. ATL,NYK,ATL,L,3,6,0.333,240,34,90,0.378,10,30,0.333,12,16,0.75,19,29,48,19,6,3,14,20,90
2013-11-16,1610612746,0021300146,2013-11-16,LAC vs. BKN,LAC,BKN,W,7,3,0.7,240,40,77,0.519,10,23,0.435,20,30,0.667,13,38,51,23,6,7,17,21,110
2013-11-16,1610612762,0021300145,2013-11-16,UTA @ GSW,GSW,UTA,L,1,10,0.091,240,35,77,0.455,8,17,0.471,10,16,0.625,7,25,32,18,7,5,17,18,88
