Date,HomeTeam,HomeTeamPTS,VisitTeam,VisitTeamPTS,Winning
2014-11-05,PHX,91,MEM,102,0.8921568627450981
2014-11-05,BOS,107,TOR,110,0.9727272727272728
2014-11-05,CHA,96,MIA,89,1.0786516853932584
2014-11-05,BKN,91,MIN,98,0.9285714285714286
2014-11-05,UTA,102,CLE,100,1.02
2014-11-05,WAS,96,IND,94,1.0212765957446808
2014-11-05,PHI,89,ORL,91,0.978021978021978
2014-11-05,SAC,131,DEN,109,1.201834862385321
2014-11-05,GSW,121,LAC,104,1.1634615384615385
2014-11-05,MIL,86,CHI,95,0.9052631578947369
2014-11-06,HOU,98,SAS,81,1.2098765432098766
2014-11-06,POR,108,DAL,87,1.2413793103448276
2014-11-07,BKN,110,NYK,99,1.1111111111111112
2014-11-07,DEN,101,CLE,110,0.9181818181818182
2014-11-07,TOR,103,WAS,84,1.2261904761904763
2014-11-07,CHA,122,ATL,119,1.0252100840336134
2014-11-07,ORL,112,MIN,103,1.087378640776699
2014-11-07,UTA,82,DAL,105,0.780952380952381
2014-11-07,PHX,112,SAC,114,0.9824561403508771
2014-11-07,PHI,115,CHI,118,0.9745762711864406
2014-11-07,BOS,101,IND,98,1.030612244897959
2014-11-07,DET,98,MIL,95,1.0315789473684212
2014-11-07,OKC,89,MEM,91,0.978021978021978
2014-11-08,MIA,102,MIN,92,1.108695652173913
2014-11-08,IND,90,WAS,97,0.9278350515463918
2014-11-08,CHI,101,BOS,106,0.9528301886792453
2014-11-08,ATL,103,NYK,96,1.0729166666666667
2014-11-08,SAS,99,NOP,100,0.99
2014-11-08,MIL,93,MEM,92,1.0108695652173914
2014-11-08,LAC,106,POR,102,1.0392156862745099
2014-11-08,HOU,87,GSW,98,0.8877551020408163
2014-11-09,BKN,104,ORL,96,1.0833333333333333
2014-11-09,PHX,107,GSW,95,1.1263157894736842
2014-11-09,POR,116,DEN,100,1.16
2014-11-09,DAL,96,MIA,105,0.9142857142857143
2014-11-09,LAL,107,CHA,92,1.1630434782608696
2014-11-09,DET,96,UTA,97,0.9896907216494846
2014-11-09,TOR,120,PHI,88,1.3636363636363635
2014-11-09,OKC,101,SAC,93,1.086021505376344
2014-11-10,CHI,102,DET,91,1.120879120879121
2014-11-10,CLE,118,NOP,111,1.063063063063063
2014-11-10,LAC,85,SAS,89,0.9550561797752809
2014-11-10,NYK,85,ATL,91,0.9340659340659341
2014-11-10,IND,97,UTA,86,1.127906976744186
2014-11-11,MIL,85,OKC,78,1.0897435897435896
2014-11-11,MEM,107,LAL,102,1.0490196078431373
2014-11-11,DAL,106,SAC,98,1.0816326530612246
2014-11-11,TOR,104,ORL,100,1.04
2014-11-11,GSW,100,SAS,113,0.8849557522123894
2014-11-11,POR,102,CHA,100,1.02
2014-11-12,NOP,109,LAL,102,1.0686274509803921
2014-11-12,NYK,95,ORL,97,0.979381443298969
2014-11-12,MIA,75,IND,81,0.9259259259259259
2014-11-12,PHX,112,BKN,104,1.0769230769230769
2014-11-12,MIN,101,HOU,113,0.8938053097345132
2014-11-12,BOS,94,OKC,109,0.8623853211009175
2014-11-12,ATL,100,UTA,97,1.0309278350515463
2014-11-12,DEN,113,POR,130,0.8692307692307693
2014-11-12,WAS,107,DET,103,1.0388349514563107
2014-11-13,TOR,93,CHI,100,0.93
2014-11-13,GSW,107,BKN,99,1.0808080808080809
2014-11-13,MEM,111,SAC,110,1.009090909090909
2014-11-13,DAL,123,PHI,70,1.7571428571428571
2014-11-14,NYK,100,UTA,102,0.9803921568627451
2014-11-14,PHX,95,CHA,103,0.9223300970873787
2014-11-14,IND,87,DEN,108,0.8055555555555556
2014-11-14,OKC,89,DET,96,0.9270833333333334
2014-11-14,NOP,139,MIN,91,1.5274725274725274
2014-11-14,HOU,88,PHI,87,1.0114942528735633
2014-11-14,ATL,114,MIA,103,1.1067961165048543
2014-11-14,LAL,80,SAS,93,0.8602150537634409
2014-11-14,BOS,121,CLE,122,0.9918032786885246
2014-11-14,ORL,101,MIL,85,1.188235294117647
2014-11-15,WAS,98,ORL,93,1.053763440860215
2014-11-15,CHI,90,IND,99,0.9090909090909091
2014-11-15,TOR,111,UTA,93,1.1935483870967742
2014-11-15,SAC,94,SAS,91,1.032967032967033
2014-11-15,LAC,120,PHX,107,1.1214953271028036
2014-11-15,POR,97,BKN,87,1.1149425287356323
2014-11-15,MEM,95,DET,88,1.0795454545454546
2014-11-15,CLE,127,ATL,94,1.351063829787234
2014-11-15,GSW,112,CHA,87,1.2873563218390804
2014-11-15,DAL,131,MIN,117,1.1196581196581197
2014-11-16,MIA,84,MIL,91,0.9230769230769231
2014-11-16,LAL,115,GSW,136,0.8455882352941176
2014-11-16,OKC,65,HOU,69,0.9420289855072463
2014-11-16,NYK,109,DEN,93,1.1720430107526882
2014-11-17,DET,93,ORL,107,0.8691588785046729
2014-11-17,CHA,80,DAL,107,0.7476635514018691
2014-11-17,BKN,83,MIA,95,0.8736842105263158
2014-11-17,BOS,114,PHX,118,0.9661016949152542
2014-11-17,POR,102,NOP,93,1.096774193548387
2014-11-17,SAS,100,PHI,75,1.3333333333333333
2014-11-17,MEM,119,HOU,93,1.2795698924731183
2014-11-17,CLE,97,DEN,106,0.9150943396226415
2014-11-17,LAC,89,CHI,105,0.8476190476190476
2014-11-18,MIL,117,NYK,113,1.0353982300884956
2014-11-18,SAC,100,NOP,106,0.9433962264150944
2014-11-18,ATL,109,LAL,114,0.956140350877193
2014-11-18,UTA,98,OKC,81,1.2098765432098766
2014-11-19,DEN,107,OKC,100,1.07
2014-11-19,ORL,90,LAC,114,0.7894736842105263
2014-11-19,MIN,115,NYK,99,1.1616161616161615
2014-11-19,BKN,118,MIL,122,0.9672131147540983
2014-11-19,TOR,96,MEM,92,1.0434782608695652
2014-11-19,IND,88,CHA,86,1.0232558139534884
2014-11-19,PHI,90,BOS,101,0.8910891089108911
2014-11-19,HOU,92,LAL,98,0.9387755102040817
2014-11-19,DET,86,PHX,88,0.9772727272727273
2014-11-19,WAS,102,DAL,105,0.9714285714285714
2014-11-19,CLE,90,SAS,92,0.9782608695652174
2014-11-20,MIA,93,LAC,110,0.8454545454545455
2014-11-20,SAC,103,CHI,88,1.1704545454545454
2014-11-21,GSW,101,UTA,88,1.1477272727272727
2014-11-21,DAL,140,LAL,106,1.320754716981132
2014-11-21,POR,105,CHI,87,1.206896551724138
2014-11-21,WAS,91,CLE,78,1.1666666666666667
2014-11-21,OKC,92,BKN,94,0.9787234042553191
2014-11-21,PHI,96,PHX,122,0.7868852459016393
2014-11-21,TOR,124,MIL,82,1.5121951219512195
2014-11-21,ATL,99,DET,89,1.1123595505617978
2014-11-21,MEM,117,BOS,100,1.17
2014-11-21,CHA,100,ORL,105,0.9523809523809523
2014-11-21,DEN,117,NOP,97,1.2061855670103092
2014-11-21,MIN,92,SAS,121,0.7603305785123967
2014-11-22,HOU,95,DAL,92,1.0326086956521738
2014-11-22,ORL,92,MIA,99,0.9292929292929293
2014-11-22,IND,83,PHX,106,0.7830188679245284
2014-11-22,UTA,94,NOP,106,0.8867924528301887
2014-11-22,NYK,91,PHI,83,1.0963855421686748
2014-11-22,MIL,100,WAS,111,0.9009009009009009
2014-11-22,SAS,99,BKN,87,1.1379310344827587
2014-11-22,CLE,93,TOR,110,0.8454545454545455
2014-11-22,MIN,101,SAC,113,0.8938053097345132
2014-11-23,MEM,107,LAC,91,1.1758241758241759
2014-11-23,OKC,86,GSW,91,0.945054945054945
2014-11-23,MIA,94,CHA,93,1.010752688172043
2014-11-23,BOS,88,POR,94,0.9361702127659575
2014-11-23,LAL,94,DEN,101,0.9306930693069307
2014-11-24,TOR,104,PHX,100,1.04
2014-11-24,CLE,106,ORL,74,1.4324324324324325
2014-11-24,HOU,91,NYK,86,1.058139534883721
2014-11-24,PHI,104,POR,114,0.9122807017543859
2014-11-24,DAL,100,IND,111,0.9009009009009009
2014-11-24,CHA,92,LAC,113,0.8141592920353983
2014-11-24,UTA,95,CHI,97,0.979381443298969
2014-11-25,NOP,89,SAC,99,0.898989898989899
2014-11-25,MIL,98,DET,86,1.1395348837209303
2014-11-25,DEN,114,CHI,109,1.0458715596330275
2014-11-25,MIA,97,GSW,114,0.8508771929824561
2014-11-25,WAS,102,ATL,106,0.9622641509433962
2014-11-26,ORL,96,GSW,111,0.8648648648648649
2014-11-26,LAL,93,MEM,99,0.9393939393939394
2014-11-26,HOU,102,SAC,89,1.146067415730337
2014-11-26,DET,98,LAC,104,0.9423076923076923
2014-11-26,DAL,109,NYK,102,1.0686274509803921
2014-11-26,PHX,120,DEN,112,1.0714285714285714
2014-11-26,SAS,106,IND,100,1.06
2014-11-26,PHI,91,BKN,99,0.9191919191919192
2014-11-26,CLE,113,WAS,87,1.2988505747126438
2014-11-26,OKC,97,UTA,82,1.1829268292682926
2014-11-26,MIN,86,MIL,103,0.8349514563106796
2014-11-26,ATL,115,TOR,126,0.9126984126984127
2014-11-26,CHA,97,POR,105,0.9238095238095239
2014-11-28,CHA,101,GSW,106,0.9528301886792453
2014-11-28,DET,88,MIL,104,0.8461538461538461
2014-11-28,IND,98,ORL,83,1.180722891566265
2014-11-28,TOR,102,DAL,106,0.9622641509433962
2014-11-28,ATL,100,NOP,91,1.098901098901099
2014-11-28,OKC,105,NYK,78,1.3461538461538463
2014-11-28,BOS,102,CHI,109,0.9357798165137615
2014-11-28,DEN,122,PHX,97,1.2577319587628866
2014-11-28,HOU,85,LAC,102,0.8333333333333334
2014-11-28,LAL,119,MIN,120,0.9916666666666667
2014-11-28,SAS,112,SAC,104,1.0769230769230769
2014-11-28,POR,99,MEM,112,0.8839285714285714
2014-11-29,ATL,105,CHA,75,1.4
2014-11-29,WAS,83,NOP,80,1.0375
2014-11-29,PHI,103,DAL,110,0.9363636363636364
2014-11-29,UTA,96,LAC,112,0.8571428571428571
2014-11-29,MIL,103,HOU,117,0.8803418803418803
2014-11-29,CLE,109,IND,97,1.1237113402061856
2014-11-30,PHX,90,ORL,93,0.967741935483871
2014-11-30,POR,107,MIN,93,1.1505376344086022
2014-11-30,NYK,79,MIA,86,0.9186046511627907
2014-11-30,DET,93,GSW,104,0.8942307692307693
2014-11-30,BKN,84,CHI,102,0.8235294117647058
2014-11-30,BOS,89,SAS,111,0.8018018018018018
2014-11-30,SAC,85,MEM,97,0.8762886597938144
2014-11-30,LAL,129,TOR,122,1.0573770491803278
2014-12-01,LAC,127,MIN,101,1.2574257425742574
2014-12-01,PHI,103,SAS,109,0.944954128440367
2014-12-01,UTA,101,DEN,103,0.9805825242718447
2014-12-01,WAS,107,MIA,86,1.244186046511628
2014-12-02,SAC,109,TOR,117,0.9316239316239316
2014-12-02,GSW,98,ORL,97,1.0103092783505154
2014-12-02,NOP,112,OKC,104,1.0769230769230769
2014-12-02,PHX,116,IND,99,1.1717171717171717
2014-12-02,NYK,93,BKN,98,0.9489795918367347
2014-12-02,ATL,109,BOS,105,1.0380952380952382
2014-12-02,CLE,111,MIL,108,1.0277777777777777
2014-12-02,CHI,129,DAL,132,0.9772727272727273
2014-12-02,DEN,103,POR,105,0.9809523809523809
2014-12-02,DET,96,LAL,106,0.9056603773584906
2014-12-03,MIA,102,ATL,112,0.9107142857142857
2014-12-03,MIL,105,DAL,107,0.9813084112149533
2014-12-03,HOU,105,MEM,96,1.09375
2014-12-03,UTA,104,TOR,123,0.8455284552845529
2014-12-03,MIN,77,PHI,85,0.9058823529411765
2014-12-03,LAC,114,ORL,86,1.3255813953488371
2014-12-03,CHA,95,CHI,102,0.9313725490196079
2014-12-03,WAS,111,LAL,95,1.168421052631579
2014-12-03,BOS,109,DET,102,1.0686274509803921
2014-12-03,BKN,95,SAS,93,1.021505376344086
2014-12-04,POR,88,IND,82,1.0731707317073171
2014-12-04,GSW,112,NOP,85,1.3176470588235294
2014-12-04,NYK,87,CLE,90,0.9666666666666667
2014-12-05,PHI,91,OKC,103,0.883495145631068
2014-12-05,BKN,75,ATL,98,0.7653061224489796
2014-12-05,TOR,91,CLE,105,0.8666666666666667
2014-12-05,MIN,112,HOU,114,0.9824561403508771
2014-12-05,WAS,119,DEN,89,1.3370786516853932
2014-12-05,MIL,109,MIA,85,1.2823529411764707
2014-12-05,BOS,113,LAL,96,1.1770833333333333
2014-12-05,SAC,102,IND,101,1.00990099009901
2014-12-05,MEM,101,SAS,107,0.9439252336448598
2014-12-05,CHA,103,NYK,102,1.0098039215686274
2014-12-05,UTA,93,ORL,98,0.9489795918367347
2014-12-05,DAL,106,PHX,118,0.8983050847457628
2014-12-06,SAS,123,MIN,101,1.2178217821782178
2014-12-06,SAC,96,ORL,105,0.9142857142857143
2014-12-06,HOU,100,PHX,95,1.0526315789473684
2014-12-06,DET,101,PHI,108,0.9351851851851852
2014-12-06,LAC,120,NOP,100,1.2
2014-12-06,CHI,102,GSW,112,0.9107142857142857
2014-12-07,DAL,125,MIL,102,1.2254901960784315
2014-12-07,BOS,101,WAS,93,1.086021505376344
2014-12-07,DET,94,OKC,96,0.9791666666666666
2014-12-07,ATL,96,DEN,84,1.1428571428571428
2014-12-07,LAL,87,NOP,104,0.8365384615384616
2014-12-07,NYK,99,POR,103,0.9611650485436893
2014-12-07,MEM,103,MIA,87,1.1839080459770115
2014-12-08,TOR,112,DEN,107,1.0467289719626167
2014-12-08,BKN,88,CLE,110,0.8
2014-12-08,SAC,101,UTA,92,1.0978260869565217
2014-12-08,MIN,86,GSW,102,0.8431372549019608
2014-12-08,WAS,133,BOS,132,1.0075757575757576
2014-12-08,IND,92,ATL,108,0.8518518518518519
2014-12-08,LAC,121,PHX,120,1.0083333333333333
2014-12-09,MEM,114,DAL,105,1.0857142857142856
2014-12-09,OKC,114,MIL,101,1.1287128712871286
2014-12-09,LAL,98,SAC,95,1.0315789473684212
2014-12-09,PHX,97,MIA,103,0.941747572815534
2014-12-09,NOP,104,NYK,93,1.118279569892473
2014-12-09,CLE,105,TOR,101,1.0396039603960396
2014-12-09,DET,86,POR,98,0.8775510204081632
2014-12-09,UTA,100,SAS,96,1.0416666666666667
2014-12-10,MIN,90,POR,82,1.0975609756097562
2014-12-10,SAS,109,NYK,95,1.1473684210526316
2014-12-10,IND,96,LAC,103,0.9320388349514563
2014-12-10,CHI,105,BKN,80,1.3125
2014-12-10,CHA,96,BOS,87,1.103448275862069
2014-12-10,DEN,102,MIA,82,1.2439024390243902
2014-12-10,DAL,112,NOP,107,1.0467289719626167
2014-12-10,GSW,105,HOU,93,1.1290322580645162
2014-12-10,ORL,89,WAS,91,0.978021978021978
2014-12-10,ATL,95,PHI,79,1.2025316455696202
2014-12-11,OKC,103,CLE,94,1.0957446808510638
2014-12-11,SAC,109,HOU,113,0.9646017699115044
2014-12-12,BKN,88,PHI,70,1.2571428571428571
2014-12-12,MEM,113,CHA,107,1.0560747663551402
2014-12-12,BOS,95,NYK,101,0.9405940594059405
2014-12-12,CHI,115,POR,106,1.0849056603773586
2014-12-12,ATL,87,ORL,81,1.0740740740740742
2014-12-12,SAS,110,LAL,112,0.9821428571428571
2014-12-12,PHX,103,DET,105,0.9809523809523809
2014-12-12,UTA,95,MIA,100,0.95
2014-12-12,WAS,104,LAC,96,1.0833333333333333
2014-12-12,MIN,92,OKC,111,0.8288288288288288
2014-12-12,NOP,119,CLE,114,1.043859649122807
2014-12-12,TOR,106,IND,94,1.127659574468085
2014-12-13,HOU,108,DEN,96,1.125
2014-12-13,CHA,87,BKN,114,0.7631578947368421
2014-12-13,ORL,100,ATL,99,1.0101010101010102
2014-12-13,DAL,98,GSW,105,0.9333333333333333
2014-12-13,IND,85,POR,95,0.8947368421052632
2014-12-13,MIL,111,LAC,106,1.0471698113207548
2014-12-13,PHI,115,MEM,120,0.9583333333333334
2014-12-13,SAC,90,DET,95,0.9473684210526315
2014-12-14,WAS,93,UTA,84,1.1071428571428572
2014-12-14,NYK,90,TOR,95,0.9473684210526315
2014-12-14,NOP,122,GSW,128,0.953125
2014-12-14,MIA,75,CHI,93,0.8064516129032258
2014-12-14,MIN,94,LAL,100,0.94
2014-12-14,OKC,112,PHX,88,1.2727272727272727
2014-12-14,DEN,91,SAS,99,0.9191919191919192
2014-12-15,ATL,93,CHI,86,1.0813953488372092
2014-12-15,CLE,97,CHA,88,1.1022727272727273
2014-12-15,TOR,95,ORL,82,1.1585365853658536
2014-12-15,PHX,94,MIL,96,0.9791666666666666
2014-12-15,PHI,87,BOS,105,0.8285714285714286
2014-12-15,POR,108,SAS,95,1.1368421052631579
2014-12-15,IND,110,LAL,91,1.2087912087912087
2014-12-15,LAC,113,DET,91,1.2417582417582418
2014-12-16,BKN,91,MIA,95,0.9578947368421052
2014-12-16,NOP,119,UTA,111,1.072072072072072
2014-12-16,SAC,92,OKC,104,0.8846153846153846
2014-12-16,MEM,105,GSW,98,1.0714285714285714
2014-12-16,WAS,109,MIN,95,1.1473684210526316
2014-12-16,NYK,87,DAL,107,0.8130841121495327
2014-12-17,SAS,116,MEM,117,0.9914529914529915
2014-12-17,LAC,102,IND,100,1.02
2014-12-17,MIA,87,UTA,105,0.8285714285714286
2014-12-17,DET,106,DAL,117,0.905982905982906
2014-12-17,POR,104,MIL,97,1.0721649484536082
2014-12-17,CLE,98,ATL,127,0.7716535433070866
2014-12-17,DEN,111,HOU,115,0.9652173913043478
2014-12-17,BOS,109,ORL,92,1.184782608695652
2014-12-17,CHA,106,PHX,111,0.954954954954955
2014-12-17,TOR,105,BKN,89,1.1797752808988764
2014-12-18,GSW,114,OKC,109,1.0458715596330275
2014-12-18,SAC,107,MIL,108,0.9907407407407407
2014-12-18,HOU,90,NOP,99,0.9090909090909091
2014-12-18,CHI,103,NYK,97,1.0618556701030928
2014-12-19,ORL,94,UTA,101,0.9306930693069307
2014-12-19,PHI,91,CHA,109,0.8348623853211009
2014-12-19,DEN,109,LAC,106,1.028301886792453
2014-12-19,SAS,119,POR,129,0.9224806201550387
2014-12-19,CLE,95,BKN,91,1.043956043956044
2014-12-19,MIA,103,WAS,105,0.9809523809523809
2014-12-19,DET,100,TOR,110,0.9090909090909091
2014-12-19,BOS,114,MIN,98,1.163265306122449
2014-12-19,LAL,103,OKC,104,0.9903846153846154
2014-12-19,MEM,97,CHI,103,0.941747572815534
2014-12-20,LAC,106,MIL,102,1.0392156862745099
2014-12-20,NOP,88,POR,114,0.7719298245614035
2014-12-20,DAL,99,SAS,93,1.064516129032258
2014-12-20,CHA,104,UTA,86,1.2093023255813953
2014-12-20,DEN,76,IND,73,1.0410958904109588
2014-12-20,NYK,90,PHX,99,0.9090909090909091
2014-12-20,HOU,97,ATL,104,0.9326923076923077
2014-12-21,TOR,118,NYK,108,1.0925925925925926
2014-12-21,MIA,100,BOS,84,1.1904761904761905
2014-12-21,CLE,105,MEM,91,1.1538461538461537
2014-12-21,OKC,99,NOP,101,0.9801980198019802
2014-12-21,MIN,96,IND,100,0.96
2014-12-21,WAS,92,PHX,104,0.8846153846153846
2014-12-21,BKN,110,DET,105,1.0476190476190477
2014-12-21,SAC,108,LAL,101,1.0693069306930694
2014-12-21,ORL,88,PHI,96,0.9166666666666666
2014-12-22,HOU,110,POR,95,1.1578947368421053
2014-12-22,CHI,129,TOR,120,1.075
2014-12-22,SAS,125,LAC,118,1.0593220338983051
2014-12-22,GSW,128,SAC,108,1.1851851851851851
2014-12-22,DAL,102,ATL,105,0.9714285714285714
2014-12-22,CHA,110,DEN,82,1.3414634146341464
2014-12-22,MEM,91,UTA,97,0.9381443298969072
2014-12-23,OKC,111,POR,115,0.9652173913043478
2014-12-23,WAS,91,CHI,99,0.9191919191919192
2014-12-23,CLE,125,MIN,104,1.2019230769230769
2014-12-23,LAL,115,GSW,105,1.0952380952380953
2014-12-23,ORL,100,BOS,95,1.0526315789473684
2014-12-23,IND,96,NOP,84,1.1428571428571428
2014-12-23,BKN,102,DEN,96,1.0625
2014-12-23,MIL,101,CHA,108,0.9351851851851852
2014-12-23,MIA,87,PHI,91,0.9560439560439561
2014-12-23,ATL,107,LAC,104,1.0288461538461537
2014-12-23,PHX,124,DAL,115,1.0782608695652174
2014-12-25,SAS,106,OKC,114,0.9298245614035088
2014-12-25,NYK,91,WAS,102,0.8921568627450981
2014-12-25,CHI,113,LAL,93,1.2150537634408602
2014-12-25,LAC,100,GSW,86,1.1627906976744187
2014-12-25,MIA,101,CLE,91,1.10989010989011
2014-12-26,OKC,98,CHA,75,1.3066666666666666
2014-12-26,DAL,102,LAL,98,1.0408163265306123
2014-12-26,DEN,106,MIN,102,1.0392156862745099
2014-12-26,SAC,106,PHX,115,0.9217391304347826
2014-12-26,BOS,107,BKN,109,0.981651376146789
2014-12-26,MEM,111,HOU,117,0.9487179487179487
2014-12-26,ATL,77,MIL,107,0.719626168224299
2014-12-26,ORL,89,CLE,98,0.9081632653061225
2014-12-26,NOP,97,SAS,90,1.0777777777777777
2014-12-26,DET,119,IND,109,1.091743119266055
2014-12-26,POR,114,PHI,93,1.2258064516129032
2014-12-27,LAC,98,TOR,110,0.8909090909090909
2014-12-27,MIL,85,ATL,90,0.9444444444444444
2014-12-27,SAC,135,NYK,129,1.0465116279069768
2014-12-27,WAS,101,BOS,88,1.1477272727272727
2014-12-27,GSW,110,MIN,97,1.134020618556701
2014-12-27,MIA,95,MEM,103,0.9223300970873787
2014-12-27,CHA,94,ORL,102,0.9215686274509803
2014-12-27,CHI,107,NOP,100,1.07
2014-12-27,UTA,88,PHI,71,1.2394366197183098
2014-12-27,BKN,85,IND,110,0.7727272727272727
2014-12-28,CLE,80,DET,103,0.7766990291262136
2014-12-28,DEN,102,TOR,116,0.8793103448275862
2014-12-28,DAL,112,OKC,107,1.0467289719626167
2014-12-28,LAL,107,PHX,116,0.9224137931034483
2014-12-28,POR,101,NYK,79,1.2784810126582278
2014-12-28,SAS,110,HOU,106,1.0377358490566038
2014-12-29,BKN,107,SAC,99,1.0808080808080809
2014-12-29,LAC,101,UTA,97,1.041237113402062
2014-12-29,MIA,101,ORL,102,0.9901960784313726
2014-12-29,IND,90,CHI,92,0.9782608695652174
2014-12-29,HOU,103,WAS,104,0.9903846153846154
2014-12-29,CHA,94,MIL,104,0.9038461538461539
2014-12-30,DEN,103,LAL,111,0.9279279279279279
2014-12-30,POR,102,TOR,97,1.0515463917525774
2014-12-30,ORL,86,DET,109,0.7889908256880734
2014-12-30,GSW,126,PHI,86,1.4651162790697674
2014-12-30,CHI,82,BKN,96,0.8541666666666666
2014-12-30,ATL,109,CLE,101,1.0792079207920793
2014-12-30,NOP,110,PHX,106,1.0377358490566038
2014-12-30,UTA,100,MIN,94,1.0638297872340425
2014-12-30,MEM,95,SAS,87,1.0919540229885059
2014-12-30,DAL,114,WAS,87,1.3103448275862069
2014-12-31,SAS,95,NOP,93,1.021505376344086
2014-12-31,BOS,106,SAC,84,1.2619047619047619
2014-12-31,IND,106,MIA,95,1.1157894736842104
2014-12-31,HOU,102,CHA,83,1.2289156626506024
2014-12-31,OKC,137,PHX,134,1.0223880597014925
2014-12-31,CLE,80,MIL,96,0.8333333333333334
2014-12-31,LAC,99,NYK,78,1.2692307692307692
2015-01-01,MIN,107,SAC,110,0.9727272727272728
2015-01-01,CHI,106,DEN,101,1.0495049504950495
2015-01-02,PHX,112,PHI,96,1.1666666666666667
2015-01-02,OKC,109,WAS,102,1.0686274509803921
2015-01-02,GSW,126,TOR,105,1.2
2015-01-02,NOP,111,HOU,83,1.3373493975903614
2015-01-02,BOS,101,DAL,119,0.8487394957983193
2015-01-02,MIL,91,IND,94,0.9680851063829787
2015-01-02,LAL,106,MEM,109,0.9724770642201835
2015-01-02,UTA,92,ATL,98,0.9387755102040817
2015-01-02,NYK,81,DET,97,0.8350515463917526
2015-01-02,CHA,87,CLE,91,0.9560439560439561
2015-01-02,ORL,98,BKN,100,0.98
2015-01-03,MIN,89,UTA,101,0.8811881188118812
2015-01-03,POR,107,ATL,115,0.9304347826086956
2015-01-03,HOU,115,MIA,79,1.4556962025316456
2015-01-03,CHI,109,BOS,104,1.0480769230769231
2015-01-03,LAC,127,PHI,91,1.3956043956043955
2015-01-03,ORL,90,CHA,98,0.9183673469387755
2015-01-03,SAS,101,WAS,92,1.0978260869565217
2015-01-03,DEN,114,MEM,85,1.3411764705882352
2015-01-04,PHX,125,TOR,109,1.146788990825688
2015-01-04,NYK,82,MIL,95,0.8631578947368421
2015-01-04,CLE,90,DAL,109,0.8256880733944955
2015-01-04,LAL,88,IND,87,1.0114942528735633
2015-01-04,DET,114,SAC,95,1.2
2015-01-04,MIA,88,BKN,84,1.0476190476190477
