,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
133,400828714,2016-02-23,Brooklyn Nets,112,Charlotte,104,1.0769230769230769
134,400828731,2016-02-25,Portland,106,Brooklyn Nets,116,0.9137931034482759
135,400828745,2016-02-27,Phoenix,96,Brooklyn Nets,98,0.9795918367346939
136,400828763,2016-03-01,Utah,107,Brooklyn Nets,101,1.0594059405940595
137,400828777,2016-03-04,LA,120,Brooklyn Nets,121,0.9917355371900827
138,400828783,2016-03-05,Los Angeles,132,Brooklyn Nets,118,1.11864406779661
139,400828807,2016-03-08,Denver,104,Brooklyn Nets,99,1.0505050505050506
140,400828813,2016-03-11,Minnesota,95,Brooklyn Nets,89,1.0674157303370786
141,400828831,2016-03-13,Toronto,100,Brooklyn Nets,109,0.9174311926605505
142,400828851,2016-03-15,Philadelphia,131,Brooklyn Nets,114,1.1491228070175439
143,400828872,2016-03-17,Brooklyn Nets,118,Milwaukee,102,1.1568627450980393
144,400828886,2016-03-19,Brooklyn Nets,115,Philadelphia,103,1.116504854368932
145,400828903,2016-03-22,Chicago,100,Brooklyn Nets,105,0.9523809523809523
146,400828917,2016-03-24,Detroit,104,Brooklyn Nets,95,1.0947368421052632
147,400828939,2016-03-26,Brooklyn Nets,120,Charlotte,110,1.0909090909090908
148,400828956,2016-03-28,Brooklyn Nets,110,Cleveland,99,1.1111111111111112
149,400828969,2016-03-29,Brooklyn Nets,139,Indiana,105,1.3238095238095238
150,400828984,2016-03-31,Miami,107,Brooklyn Nets,87,1.2298850574712643
151,400828995,2016-04-01,Orlando,105,Brooklyn Nets,91,1.1538461538461537
152,400829009,2016-04-03,Cleveland,87,Brooklyn Nets,106,0.8207547169811321
153,400829017,2016-04-06,NY Knicks,121,Brooklyn Nets,103,1.174757281553398
154,400829030,2016-04-08,Brooklyn Nets,113,New Orleans,99,1.1414141414141414
155,400829054,2016-04-10,Washington,129,Brooklyn Nets,105,1.2285714285714286
156,400829065,2016-04-11,Charlotte,111,Brooklyn Nets,120,0.925
157,400829086,2016-04-13,Indiana,96,Brooklyn Nets,103,0.9320388349514563
158,400829093,2016-10-28,Brooklyn Nets,97,Washington,122,0.7950819672131147
159,400829105,2016-10-29,Brooklyn Nets,101,Toronto,112,0.9017857142857143
160,400827899,2016-10-31,Milwaukee,110,New York Knicks,117,0.9401709401709402
161,400827906,2016-11-02,New York Knicks,84,Atlanta,94,0.8936170212765957
162,400827921,2016-11-04,Washington,96,New York Knicks,86,1.1162790697674418
163,400827935,2016-11-06,New York Knicks,92,San Antonio,99,0.9292929292929293
164,400827950,2016-11-08,Cleveland,99,New York Knicks,95,1.0421052631578946
165,400827966,2016-11-10,New York Knicks,109,Milwaukee,111,0.9819819819819819
166,400827982,2016-11-11,New York Knicks,95,Los Angeles,93,1.021505376344086
167,400827996,2016-11-13,Toronto,84,New York Knicks,90,0.9333333333333333
168,400828000,2016-11-15,Charlotte,95,New York Knicks,87,1.0919540229885059
169,400828017,2016-11-17,New York Knicks,102,Cleveland,94,1.0851063829787233
170,400828032,2016-11-20,New York Knicks,90,New Orleans,93,0.967741935483871
171,400828049,2016-11-21,New York Knicks,102,Charlotte,107,0.9532710280373832
172,400828070,2016-11-23,Oklahoma City,95,New York Knicks,78,1.2179487179487178
173,400828081,2016-11-25,Houston,100,New York Knicks,91,1.098901098901099
174,400828091,2016-11-27,Miami,78,New York Knicks,97,0.8041237113402062
175,400828103,2016-11-29,Orlando,111,New York Knicks,116,0.9568965517241379
176,400828117,2016-12-02,New York Knicks,99,Miami,87,1.1379310344827587
177,400828139,2016-12-04,New York Knicks,108,Houston,91,1.1868131868131868
178,400828158,2016-12-05,New York Knicks,106,Philadelphia,91,1.164835164835165
179,400828182,2016-12-09,Milwaukee,106,New York Knicks,85,1.2470588235294118
180,400828194,2016-12-10,New York Knicks,99,Dallas,97,1.0206185567010309
181,400828214,2016-12-12,Utah,110,New York Knicks,112,0.9821428571428571
182,400828219,2016-12-16,Sacramento,107,New York Knicks,102,1.0490196078431373
183,400828239,2016-12-18,Portland,97,New York Knicks,107,0.9065420560747663
184,400828262,2016-12-19,New York Knicks,107,Minnesota,91,1.1758241758241759
185,400828275,2016-12-21,Philadelphia,99,New York Knicks,107,0.9252336448598131
186,400828287,2016-12-23,New York Knicks,91,Chicago,84,1.0833333333333333
187,400828299,2016-12-26,New York Knicks,117,Orlando,98,1.1938775510204083
188,400828311,2016-12-27,Cleveland,100,New York Knicks,91,1.098901098901099
189,400828329,2016-12-29,Atlanta,108,New York Knicks,96,1.125
190,400828356,2016-01-03,New York Knicks,111,Detroit,97,1.1443298969072164
191,400828380,2016-01-05,Chicago,101,New York Knicks,107,0.9439252336448598
192,400828393,2016-01-06,New York Knicks,90,Atlanta,98,0.9183673469387755
193,400828408,2016-01-08,Atlanta,100,New York Knicks,99,1.0101010101010102
194,400828412,2016-01-10,Miami,100,New York Knicks,88,1.1363636363636365
195,400828433,2016-01-12,San Antonio,120,New York Knicks,114,1.0526315789473684
196,400828449,2016-01-13,New York Knicks,110,Milwaukee,104,1.0576923076923077
197,400828494,2016-01-20,Memphis,118,New York Knicks,111,1.063063063063063
198,400828502,2016-01-22,New York Knicks,88,Philadelphia,116,0.7586206896551724
199,400828519,2016-01-23,New York Knicks,97,Utah,84,1.1547619047619047
200,400828535,2016-01-26,New York Knicks,122,LA,128,0.953125
201,400828542,2016-01-28,Charlotte,103,New York Knicks,93,1.10752688172043
202,400828566,2016-01-29,New York Knicks,102,Oklahoma City,84,1.2142857142857142
203,400828581,2016-01-31,Toronto,95,New York Knicks,116,0.8189655172413793
204,400828587,2016-02-02,New York Knicks,89,Phoenix,97,0.9175257731958762
205,400828605,2016-02-04,New York Knicks,111,Golden State,105,1.0571428571428572
206,400828633,2016-02-07,Detroit,96,New York Knicks,101,0.9504950495049505
207,400828643,2016-02-09,New York Knicks,108,Memphis,111,0.972972972972973
208,400828657,2016-02-19,New York Knicks,109,Denver,98,1.1122448979591837
209,400828672,2016-02-20,New York Knicks,95,Washington,103,0.9223300970873787
210,400828708,2016-02-24,Minnesota,108,New York Knicks,105,1.0285714285714285
211,400828722,2016-02-26,New York Knicks,108,Toronto,95,1.1368421052631579
212,400828733,2016-02-28,Indiana,81,New York Knicks,98,0.826530612244898
213,400828750,2016-03-01,New York Knicks,85,Orlando,104,0.8173076923076923
214,400828770,2016-03-04,New York Knicks,105,Miami,104,1.0096153846153846
215,400828780,2016-03-05,New York Knicks,102,Portland,89,1.146067415730337
216,400828810,2016-03-09,New York Knicks,97,Detroit,128,0.7578125
217,400828833,2016-03-11,Denver,101,New York Knicks,94,1.074468085106383
218,400828843,2016-03-13,Phoenix,87,New York Knicks,90,0.9666666666666667
219,400828859,2016-03-16,LA,121,New York Knicks,85,1.423529411764706
220,400828874,2016-03-19,Los Angeles,99,New York Knicks,89,1.1123595505617978
221,400828898,2016-03-20,Golden State,80,New York Knicks,88,0.9090909090909091
222,400828919,2016-03-23,Washington,107,New York Knicks,115,0.9304347826086956
223,400828929,2016-03-24,New York Knicks,106,Sacramento,94,1.127659574468085
224,400828947,2016-03-26,Chicago,93,New York Knicks,107,0.8691588785046729
225,400828957,2016-03-28,New York Knicks,99,Chicago,91,1.0879120879120878
226,400828973,2016-03-30,New York Knicks,91,Cleveland,89,1.0224719101123596
227,400828989,2016-04-01,New Orleans,105,New York Knicks,91,1.1538461538461537
228,400829004,2016-04-03,Dallas,87,New York Knicks,92,0.9456521739130435
229,400829038,2016-04-08,New York Knicks,102,Indiana,109,0.9357798165137615
230,400829056,2016-04-10,New York Knicks,89,Charlotte,93,0.956989247311828
231,400829067,2016-04-12,Philadelphia,102,New York Knicks,90,1.1333333333333333
232,400829089,2016-10-28,New York Knicks,112,Toronto,95,1.1789473684210525
233,400829099,2016-10-30,Indiana,71,New York Knicks,99,0.7171717171717171
234,400827910,2016-11-04,Philadelphia 76ers,91,Utah,87,1.0459770114942528
235,400827933,2016-11-06,Philadelphia 76ers,108,Cleveland,102,1.0588235294117647
236,400827952,2016-11-07,Milwaukee,97,Philadelphia 76ers,105,0.9238095238095239
237,400827965,2016-11-09,Cleveland,88,Philadelphia 76ers,111,0.7927927927927928
238,400827974,2016-11-11,Philadelphia 76ers,103,Orlando,119,0.865546218487395
239,400827987,2016-11-13,Philadelphia 76ers,102,Chicago,85,1.2
240,400828002,2016-11-14,Philadelphia 76ers,92,Toronto,83,1.108433734939759
241,400828021,2016-11-16,Oklahoma City,86,Philadelphia 76ers,92,0.9347826086956522
242,400828029,2016-11-18,San Antonio,85,Philadelphia 76ers,112,0.7589285714285714
243,400828039,2016-11-20,Philadelphia 76ers,113,Dallas,88,1.2840909090909092
244,400828054,2016-11-21,Philadelphia 76ers,96,Indiana,91,1.054945054945055
245,400828065,2016-11-23,Charlotte,100,Philadelphia 76ers,95,1.0526315789473684
246,400828080,2016-11-25,Miami,84,Philadelphia 76ers,80,1.05
247,400828093,2016-11-27,Minnesota,116,Philadelphia 76ers,114,1.0175438596491229
248,400828119,2016-12-01,Houston,103,Philadelphia 76ers,91,1.1318681318681318
249,400828138,2016-12-02,Memphis,99,Philadelphia 76ers,87,1.1379310344827587
250,400828150,2016-12-05,Philadelphia 76ers,105,Los Angeles,108,0.9722222222222222
251,400828176,2016-12-10,Philadelphia 76ers,100,Denver,91,1.098901098901099
252,400828192,2016-12-11,Philadelphia 76ers,95,San Antonio,107,0.8878504672897196
253,400828222,2016-12-14,Philadelphia 76ers,115,Detroit,96,1.1979166666666667
254,400828242,2016-12-16,Toronto,127,Philadelphia 76ers,106,1.1981132075471699
255,400828248,2016-12-18,Chicago,97,Philadelphia 76ers,107,0.9065420560747663
256,400828263,2016-12-20,Atlanta,108,Philadelphia 76ers,86,1.255813953488372
257,400828292,2016-12-23,Cleveland,113,Philadelphia 76ers,100,1.13
258,400828306,2016-12-26,Philadelphia 76ers,104,Memphis,111,0.9369369369369369
259,400828317,2016-12-28,Milwaukee,95,Philadelphia 76ers,91,1.043956043956044
260,400828338,2016-12-30,Phoenix,105,Philadelphia 76ers,110,0.9545454545454546
261,400828354,2016-01-01,Utah,93,Philadelphia 76ers,84,1.1071428571428572
262,400828370,2016-01-02,Sacramento,130,Philadelphia 76ers,99,1.3131313131313131
263,400828381,2016-01-04,Los Angeles,109,Philadelphia 76ers,99,1.101010101010101
264,400828392,2016-01-07,LA,98,Philadelphia 76ers,126,0.7777777777777778
265,400828399,2016-01-09,Philadelphia 76ers,95,Minnesota,108,0.8796296296296297
266,400828423,2016-01-10,Philadelphia 76ers,85,Atlanta,95,0.8947368421052632
267,400828441,2016-01-14,Philadelphia 76ers,111,Toronto,115,0.9652173913043478
268,400828446,2016-01-16,Philadelphia 76ers,114,Cleveland,89,1.2808988764044944
269,400828474,2016-01-18,Philadelphia 76ers,119,Chicago,113,1.0530973451327434
270,400828493,2016-01-20,Philadelphia 76ers,87,Portland,96,0.90625
271,400828516,2016-01-26,Orlando,113,Philadelphia 76ers,103,1.0970873786407767
272,400828564,2016-01-30,Philadelphia 76ers,105,Phoenix,108,0.9722222222222222
273,400828573,2016-02-03,Detroit,86,Philadelphia 76ers,124,0.6935483870967742
274,400828594,2016-02-05,Philadelphia 76ers,106,Golden State,94,1.127659574468085
275,400828623,2016-02-06,Philadelphia 76ers,103,Atlanta,98,1.0510204081632653
276,400828640,2016-02-08,Washington,92,Philadelphia 76ers,98,0.9387755102040817
277,400828664,2016-02-19,Philadelphia 76ers,121,LA,114,1.0614035087719298
278,400828678,2016-02-21,Philadelphia 76ers,129,Sacramento,103,1.2524271844660195
279,400828698,2016-02-23,New Orleans,115,Philadelphia 76ers,124,0.9274193548387096
280,400828717,2016-02-24,Dallas,111,Philadelphia 76ers,91,1.2197802197802199
281,400828727,2016-02-26,Philadelphia 76ers,94,Orlando,103,0.912621359223301
282,400828734,2016-02-28,Detroit,130,Philadelphia 76ers,116,1.1206896551724137
283,400828749,2016-03-02,Philadelphia 76ers,99,Washington,119,0.8319327731092437
284,400828768,2016-03-04,Orlando,102,Philadelphia 76ers,112,0.9107142857142857
285,400828772,2016-03-06,Washington,103,Philadelphia 76ers,98,1.0510204081632653
286,400828785,2016-03-09,Philadelphia 76ers,104,Charlotte,118,0.8813559322033898
287,400828801,2016-03-11,Philadelphia 76ers,95,Miami,89,1.0674157303370786
288,400828822,2016-03-12,Miami,111,Philadelphia 76ers,125,0.888
289,400828838,2016-03-15,Philadelphia 76ers,131,Houston,114,1.1491228070175439
290,400828863,2016-03-18,Philadelphia 76ers,97,Detroit,111,0.8738738738738738
291,400828900,2016-03-21,Philadelphia 76ers,91,Washington,75,1.2133333333333334
292,400828908,2016-03-23,Philadelphia 76ers,104,Oklahoma City,103,1.0097087378640777
293,400828932,2016-03-27,Indiana,117,Philadelphia 76ers,105,1.1142857142857143
294,400828951,2016-03-29,Denver,85,Philadelphia 76ers,100,0.85
295,400828978,2016-04-01,Portland,100,Philadelphia 76ers,91,1.098901098901099
296,400828981,2016-04-02,Golden State,102,Philadelphia 76ers,115,0.8869565217391304
297,400828996,2016-04-05,Philadelphia 76ers,107,Charlotte,93,1.1505376344086022
298,400829015,2016-04-08,Charlotte,102,Philadelphia 76ers,109,0.9357798165137615
299,400829025,2016-04-10,Philadelphia 76ers,108,Indiana,109,0.9908256880733946
300,400829041,2016-04-12,Philadelphia 76ers,122,New Orleans,98,1.2448979591836735
301,400829084,2016-10-28,Philadelphia 76ers,106,Milwaukee,99,1.0707070707070707
302,400829101,2016-10-30,Toronto,103,Philadelphia 76ers,113,0.911504424778761
303,400829109,2016-11-01,Chicago,106,Philadelphia 76ers,87,1.2183908045977012
304,400827896,2016-11-03,Toronto Raptors,91,Indiana,102,0.8921568627450981
305,400827929,2016-11-06,Toronto Raptors,92,Milwaukee,87,1.0574712643678161
306,400827944,2016-11-08,Dallas,96,Toronto Raptors,76,1.263157894736842
307,400827953,2016-11-10,Oklahoma City,109,Toronto Raptors,111,0.9819819819819819
308,400827962,2016-11-11,Orlando,103,Toronto Raptors,119,0.865546218487395
309,400827983,2016-11-13,Miami,100,Toronto Raptors,81,1.2345679012345678
310,400828018,2016-11-18,Toronto Raptors,93,New Orleans,89,1.0449438202247192
311,400828037,2016-11-20,Sacramento,91,Toronto Raptors,102,0.8921568627450981
312,400828051,2016-11-22,Golden State,80,Toronto Raptors,91,0.8791208791208791
313,400828060,2016-11-25,Utah,103,Toronto Raptors,99,1.0404040404040404
314,400828075,2016-11-28,Los Angeles,82,Toronto Raptors,84,0.9761904761904762
315,400828083,2016-11-29,LA,102,Toronto Raptors,107,0.9532710280373832
316,400828106,2016-12-02,Toronto Raptors,86,Cleveland,96,0.8958333333333334
317,400828126,2016-12-03,Washington,105,Toronto Raptors,106,0.9905660377358491
318,400828137,2016-12-05,Toronto Raptors,109,Phoenix,112,0.9732142857142857
319,400828159,2016-12-07,Atlanta,102,Toronto Raptors,93,1.096774193548387
320,400828165,2016-12-09,Toronto Raptors,97,Denver,94,1.0319148936170213
321,400828177,2016-12-11,Toronto Raptors,90,Golden State,83,1.0843373493975903
322,400828195,2016-12-13,Toronto Raptors,96,Los Angeles,76,1.263157894736842
323,400828210,2016-12-14,Toronto Raptors,106,San Antonio,90,1.1777777777777778
324,400828224,2016-12-17,Toronto Raptors,109,Milwaukee,99,1.101010101010101
325,400828244,2016-12-20,Indiana,94,Toronto Raptors,104,0.9038461538461539
326,400828270,2016-12-22,Charlotte,103,Toronto Raptors,99,1.0404040404040404
327,400828277,2016-12-26,Miami,90,Toronto Raptors,111,0.8108108108108109
328,400828295,2016-12-28,Toronto Raptors,104,Sacramento,97,1.0721649484536082
329,400828308,2016-12-30,Toronto Raptors,94,Dallas,91,1.032967032967033
330,400828328,2016-01-01,Milwaukee,104,Toronto Raptors,94,1.1063829787234043
331,400828350,2016-01-03,Chicago,113,Toronto Raptors,115,0.9826086956521739
332,400828364,2016-01-04,Toronto Raptors,122,Washington,100,1.22
333,400828379,2016-01-06,Toronto Raptors,74,Charlotte,91,0.8131868131868132
334,400828394,2016-01-08,Toronto Raptors,88,Chicago,97,0.9072164948453608
335,400828398,2016-01-09,Cleveland,95,Toronto Raptors,108,0.8796296296296297
336,400828427,2016-01-18,Washington,112,Toronto Raptors,100,1.12
337,400828475,2016-01-22,Orlando,101,Toronto Raptors,81,1.2469135802469136
338,400828536,2016-01-28,Toronto Raptors,103,Miami,93,1.10752688172043
339,400828553,2016-01-30,Toronto Raptors,111,LA,107,1.0373831775700935
340,400828567,2016-02-01,Toronto Raptors,112,Washington,93,1.2043010752688172
341,400828595,2016-02-04,Toronto Raptors,103,Detroit,110,0.9363636363636364
342,400828614,2016-02-08,Denver,89,Toronto Raptors,103,0.8640776699029126
343,400828619,2016-02-10,Phoenix,117,Toronto Raptors,112,1.0446428571428572
344,400828635,2016-02-19,Portland,116,Toronto Raptors,106,1.0943396226415094
345,400828666,2016-02-21,Detroit,98,Toronto Raptors,85,1.1529411764705881
346,400828684,2016-02-22,Minnesota,95,Toronto Raptors,122,0.7786885245901639
347,400828696,2016-02-24,Chicago,114,Toronto Raptors,105,1.0857142857142856
348,400828716,2016-02-26,Toronto Raptors,99,Memphis,97,1.0206185567010309
