Date,HomeTeam,HomeTeamPTS,VisitTeam,VisitTeamPTS,Winning
2012-11-07,HOU,87,DEN,93,0.9354838709677419
2012-11-07,MIA,103,BKN,73,1.4109589041095891
2012-11-07,UTA,95,LAL,86,1.1046511627906976
2012-11-07,DAL,109,TOR,104,1.0480769230769231
2012-11-07,MIL,90,MEM,108,0.8333333333333334
2012-11-07,LAC,106,SAS,84,1.2619047619047619
2012-11-08,CHI,91,OKC,97,0.9381443298969072
2012-11-08,POR,90,LAC,103,0.8737864077669902
2012-11-09,MEM,93,HOU,85,1.0941176470588236
2012-11-09,BOS,100,PHI,106,0.9433962264150944
2012-11-09,PHX,107,CLE,105,1.019047619047619
2012-11-09,NYK,104,DAL,94,1.1063829787234043
2012-11-09,LAL,101,GSW,77,1.3116883116883118
2012-11-09,ORL,68,BKN,107,0.6355140186915887
2012-11-09,ATL,89,MIA,95,0.9368421052631579
2012-11-09,NOH,107,CHA,99,1.0808080808080809
2012-11-09,MIN,96,IND,94,1.0212765957446808
2012-11-09,SAC,86,SAS,97,0.8865979381443299
2012-11-09,WAS,91,MIL,101,0.900990099009901
2012-11-09,DEN,104,UTA,84,1.2380952380952381
2012-11-09,OKC,105,DET,94,1.1170212765957446
2012-11-10,HOU,96,DET,82,1.170731707317073
2012-11-10,IND,89,WAS,85,1.0470588235294118
2012-11-10,TOR,83,PHI,93,0.8924731182795699
2012-11-10,POR,109,SAS,112,0.9732142857142857
2012-11-10,GSW,101,DEN,107,0.9439252336448598
2012-11-10,MIL,92,BOS,96,0.9583333333333334
2012-11-10,CHA,101,DAL,97,1.041237113402062
2012-11-10,UTA,94,PHX,81,1.1604938271604939
2012-11-10,CHI,87,MIN,80,1.0875
2012-11-11,LAC,89,ATL,76,1.1710526315789473
2012-11-11,MEM,104,MIA,86,1.2093023255813953
2012-11-11,LAL,103,SAC,90,1.1444444444444444
2012-11-11,OKC,106,CLE,91,1.164835164835165
2012-11-11,BKN,82,ORL,74,1.1081081081081081
2012-11-12,PHI,96,MIL,105,0.9142857142857143
2012-11-12,HOU,110,MIA,113,0.9734513274336283
2012-11-12,TOR,133,UTA,140,0.95
2012-11-12,DET,90,OKC,92,0.9782608695652174
2012-11-12,PHX,110,DEN,100,1.1
2012-11-12,DAL,82,MIN,90,0.9111111111111111
2012-11-12,POR,87,ATL,95,0.9157894736842105
2012-11-12,CHI,95,BOS,101,0.9405940594059405
2012-11-13,LAL,82,SAS,84,0.9761904761904762
2012-11-13,ORL,89,NYK,99,0.898989898989899
2012-11-13,BKN,114,CLE,101,1.1287128712871286
2012-11-13,SAC,86,POR,103,0.8349514563106796
2012-11-13,CHA,92,WAS,76,1.2105263157894737
2012-11-13,IND,72,TOR,74,0.972972972972973
2012-11-14,MIN,87,CHA,89,0.9775280898876404
2012-11-14,GSW,92,ATL,88,1.0454545454545454
2012-11-14,PHI,76,DET,94,0.8085106382978723
2012-11-14,PHX,106,CHI,112,0.9464285714285714
2012-11-14,MIL,99,IND,85,1.1647058823529413
2012-11-14,OKC,97,MEM,107,0.9065420560747663
2012-11-14,DAL,107,WAS,101,1.0594059405940595
2012-11-14,LAC,107,MIA,100,1.07
2012-11-14,BOS,98,UTA,93,1.053763440860215
2012-11-14,HOU,100,NOH,96,1.0416666666666667
2012-11-15,DEN,93,MIA,98,0.9489795918367347
2012-11-15,SAS,100,NYK,104,0.9615384615384616
2012-11-15,BKN,102,BOS,97,1.0515463917525774
2012-11-16,DET,106,ORL,110,0.9636363636363636
2012-11-16,POR,119,HOU,117,1.017094017094017
2012-11-16,MEM,105,NYK,95,1.105263157894737
2012-11-16,SAC,96,ATL,112,0.8571428571428571
2012-11-16,LAL,114,PHX,102,1.1176470588235294
2012-11-16,PHI,99,UTA,93,1.064516129032258
2012-11-16,MIN,98,GSW,106,0.9245283018867925
2012-11-16,IND,103,DAL,83,1.2409638554216869
2012-11-16,NOH,95,OKC,110,0.8636363636363636
2012-11-17,SAS,126,DEN,100,1.26
2012-11-17,BOS,107,TOR,89,1.202247191011236
2012-11-17,MIL,117,NOH,113,1.0353982300884956
2012-11-17,WAS,76,UTA,83,0.9156626506024096
2012-11-17,PHX,88,MIA,97,0.9072164948453608
2012-11-17,CHA,87,MEM,94,0.925531914893617
2012-11-17,LAC,101,CHI,80,1.2625
2012-11-17,CLE,95,DAL,103,0.9223300970873787
2012-11-18,LAL,119,HOU,108,1.1018518518518519
2012-11-18,SAC,90,BKN,99,0.9090909090909091
2012-11-18,NYK,88,IND,76,1.1578947368421053
2012-11-18,POR,102,CHI,94,1.0851063829787233
2012-11-18,OKC,119,GSW,109,1.091743119266055
2012-11-18,TOR,97,ORL,86,1.127906976744186
2012-11-18,DET,103,BOS,83,1.2409638554216869
2012-11-18,PHI,86,CLE,79,1.0886075949367089
2012-11-19,DAL,101,GSW,105,0.9619047619047619
2012-11-19,CHA,102,MIL,98,1.0408163265306123
2012-11-19,ATL,81,ORL,72,1.125
2012-11-19,SAS,87,LAC,92,0.9456521739130435
2012-11-19,WAS,89,IND,96,0.9270833333333334
2012-11-19,MEM,92,DEN,97,0.9484536082474226
2012-11-19,UTA,102,HOU,91,1.120879120879121
2012-11-20,NOH,80,NYK,102,0.7843137254901961
2012-11-20,PHI,106,TOR,98,1.0816326530612246
2012-11-20,LAL,95,BKN,90,1.0555555555555556
2012-11-21,BOS,100,SAS,112,0.8928571428571429
2012-11-21,PHX,114,POR,87,1.3103448275862069
2012-11-21,GSW,102,BKN,93,1.096774193548387
2012-11-21,SAC,113,LAL,97,1.1649484536082475
2012-11-21,HOU,93,CHI,89,1.0449438202247192
2012-11-21,MIN,94,DEN,101,0.9306930693069307
2012-11-21,CLE,92,PHI,83,1.108433734939759
2012-11-21,ORL,90,DET,74,1.2162162162162162
2012-11-21,ATL,101,WAS,100,1.01
2012-11-21,OKC,117,LAC,111,1.054054054054054
2012-11-21,IND,115,NOH,107,1.074766355140187
2012-11-21,DAL,114,NYK,111,1.027027027027027
2012-11-21,CHA,98,TOR,97,1.0103092783505154
2012-11-21,MIA,113,MIL,106,1.0660377358490567
2012-11-23,CHA,91,ATL,101,0.900990099009901
2012-11-23,MEM,106,LAL,98,1.0816326530612246
2012-11-23,HOU,131,NYK,103,1.2718446601941749
2012-11-23,PHX,111,NOH,108,1.0277777777777777
2012-11-23,BOS,108,OKC,100,1.08
2012-11-23,BKN,86,LAC,76,1.131578947368421
2012-11-23,ORL,108,CLE,104,1.0384615384615385
2012-11-23,IND,97,SAS,104,0.9326923076923077
2012-11-23,DET,91,TOR,90,1.011111111111111
2012-11-23,DEN,102,GSW,91,1.120879120879121
2012-11-23,UTA,104,SAC,102,1.0196078431372548
2012-11-23,POR,103,MIN,95,1.0842105263157895
2012-11-24,SAC,108,UTA,97,1.1134020618556701
2012-11-24,DAL,89,LAL,115,0.7739130434782608
2012-11-24,PHI,109,OKC,116,0.9396551724137931
2012-11-24,GSW,96,MIN,85,1.1294117647058823
2012-11-24,MIA,110,CLE,108,1.0185185185185186
2012-11-24,ATL,104,LAC,93,1.118279569892473
2012-11-24,MIL,86,CHI,93,0.9247311827956989
2012-11-24,WAS,106,CHA,108,0.9814814814814815
2012-11-25,PHI,104,PHX,101,1.0297029702970297
2012-11-25,BKN,98,POR,85,1.1529411764705881
2012-11-25,TOR,106,SAS,111,0.954954954954955
2012-11-25,NYK,121,DET,100,1.21
2012-11-25,ORL,110,BOS,116,0.9482758620689655
2012-11-25,DEN,102,NOH,84,1.2142857142857142
2012-11-26,WAS,92,SAS,118,0.7796610169491526
2012-11-26,LAC,98,NOH,105,0.9333333333333333
2012-11-26,CHI,92,MIL,93,0.989247311827957
2012-11-26,MEM,84,CLE,78,1.0769230769230769
2012-11-26,UTA,105,DEN,103,1.0194174757281553
2012-11-26,BKN,96,NYK,89,1.0786516853932584
2012-11-26,DET,108,POR,101,1.0693069306930694
2012-11-26,OKC,114,CHA,69,1.6521739130434783
2012-11-27,CLE,78,PHX,91,0.8571428571428571
2012-11-27,SAC,89,MIN,97,0.9175257731958762
2012-11-27,HOU,117,TOR,101,1.1584158415841583
2012-11-27,PHI,100,DAL,98,1.0204081632653061
2012-11-27,LAL,77,IND,79,0.9746835443037974
2012-11-28,MEM,103,TOR,82,1.2560975609756098
2012-11-28,MIL,88,NYK,102,0.8627450980392157
2012-11-28,LAC,101,MIN,95,1.063157894736842
2012-11-28,CHI,101,DAL,78,1.294871794871795
2012-11-28,BOS,83,BKN,95,0.8736842105263158
2012-11-28,OKC,120,HOU,98,1.2244897959183674
2012-11-28,DET,117,PHX,77,1.5194805194805194
2012-11-28,WAS,84,POR,82,1.024390243902439
2012-11-28,NOH,84,UTA,96,0.875
2012-11-28,ATL,94,CHA,91,1.032967032967033
2012-11-28,ORL,89,SAS,110,0.8090909090909091
2012-11-29,MIA,105,SAS,100,1.05
2012-11-29,GSW,106,DEN,105,1.0095238095238095
2012-11-30,NYK,108,WAS,87,1.2413793103448276
2012-11-30,LAL,122,DEN,103,1.1844660194174756
2012-11-30,ORL,86,BKN,98,0.8775510204081632
2012-11-30,SAC,92,IND,97,0.9484536082474226
2012-11-30,MIN,95,MIL,85,1.1176470588235294
2012-11-30,TOR,101,PHX,97,1.041237113402062
2012-11-30,BOS,96,POR,78,1.2307692307692308
2012-11-30,OKC,106,UTA,94,1.127659574468085
2012-11-30,CHA,98,PHI,104,0.9423076923076923
2012-11-30,ATL,111,CLE,113,0.9823008849557522
2012-11-30,MEM,90,DET,78,1.1538461538461537
2012-12-01,HOU,124,UTA,116,1.0689655172413792
2012-12-01,MIA,102,BKN,89,1.146067415730337
2012-12-01,SAS,99,MEM,95,1.0421052631578946
2012-12-01,MIL,91,BOS,88,1.0340909090909092
2012-12-01,GSW,103,IND,92,1.1195652173913044
2012-12-01,CLE,117,POR,118,0.9915254237288136
2012-12-01,NOH,79,OKC,100,0.79
2012-12-01,CHI,93,PHI,88,1.0568181818181819
2012-12-01,DAL,92,DET,77,1.1948051948051948
2012-12-01,LAC,116,SAC,81,1.4320987654320987
2012-12-02,LAL,103,ORL,113,0.911504424778761
2012-12-02,NYK,106,PHX,99,1.0707070707070707
2012-12-03,CHA,112,POR,118,0.9491525423728814
2012-12-03,GSW,94,ORL,102,0.9215686274509803
2012-12-03,DEN,113,TOR,110,1.0272727272727273
2012-12-03,UTA,104,LAC,105,0.9904761904761905
2012-12-03,NOH,102,MIL,81,1.2592592592592593
2012-12-03,DET,89,CLE,79,1.1265822784810127
2012-12-04,MEM,108,PHX,98,1.1020408163265305
2012-12-04,PHI,88,MIN,105,0.8380952380952381
2012-12-04,BKN,111,OKC,117,0.9487179487179487
2012-12-04,CHI,76,IND,80,0.95
2012-12-04,HOU,107,LAL,105,1.019047619047619
2012-12-04,WAS,105,MIA,101,1.0396039603960396
2012-12-05,CHA,98,NYK,100,0.98
2012-12-05,DET,97,GSW,104,0.9326923076923077
2012-12-05,CLE,85,CHI,95,0.8947368421052632
2012-12-05,NOH,87,LAL,103,0.8446601941747572
2012-12-05,UTA,87,ORL,81,1.0740740740740742
2012-12-05,SAS,110,MIL,99,1.1111111111111112
2012-12-05,ATL,108,DEN,104,1.0384615384615385
2012-12-05,IND,99,POR,92,1.076086956521739
2012-12-05,SAC,107,TOR,100,1.07
2012-12-05,LAC,112,DAL,90,1.2444444444444445
2012-12-05,BOS,104,MIN,94,1.1063829787234043
2012-12-06,MIA,92,NYK,112,0.8214285714285714
2012-12-06,PHX,94,DAL,97,0.9690721649484536
2012-12-07,UTA,131,TOR,99,1.3232323232323233
2012-12-07,OKC,114,LAL,108,1.0555555555555556
2012-12-07,MIN,91,CLE,73,1.2465753424657535
2012-12-07,SAC,91,ORL,82,1.1097560975609757
2012-12-07,BKN,102,GSW,109,0.9357798165137615
2012-12-07,PHI,95,BOS,94,1.0106382978723405
2012-12-07,IND,89,DEN,92,0.967391304347826
2012-12-07,NOH,89,MEM,96,0.9270833333333334
2012-12-07,MIL,108,CHA,93,1.1612903225806452
2012-12-07,ATL,104,WAS,95,1.0947368421052632
2012-12-07,SAS,114,HOU,92,1.2391304347826086
2012-12-07,DET,104,CHI,108,0.9629629629629629
2012-12-08,WAS,97,GSW,101,0.9603960396039604
2012-12-08,MEM,83,ATL,93,0.8924731182795699
2012-12-08,CHI,93,NYK,85,1.0941176470588236
2012-12-08,CLE,97,DET,104,0.9326923076923077
2012-12-08,POR,80,SAC,99,0.8080808080808081
2012-12-08,LAC,117,PHX,99,1.1818181818181819
2012-12-08,BOS,92,PHI,79,1.1645569620253164
2012-12-08,HOU,109,DAL,116,0.9396551724137931
2012-12-08,CHA,102,SAS,132,0.7727272727272727
2012-12-08,MIA,106,NOH,90,1.1777777777777778
2012-12-09,LAC,102,TOR,83,1.2289156626506024
2012-12-09,OKC,104,IND,93,1.118279569892473
2012-12-09,NYK,112,DEN,106,1.0566037735849056
2012-12-09,PHX,90,ORL,98,0.9183673469387755
2012-12-09,BKN,88,MIL,97,0.9072164948453608
2012-12-09,LAL,110,UTA,117,0.9401709401709402
2012-12-10,PHI,104,DET,97,1.0721649484536082
2012-12-10,MIA,101,ATL,92,1.0978260869565217
2012-12-10,DAL,119,SAC,96,1.2395833333333333
2012-12-10,HOU,126,SAS,134,0.9402985074626866
2012-12-10,POR,92,TOR,74,1.2432432432432432
2012-12-10,CHA,96,GSW,104,0.9230769230769231
2012-12-11,CHI,89,LAC,94,0.9468085106382979
2012-12-11,NOH,70,WAS,77,0.9090909090909091
2012-12-11,CLE,100,LAL,94,1.0638297872340425
2012-12-11,DET,94,DEN,101,0.9306930693069307
2012-12-11,BKN,97,NYK,100,0.97
2012-12-12,MIL,98,SAC,85,1.1529411764705881
2012-12-12,PHX,82,MEM,80,1.025
2012-12-12,CHA,94,LAC,100,0.94
2012-12-12,HOU,99,WAS,93,1.064516129032258
2012-12-12,MIA,95,GSW,97,0.979381443298969
2012-12-12,OKC,92,NOH,88,1.0454545454545454
2012-12-12,ORL,80,ATL,86,0.9302325581395349
2012-12-12,PHI,89,CHI,96,0.9270833333333334
2012-12-12,UTA,99,SAS,96,1.03125
2012-12-12,TOR,88,BKN,94,0.9361702127659575
2012-12-12,BOS,117,DAL,115,1.017391304347826
2012-12-12,IND,96,CLE,81,1.1851851851851851
2012-12-12,MIN,108,DEN,105,1.0285714285714285
2012-12-13,POR,98,SAS,90,1.0888888888888888
2012-12-13,ATL,113,CHA,90,1.2555555555555555
2012-12-13,NYK,116,LAL,107,1.0841121495327102
2012-12-14,PHX,99,UTA,84,1.1785714285714286
2012-12-14,TOR,95,DAL,74,1.2837837837837838
2012-12-14,WAS,96,LAL,102,0.9411764705882353
2012-12-14,HOU,101,BOS,89,1.1348314606741574
2012-12-14,ORL,99,GSW,85,1.1647058823529413
2012-12-14,BKN,107,DET,105,1.019047619047619
2012-12-14,CLE,86,MIL,90,0.9555555555555556
2012-12-14,DEN,99,MEM,94,1.053191489361702
2012-12-14,IND,95,PHI,85,1.1176470588235294
2012-12-14,OKC,113,SAC,103,1.0970873786407767
2012-12-14,NOH,102,MIN,113,0.9026548672566371
2012-12-15,ATL,93,GSW,115,0.808695652173913
2012-12-15,MIA,102,WAS,72,1.4166666666666667
2012-12-15,MIL,85,LAC,111,0.7657657657657657
2012-12-15,MIN,114,DAL,106,1.0754716981132075
2012-12-15,UTA,86,MEM,99,0.8686868686868687
2012-12-15,NYK,103,CLE,102,1.0098039215686274
2012-12-15,SAS,103,BOS,88,1.1704545454545454
2012-12-15,CHA,98,ORL,107,0.9158878504672897
2012-12-15,CHI,83,BKN,82,1.0121951219512195
2012-12-15,DET,77,IND,88,0.875
2012-12-16,TOR,103,HOU,96,1.0729166666666667
2012-12-16,PHI,98,LAL,111,0.8828828828828829
2012-12-16,POR,95,NOH,94,1.0106382978723405
2012-12-16,SAC,97,DEN,122,0.7950819672131147
2012-12-17,OKC,107,SAS,93,1.1505376344086022
2012-12-17,MEM,80,CHI,71,1.1267605633802817
2012-12-17,DET,76,LAC,88,0.8636363636363636
2012-12-17,PHX,101,SAC,90,1.1222222222222222
2012-12-17,ORL,102,MIN,93,1.096774193548387
2012-12-17,NYK,96,HOU,109,0.8807339449541285
2012-12-18,DAL,107,PHI,100,1.07
2012-12-18,CLE,99,TOR,113,0.8761061946902655
2012-12-18,BKN,90,UTA,92,0.9782608695652174
2012-12-18,MIA,103,MIN,92,1.1195652173913044
2012-12-18,DEN,112,SAS,106,1.0566037735849056
2012-12-18,MIL,98,IND,93,1.053763440860215
2012-12-18,WAS,95,ATL,100,0.95
2012-12-18,LAL,101,CHA,100,1.01
2012-12-18,CHI,100,BOS,89,1.1235955056179776
2012-12-18,GSW,103,NOH,96,1.0729166666666667
2012-12-19,ATL,92,OKC,100,0.92
2012-12-19,IND,104,UTA,84,1.2380952380952381
2012-12-19,ORL,90,WAS,83,1.0843373493975903
2012-12-19,NYK,100,BKN,86,1.1627906976744187
2012-12-19,LAC,93,NOH,77,1.2077922077922079
2012-12-19,HOU,125,PHI,103,1.2135922330097086
2012-12-19,PHX,121,CHA,104,1.1634615384615385
2012-12-19,MEM,90,MIL,80,1.125
2012-12-19,BOS,103,CLE,91,1.1318681318681318
2012-12-19,SAC,131,GSW,127,1.031496062992126
2012-12-19,TOR,97,DET,91,1.065934065934066
2012-12-20,DAL,95,MIA,110,0.8636363636363636
2012-12-20,MIN,99,OKC,93,1.064516129032258
2012-12-20,POR,101,DEN,93,1.086021505376344
2012-12-21,CLE,89,IND,99,0.898989898989899
2012-12-21,DET,100,WAS,68,1.4705882352941178
2012-12-21,NYK,106,CHI,110,0.9636363636363636
2012-12-21,MEM,92,DAL,82,1.1219512195121952
2012-12-21,LAC,97,SAC,85,1.1411764705882352
2012-12-21,GSW,115,CHA,100,1.15
2012-12-21,SAS,99,NOH,94,1.053191489361702
2012-12-21,BOS,94,MIL,99,0.9494949494949495
2012-12-21,PHI,99,ATL,80,1.2375
2012-12-21,TOR,93,ORL,90,1.0333333333333334
2012-12-22,NOH,75,IND,81,0.9259259259259259
2012-12-22,GSW,115,LAL,118,0.9745762711864406
2012-12-22,MIL,82,CLE,94,0.8723404255319149
2012-12-22,WAS,87,DET,96,0.90625
2012-12-22,POR,96,PHX,93,1.032258064516129
2012-12-22,ATL,92,CHI,75,1.2266666666666666
2012-12-22,DEN,110,CHA,88,1.25
2012-12-22,MIA,105,UTA,89,1.1797752808988764
2012-12-22,HOU,121,MEM,96,1.2604166666666667
2012-12-23,SAC,108,POR,96,1.125
2012-12-23,NYK,94,MIN,91,1.032967032967033
2012-12-23,BKN,95,PHI,92,1.0326086956521738
2012-12-23,ORL,93,UTA,97,0.9587628865979382
2012-12-23,SAS,129,DAL,91,1.4175824175824177
2012-12-23,PHX,77,LAC,103,0.7475728155339806
2012-12-25,LAL,100,NYK,94,1.0638297872340425
2012-12-25,MIA,103,OKC,97,1.0618556701030928
2012-12-25,LAC,112,DEN,100,1.12
2012-12-25,BKN,76,BOS,93,0.8172043010752689
2012-12-25,CHI,97,HOU,120,0.8083333333333333
2012-12-26,CHA,92,MIA,105,0.8761904761904762
2012-12-26,PHX,97,NYK,99,0.9797979797979798
2012-12-26,UTA,83,GSW,94,0.8829787234042553
2012-12-26,ATL,126,DET,119,1.0588235294117647
2012-12-26,WAS,84,CLE,87,0.9655172413793104
2012-12-26,POR,109,SAC,91,1.1978021978021978
2012-12-26,SAS,100,TOR,80,1.25
2012-12-26,MIL,108,BKN,93,1.1612903225806452
2012-12-26,MEM,89,PHI,99,0.898989898989899
2012-12-26,ORL,94,NOH,97,0.9690721649484536
2012-12-26,DEN,126,LAL,114,1.105263157894737
2012-12-26,MIN,84,HOU,87,0.9655172413793104
2012-12-27,LAC,106,BOS,77,1.3766233766233766
2012-12-27,OKC,111,DAL,105,1.0571428571428572
2012-12-28,NOH,97,TOR,104,0.9326923076923077
2012-12-28,LAL,104,POR,87,1.1954022988505748
2012-12-28,CLE,94,ATL,102,0.9215686274509803
2012-12-28,GSW,96,PHI,89,1.0786516853932584
2012-12-28,BKN,97,CHA,81,1.1975308641975309
2012-12-28,SAC,106,NYK,105,1.0095238095238095
2012-12-28,DAL,85,DEN,106,0.8018867924528302
2012-12-28,UTA,114,LAC,116,0.9827586206896551
2012-12-28,WAS,105,ORL,97,1.0824742268041236
2012-12-28,IND,97,PHX,91,1.065934065934066
2012-12-28,SAS,122,HOU,116,1.0517241379310345
2012-12-28,DET,109,MIA,99,1.101010101010101
2012-12-29,CHI,87,WAS,77,1.12987012987013
2012-12-29,BKN,103,CLE,100,1.03
2012-12-29,ORL,88,TOR,123,0.7154471544715447
2012-12-29,CHA,95,NOH,98,0.9693877551020408
2012-12-29,GSW,101,BOS,83,1.216867469879518
2012-12-29,MEM,81,DEN,72,1.125
2012-12-29,MIN,111,PHX,107,1.0373831775700935
2012-12-29,ATL,109,IND,100,1.09
2012-12-29,HOU,94,OKC,124,0.7580645161290323
2012-12-29,MIL,104,MIA,85,1.223529411764706
2012-12-29,POR,89,PHI,85,1.0470588235294118
2012-12-30,DET,96,MIL,94,1.0212765957446808
2012-12-30,LAC,107,UTA,96,1.1145833333333333
2012-12-30,DAL,86,SAS,111,0.7747747747747747
2012-12-30,SAC,118,BOS,96,1.2291666666666667
2012-12-31,OKC,114,PHX,96,1.1875
2012-12-31,HOU,123,ATL,104,1.1826923076923077
2012-12-31,SAS,104,BKN,73,1.4246575342465753
2012-12-31,ORL,110,MIA,112,0.9821428571428571
2012-12-31,IND,88,MEM,83,1.0602409638554218
2012-12-31,CHI,81,CHA,91,0.8901098901098901
2013-01-01,DET,103,SAC,97,1.0618556701030928
2013-01-01,LAL,99,PHI,103,0.9611650485436893
2013-01-01,NYK,100,POR,105,0.9523809523809523
2013-01-01,WAS,94,DAL,103,0.912621359223301
2013-01-01,NOH,86,ATL,95,0.9052631578947369
2013-01-01,DEN,92,LAC,78,1.1794871794871795
2013-01-02,MIL,110,SAS,117,0.9401709401709402
2013-01-02,CLE,94,SAC,97,0.9690721649484536
2013-01-02,GSW,115,LAC,94,1.2234042553191489
2013-01-02,PHX,95,PHI,89,1.0674157303370786
2013-01-02,ORL,94,CHI,96,0.9791666666666666
2013-01-02,MIA,119,DAL,109,1.091743119266055
2013-01-02,UTA,106,MIN,84,1.2619047619047619
2013-01-02,TOR,102,POR,79,1.2911392405063291
2013-01-02,OKC,93,BKN,110,0.8454545454545455
2013-01-02,HOU,104,NOH,92,1.1304347826086956
2013-01-02,BOS,83,MEM,93,0.8924731182795699
2013-01-02,IND,89,WAS,81,1.0987654320987654
2013-01-03,NYK,100,SAS,83,1.2048192771084338
2013-01-03,DEN,97,MIN,101,0.9603960396039604
2013-01-04,PHX,80,UTA,87,0.9195402298850575
2013-01-04,OKC,109,PHI,85,1.2823529411764707
2013-01-04,TOR,96,SAC,105,0.9142857142857143
2013-01-04,WAS,113,BKN,115,0.9826086956521739
2013-01-04,LAC,107,LAL,102,1.0490196078431373
2013-01-04,MIA,89,CHI,96,0.9270833333333334
2013-01-04,DET,85,ATL,84,1.0119047619047619
2013-01-04,MIL,101,HOU,115,0.8782608695652174
2013-01-04,MEM,84,POR,86,0.9767441860465116
2013-01-04,BOS,94,IND,75,1.2533333333333334
2013-01-04,CHA,104,CLE,106,0.9811320754716981
2013-01-05,ORL,106,NYK,114,0.9298245614035088
2013-01-05,IND,95,MIL,80,1.1875
2013-01-05,MIN,97,POR,102,0.9509803921568627
2013-01-05,SAS,109,PHI,86,1.2674418604651163
2013-01-05,BKN,113,SAC,93,1.2150537634408602
2013-01-05,ATL,81,BOS,89,0.9101123595505618
2013-01-05,CLE,104,HOU,112,0.9285714285714286
2013-01-05,DEN,110,UTA,91,1.2087912087912087
2013-01-05,LAC,115,GSW,89,1.2921348314606742
2013-01-05,DAL,96,NOH,99,0.9696969696969697
2013-01-06,LAL,105,DEN,112,0.9375
2013-01-06,DET,101,CHA,108,0.9351851851851852
2013-01-06,PHX,81,MEM,92,0.8804347826086957
2013-01-06,MIA,99,WAS,71,1.3943661971830985
2013-01-06,TOR,92,OKC,104,0.8846153846153846
2013-01-07,NOH,95,SAS,88,1.0795454545454546
2013-01-07,POR,125,ORL,119,1.050420168067227
2013-01-07,SAC,81,MEM,113,0.7168141592920354
2013-01-07,WAS,101,OKC,99,1.02020202020202
2013-01-07,NYK,96,BOS,102,0.9411764705882353
2013-01-07,UTA,100,DAL,94,1.0638297872340425
2013-01-07,CHI,118,CLE,92,1.2826086956521738
2013-01-08,PHI,89,BKN,109,0.8165137614678899
2013-01-08,MIN,108,ATL,103,1.0485436893203883
