Date,GameID,HomeTeam,HomeTeamPTS,HomeTeamW_PCT,Ratio,VisitTeam,VisitTeamPTS,VisitTeamW_PCT,WL
2012-10-30,21200002,MIA,120,0.0,1.0,BOS,107,0.0,1.12
2012-10-30,21200001,CLE,94,0.0,1.0,WAS,84,0.0,1.12
2012-10-30,21200003,LAL,91,0.0,1.0,DAL,99,0.0,0.92
2012-10-31,21200012,POR,116,0.0,1.0,LAL,106,0.0,1.09
2012-10-31,21200011,LAC,101,0.0,1.0,MEM,92,0.0,1.1
2012-10-31,21200006,DET,96,0.0,1.0,HOU,105,0.0,0.91
2012-10-31,21200010,PHX,85,0.0,1.0,GSW,87,0.0,0.98
2012-10-31,21200004,TOR,88,0.0,1.0,IND,90,0.0,0.98
2012-10-31,21200005,PHI,84,0.0,1.0,DEN,75,0.0,1.12
2012-10-31,21200009,UTA,113,0.0,0.0,DAL,94,1.0,1.2
2012-10-31,21200007,CHI,93,0.0,1.0,SAC,87,0.0,1.07
2012-10-31,21200008,NOH,95,0.0,1.0,SAS,99,0.0,0.96
2012-11-01,21200014,SAS,86,1.0,1.0,OKC,84,0.0,1.02
2012-11-02,21200021,NOH,88,0.0,0.0,UTA,86,1.0,1.02
2012-11-02,21200016,ORL,102,0.0,1.0,DEN,89,0.0,1.15
2012-11-02,21200019,CLE,86,1.0,1.0,CHI,115,1.0,0.75
2012-11-02,21200018,ATL,102,0.0,0.0,HOU,109,1.0,0.94
2012-11-02,21200025,LAL,95,0.0,0.0,LAC,105,1.0,0.9
2012-11-02,21200017,BOS,88,0.0,1.0,MIL,99,0.0,0.89
2012-11-02,21200026,GSW,94,1.0,1.0,MEM,104,0.0,0.9
2012-11-02,21200015,CHA,90,0.0,0.0,IND,89,1.0,1.01
2012-11-02,21200023,MIN,92,0.0,1.0,SAC,80,0.0,1.15
2012-11-02,21200020,NYK,104,0.0,0.0,MIA,84,1.0,1.24
2012-11-02,21200022,OKC,106,0.0,0.0,POR,92,1.0,1.15
2012-11-02,21200024,PHX,92,0.0,1.0,DET,89,0.0,1.03
2012-11-03,21200033,MIL,105,1.0,2.0,CLE,102,0.5,1.03
2012-11-03,21200031,CHI,82,1.0,2.0,NOH,89,0.5,0.92
2012-11-03,21200027,WAS,86,0.0,1.0,BOS,89,0.0,0.97
2012-11-03,21200035,SAS,110,1.0,2.0,UTA,100,0.5,1.1
2012-11-03,21200029,BKN,107,0.0,1.0,TOR,100,0.0,1.07
2012-11-03,21200030,MIA,119,0.5,1.0,DEN,116,0.0,1.03
2012-11-03,21200034,DAL,126,0.5,0.5,CHA,99,1.0,1.27
2012-11-03,21200028,IND,106,0.5,1.0,SAC,98,0.0,1.08
2012-11-03,21200032,HOU,85,1.0,2.0,POR,95,0.5,0.89
2012-11-03,21200036,LAC,110,1.0,2.0,GSW,114,0.5,0.96
2012-11-04,21200038,TOR,105,0.0,0.0,MIN,86,1.0,1.22
2012-11-04,21200037,NYK,100,1.0,1.0,PHI,84,1.0,1.19
2012-11-04,21200039,ORL,115,1.0,2.0,PHX,94,0.5,1.22
2012-11-04,21200040,OKC,95,0.5,1.0,ATL,104,0.0,0.91
2012-11-04,21200041,LAL,108,0.0,1.0,DET,79,0.0,1.37
2012-11-05,21200043,BKN,96,1.0,2.0,MIN,107,0.5,0.9
2012-11-05,21200046,DAL,114,0.67,1.0,POR,91,0.67,1.25
2012-11-05,21200048,SAC,94,0.0,0.0,GSW,92,0.67,1.02
2012-11-05,21200042,PHI,88,0.5,0.5,NYK,110,1.0,0.8
2012-11-05,21200049,LAC,101,0.67,2.03,CLE,108,0.33,0.94
2012-11-05,21200047,SAS,101,1.0,1.49,IND,79,0.67,1.28
2012-11-05,21200044,MIA,124,0.67,2.03,PHX,99,0.33,1.25
2012-11-05,21200045,MEM,103,0.5,1.52,UTA,94,0.33,1.1
2012-11-06,21200051,OKC,108,0.33,1.0,TOR,88,0.33,1.23
2012-11-06,21200050,CHI,99,0.67,0.67,ORL,93,1.0,1.06
2012-11-06,21200052,DEN,109,0.0,1.0,DET,97,0.0,1.12
2012-11-07,21200053,CHA,110,0.5,2.0,PHX,117,0.25,0.94
2012-11-07,21200055,ATL,89,0.5,1.0,IND,86,0.5,1.03
2012-11-07,21200063,SAC,105,0.25,1.0,DET,103,0.0,1.02
2012-11-07,21200065,GSW,106,0.5,1.0,CLE,96,0.5,1.1
2012-11-07,21200054,BOS,100,0.33,1.0,WAS,94,0.0,1.06
2012-11-07,21200058,NOH,62,0.67,2.03,PHI,77,0.33,0.81
2012-11-07,21200060,MIN,90,0.67,1.0,ORL,75,0.67,1.2
