GAME_DATE,Team_ID,Game_ID,GAME_DATE,MATCHUP,HomeTeam,VisitTeam,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2012-11-03,1610612758,0021200028,2012-11-03,SAC @ IND,IND,SAC,L,0,3,0.0,290,37,102,0.363,8,22,0.364,16,20,0.8,16,31,47,19,15,13,16,26,98
2012-11-03,1610612757,0021200032,2012-11-03,POR @ HOU,HOU,POR,W,2,1,0.667,265,39,93,0.419,10,24,0.417,7,12,0.583,10,43,53,28,11,8,16,18,95
2012-11-03,1610612744,0021200036,2012-11-03,GSW @ LAC,LAC,GSW,W,2,1,0.667,240,41,84,0.488,4,16,0.25,28,39,0.718,16,32,48,22,7,2,13,34,114
2012-11-03,1610612745,0021200032,2012-11-03,HOU vs. POR,HOU,POR,L,2,1,0.667,265,34,96,0.354,5,26,0.192,12,18,0.667,16,40,56,19,12,4,18,16,85
2012-11-03,1610612754,0021200028,2012-11-03,IND vs. SAC,IND,SAC,W,2,1,0.667,290,39,99,0.394,4,22,0.182,24,27,0.889,21,46,67,16,10,14,21,19,106
2012-11-03,1610612746,0021200036,2012-11-03,LAC vs. GSW,LAC,GSW,L,2,1,0.667,240,30,70,0.429,10,21,0.476,40,52,0.769,7,26,33,21,6,5,16,31,110
2012-11-03,1610612766,0021200034,2012-11-03,CHA @ DAL,DAL,CHA,L,1,1,0.5,240,39,91,0.429,3,17,0.176,18,24,0.75,15,23,38,19,13,2,10,14,99
2012-11-03,1610612738,0021200027,2012-11-03,BOS @ WAS,WAS,BOS,W,1,2,0.333,240,36,84,0.429,8,21,0.381,9,13,0.692,6,29,35,24,8,4,9,12,89
2012-11-03,1610612759,0021200035,2012-11-03,SAS vs. UTA,SAS,UTA,W,3,0,1.0,240,42,74,0.568,7,13,0.538,19,23,0.826,7,26,33,29,8,6,18,18,110
2012-11-03,1610612749,0021200033,2012-11-03,MIL vs. CLE,MIL,CLE,W,2,0,1.0,240,41,79,0.519,9,24,0.375,14,21,0.667,3,34,37,32,8,9,15,18,105
2012-11-03,1610612751,0021200029,2012-11-03,BKN vs. TOR,BKN,TOR,W,1,0,1.0,240,37,81,0.457,6,15,0.4,27,37,0.73,9,32,41,20,6,5,17,19,107
2012-11-04,1610612761,0021200038,2012-11-04,TOR vs. MIN,TOR,MIN,W,1,2,0.333,240,40,90,0.444,10,21,0.476,15,17,0.882,16,23,39,18,9,3,11,24,105
2012-11-04,1610612752,0021200037,2012-11-04,NYK vs. PHI,NYK,PHI,W,2,0,1.0,240,39,77,0.506,11,27,0.407,11,18,0.611,8,31,39,18,12,5,14,10,100
2012-11-04,1610612756,0021200039,2012-11-04,PHX @ ORL,ORL,PHX,L,1,2,0.333,240,39,91,0.429,5,19,0.263,11,18,0.611,17,28,45,19,3,10,16,17,94
2012-11-04,1610612760,0021200040,2012-11-04,OKC vs. ATL,OKC,ATL,L,1,2,0.333,240,33,71,0.465,9,22,0.409,20,22,0.909,7,30,37,27,4,9,20,21,95
2012-11-04,1610612737,0021200040,2012-11-04,ATL @ OKC,OKC,ATL,W,1,1,0.5,240,41,83,0.494,8,25,0.32,14,20,0.7,12,26,38,20,12,1,10,20,104
2012-11-04,1610612750,0021200038,2012-11-04,MIN @ TOR,TOR,MIN,L,1,1,0.5,240,29,64,0.453,6,16,0.375,22,31,0.71,8,28,36,18,8,8,24,17,86
2012-11-04,1610612755,0021200037,2012-11-04,PHI @ NYK,NYK,PHI,L,1,1,0.5,240,34,79,0.43,8,17,0.471,8,10,0.8,10,31,41,14,8,2,18,18,84
2012-11-04,1610612753,0021200039,2012-11-04,ORL vs. PHX,ORL,PHX,W,2,0,1.0,240,45,92,0.489,9,11,0.818,16,19,0.842,13,33,46,26,7,1,10,17,115
2012-11-04,1610612747,0021200041,2012-11-04,LAL vs. DET,LAL,DET,W,1,3,0.25,240,40,77,0.519,10,22,0.455,18,26,0.692,16,30,46,27,11,8,15,20,108
2012-11-04,1610612765,0021200041,2012-11-04,DET @ LAL,LAL,DET,L,0,3,0.0,240,28,79,0.354,4,13,0.308,19,23,0.826,13,20,33,19,5,5,16,20,79
2012-11-05,1610612750,0021200043,2012-11-05,MIN @ BKN,BKN,MIN,W,2,1,0.667,240,44,88,0.5,7,20,0.35,12,15,0.8,16,29,45,30,9,7,11,18,107
2012-11-05,1610612757,0021200046,2012-11-05,POR @ DAL,DAL,POR,L,2,2,0.5,240,36,93,0.387,5,22,0.227,14,18,0.778,23,25,48,13,5,3,13,13,91
2012-11-05,1610612758,0021200048,2012-11-05,SAC vs. GSW,SAC,GSW,W,1,3,0.25,240,37,81,0.457,4,19,0.211,16,23,0.696,10,33,43,13,7,5,13,25,94
2012-11-05,1610612755,0021200042,2012-11-05,PHI vs. NYK,PHI,NYK,L,1,2,0.333,240,29,86,0.337,8,22,0.364,22,26,0.846,19,35,54,19,3,2,13,19,88
2012-11-05,1610612746,0021200049,2012-11-05,LAC vs. CLE,LAC,CLE,L,2,2,0.5,240,39,74,0.527,9,25,0.36,14,16,0.875,9,29,38,23,7,13,25,24,101
2012-11-05,1610612751,0021200043,2012-11-05,BKN vs. MIN,BKN,MIN,L,1,1,0.5,240,35,73,0.479,13,23,0.565,13,18,0.722,8,21,29,24,7,4,13,17,96
2012-11-05,1610612744,0021200048,2012-11-05,GSW @ SAC,SAC,GSW,L,2,2,0.5,240,31,78,0.397,6,21,0.286,24,28,0.857,7,31,38,21,5,2,13,17,92
2012-11-05,1610612754,0021200047,2012-11-05,IND @ SAS,SAS,IND,L,2,2,0.5,240,27,79,0.342,6,20,0.3,19,22,0.864,17,31,48,11,3,7,19,17,79
2012-11-05,1610612748,0021200044,2012-11-05,MIA vs. PHX,MIA,PHX,W,3,1,0.75,240,47,86,0.547,15,26,0.577,15,19,0.789,7,42,49,33,7,4,15,22,124
2012-11-05,1610612762,0021200045,2012-11-05,UTA @ MEM,MEM,UTA,L,1,3,0.25,240,40,90,0.444,5,15,0.333,9,13,0.692,11,31,42,20,8,8,14,22,94
2012-11-05,1610612742,0021200046,2012-11-05,DAL vs. POR,DAL,POR,W,3,1,0.75,240,48,78,0.615,10,20,0.5,8,13,0.615,2,35,37,29,12,5,9,15,114
2012-11-05,1610612752,0021200042,2012-11-05,NYK @ PHI,PHI,NYK,W,3,0,1.0,240,39,84,0.464,13,32,0.406,19,19,1.0,9,35,44,24,7,5,7,17,110
2012-11-05,1610612739,0021200049,2012-11-05,CLE @ LAC,LAC,CLE,W,2,2,0.5,240,40,92,0.435,14,29,0.483,14,22,0.636,18,25,43,24,12,2,17,18,108
2012-11-05,1610612756,0021200044,2012-11-05,PHX @ MIA,MIA,PHX,L,1,3,0.25,240,35,88,0.398,7,21,0.333,22,29,0.759,10,28,38,22,11,7,11,19,99
2012-11-05,1610612763,0021200045,2012-11-05,MEM vs. UTA,MEM,UTA,W,2,1,0.667,240,38,91,0.418,5,14,0.357,22,25,0.88,14,37,51,21,9,10,11,17,103
2012-11-05,1610612759,0021200047,2012-11-05,SAS vs. IND,SAS,IND,W,4,0,1.0,240,41,87,0.471,8,18,0.444,11,13,0.846,11,34,45,25,11,2,8,17,101
2012-11-06,1610612761,0021200051,2012-11-06,TOR @ OKC,OKC,TOR,L,1,3,0.25,240,30,84,0.357,7,30,0.233,21,25,0.84,8,29,37,16,11,2,17,24,88
2012-11-06,1610612760,0021200051,2012-11-06,OKC vs. TOR,OKC,TOR,W,2,2,0.5,240,35,74,0.473,9,25,0.36,29,34,0.853,7,39,46,24,10,9,17,22,108
2012-11-06,1610612753,0021200050,2012-11-06,ORL @ CHI,CHI,ORL,L,2,1,0.667,240,36,86,0.419,8,19,0.421,13,17,0.765,11,32,43,23,4,5,11,22,93
2012-11-06,1610612743,0021200052,2012-11-06,DEN vs. DET,DEN,DET,W,1,3,0.25,240,41,92,0.446,10,30,0.333,17,22,0.773,21,31,52,23,9,11,15,21,109
2012-11-06,1610612765,0021200052,2012-11-06,DET @ DEN,DEN,DET,L,0,4,0.0,240,35,78,0.449,6,12,0.5,21,25,0.84,8,27,35,26,6,9,13,19,97
2012-11-06,1610612741,0021200050,2012-11-06,CHI vs. ORL,CHI,ORL,W,3,1,0.75,240,40,84,0.476,2,6,0.333,17,24,0.708,9,34,43,27,7,7,9,12,99
2012-11-07,1610612766,0021200053,2012-11-07,CHA vs. PHX,CHA,PHX,L,1,2,0.333,240,38,87,0.437,10,22,0.455,24,27,0.889,15,24,39,26,4,12,12,20,110
2012-11-07,1610612737,0021200055,2012-11-07,ATL vs. IND,ATL,IND,W,2,1,0.667,240,38,87,0.437,7,22,0.318,6,12,0.5,17,34,51,24,8,3,17,15,89
2012-11-07,1610612758,0021200063,2012-11-07,SAC vs. DET,SAC,DET,W,2,3,0.4,240,40,82,0.488,7,16,0.438,18,24,0.75,14,28,42,15,8,3,13,21,105
2012-11-07,1610612739,0021200065,2012-11-07,CLE @ GSW,GSW,CLE,L,2,3,0.4,240,36,86,0.419,11,32,0.344,13,21,0.619,11,28,39,20,7,1,16,26,96
2012-11-07,1610612764,0021200054,2012-11-07,WAS @ BOS,BOS,WAS,L,0,3,0.0,265,39,95,0.411,10,29,0.345,6,7,0.857,10,34,44,25,8,6,19,27,94
2012-11-07,1610612740,0021200058,2012-11-07,NOH vs. PHI,NOH,PHI,L,2,2,0.5,240,23,69,0.333,4,19,0.211,12,16,0.75,11,36,47,18,8,9,20,12,62
2012-11-07,1610612750,0021200060,2012-11-07,MIN vs. ORL,MIN,ORL,W,3,1,0.75,240,34,76,0.447,7,20,0.35,15,22,0.682,13,33,46,22,11,9,19,18,90
2012-11-07,1610612745,0021200059,2012-11-07,HOU vs. DEN,HOU,DEN,L,2,2,0.5,240,31,84,0.369,8,33,0.242,17,23,0.739,16,27,43,18,15,2,18,22,87
2012-11-07,1610612751,0021200056,2012-11-07,BKN @ MIA,MIA,BKN,L,1,2,0.333,240,30,80,0.375,3,21,0.143,10,17,0.588,13,27,40,12,7,1,19,15,73
2012-11-07,1610612753,0021200060,2012-11-07,ORL @ MIN,MIN,ORL,L,2,2,0.5,240,28,80,0.35,3,12,0.25,16,20,0.8,12,29,41,17,6,7,19,22,75
2012-11-07,1610612743,0021200059,2012-11-07,DEN @ HOU,HOU,DEN,W,2,3,0.4,240,37,82,0.451,7,18,0.389,12,21,0.571,16,33,49,20,9,5,21,16,93
2012-11-07,1610612747,0021200062,2012-11-07,LAL @ UTA,UTA,LAL,L,1,4,0.2,240,25,74,0.338,4,23,0.174,32,46,0.696,15,33,48,11,10,3,18,14,86
2012-11-07,1610612744,0021200065,2012-11-07,GSW vs. CLE,GSW,CLE,W,3,2,0.6,240,42,78,0.538,5,18,0.278,17,23,0.739,7,37,44,28,11,4,16,22,106
2012-11-07,1610612761,0021200061,2012-11-07,TOR @ DAL,DAL,TOR,L,1,4,0.2,240,36,81,0.444,5,22,0.227,27,31,0.871,10,28,38,21,7,1,8,28,104
2012-11-07,1610612738,0021200054,2012-11-07,BOS vs. WAS,BOS,WAS,W,2,2,0.5,265,34,81,0.42,4,13,0.308,28,34,0.824,6,38,44,26,9,5,16,17,100
2012-11-07,1610612749,0021200057,2012-11-07,MIL vs. MEM,MIL,MEM,L,2,1,0.667,240,35,91,0.385,6,15,0.4,14,21,0.667,16,25,41,22,10,9,10,18,90
2012-11-07,1610612765,0021200063,2012-11-07,DET @ SAC,SAC,DET,L,0,5,0.0,240,36,73,0.493,8,22,0.364,23,31,0.742,10,23,33,23,4,6,17,20,103
2012-11-07,1610612759,0021200064,2012-11-07,SAS @ LAC,LAC,SAS,L,4,1,0.8,240,30,73,0.411,8,23,0.348,16,24,0.667,6,23,29,25,7,4,20,11,84
2012-11-07,1610612755,0021200058,2012-11-07,PHI @ NOH,NOH,PHI,W,2,2,0.5,240,35,84,0.417,4,22,0.182,3,5,0.6,9,34,43,19,5,6,15,16,77
2012-11-07,1610612762,0021200062,2012-11-07,UTA vs. LAL,UTA,LAL,W,2,3,0.4,240,37,83,0.446,5,17,0.294,16,18,0.889,9,28,37,21,12,7,12,30,95
2012-11-07,1610612748,0021200056,2012-11-07,MIA vs. BKN,MIA,BKN,W,4,1,0.8,240,40,77,0.519,10,24,0.417,13,16,0.813,8,32,40,25,8,5,12,18,103
2012-11-07,1610612746,0021200064,2012-11-07,LAC vs. SAS,LAC,SAS,W,3,2,0.6,240,46,83,0.554,6,17,0.353,8,9,0.889,9,37,46,30,13,8,15,19,106
2012-11-07,1610612763,0021200057,2012-11-07,MEM @ MIL,MIL,MEM,W,3,1,0.75,240,44,83,0.53,6,16,0.375,14,19,0.737,11,38,49,28,7,5,14,20,108
2012-11-07,1610612756,0021200053,2012-11-07,PHX @ CHA,CHA,PHX,W,2,3,0.4,240,43,93,0.462,12,27,0.444,19,28,0.679,22,28,50,29,8,11,12,24,117
2012-11-07,1610612742,0021200061,2012-11-07,DAL vs. TOR,DAL,TOR,W,4,1,0.8,240,39,84,0.464,8,21,0.381,23,35,0.657,16,31,47,21,4,6,11,23,109
2012-11-07,1610612754,0021200055,2012-11-07,IND @ ATL,ATL,IND,L,2,3,0.4,240,35,85,0.412,8,26,0.308,8,9,0.889,11,30,41,18,10,7,15,14,86
2012-11-08,1610612760,0021200066,2012-11-08,OKC @ CHI,CHI,OKC,W,3,2,0.6,240,36,73,0.493,5,13,0.385,20,21,0.952,8,30,38,23,10,8,22,19,97
2012-11-08,1610612741,0021200066,2012-11-08,CHI vs. OKC,CHI,OKC,L,3,2,0.6,240,35,84,0.417,5,15,0.333,16,18,0.889,12,29,41,22,6,3,20,19,91
2012-11-08,1610612746,0021200067,2012-11-08,LAC @ POR,POR,LAC,W,4,2,0.667,240,41,77,0.532,3,13,0.231,18,25,0.72,10,34,44,20,9,3,13,22,103
2012-11-08,1610612757,0021200067,2012-11-08,POR vs. LAC,POR,LAC,L,2,3,0.4,240,32,75,0.427,7,20,0.35,19,30,0.633,9,22,31,19,10,4,13,22,90
2012-11-09,1610612763,0021200073,2012-11-09,MEM vs. HOU,MEM,HOU,W,4,1,0.8,240,35,94,0.372,6,19,0.316,17,23,0.739,18,22,40,16,14,8,9,16,93
2012-11-09,1610612755,0021200070,2012-11-09,PHI @ BOS,BOS,PHI,W,3,2,0.6,240,40,82,0.488,7,13,0.538,19,23,0.826,8,30,38,27,12,7,16,22,106
2012-11-09,1610612739,0021200077,2012-11-09,CLE @ PHX,PHX,CLE,L,2,4,0.333,240,37,77,0.481,9,21,0.429,22,27,0.815,9,30,39,19,11,4,20,25,105
2012-11-09,1610612742,0021200071,2012-11-09,DAL @ NYK,NYK,DAL,L,4,2,0.667,240,33,81,0.407,8,28,0.286,20,23,0.87,9,41,50,17,4,3,20,28,94
2012-11-09,1610612744,0021200080,2012-11-09,GSW @ LAL,LAL,GSW,L,3,3,0.5,240,29,86,0.337,7,25,0.28,12,20,0.6,13,34,47,12,5,3,18,25,77
2012-11-09,1610612753,0021200069,2012-11-09,ORL vs. BKN,ORL,BKN,L,2,3,0.4,240,30,70,0.429,4,11,0.364,4,8,0.5,7,28,35,19,3,6,18,22,68
2012-11-09,1610612748,0021200072,2012-11-09,MIA @ ATL,ATL,MIA,W,5,1,0.833,240,37,76,0.487,7,22,0.318,14,16,0.875,8,28,36,22,8,2,14,22,95
2012-11-09,1610612740,0021200074,2012-11-09,NOH vs. CHA,NOH,CHA,W,3,2,0.6,240,43,83,0.518,8,22,0.364,13,21,0.619,13,27,40,29,5,7,9,15,107
2012-11-09,1610612738,0021200070,2012-11-09,BOS vs. PHI,BOS,PHI,L,2,3,0.4,240,37,76,0.487,4,10,0.4,22,31,0.71,7,24,31,31,7,3,14,19,100
2012-11-09,1610612752,0021200071,2012-11-09,NYK vs. DAL,NYK,DAL,W,4,0,1.0,240,35,84,0.417,8,22,0.364,26,38,0.684,11,32,43,17,12,4,9,21,104
2012-11-09,1610612766,0021200074,2012-11-09,CHA @ NOH,NOH,CHA,L,1,3,0.25,240,40,83,0.482,7,21,0.333,12,18,0.667,15,26,41,17,7,9,12,17,99
2012-11-09,1610612750,0021200076,2012-11-09,MIN vs. IND,MIN,IND,W,4,1,0.8,240,35,70,0.5,2,9,0.222,24,28,0.857,5,29,34,23,7,5,12,16,96
