Date,GameID,HomeTeam,HomeTeamPTS,HomeTeamW_PCT,Ratio,VisitTeam,VisitTeamPTS,VisitTeamW_PCT,WL
2016-11-06,21600090,DAL,86,0.16699999999999998,0.29,MIL,75,0.5710000000000001,1.15
2016-11-06,21600092,LAL,119,0.5710000000000001,2.0,PHX,108,0.28600000000000003,1.1
2016-11-06,21600091,BOS,107,0.5,1.0,DEN,123,0.5,0.87
2016-11-06,21600087,NYK,109,0.33299999999999996,0.58,UTA,114,0.5710000000000001,0.96
2016-11-06,21600089,TOR,91,0.667,1.78,SAC,96,0.375,0.95
2016-11-07,21600094,WAS,106,0.16699999999999998,0.29,HOU,114,0.5710000000000001,0.93
2016-11-07,21600099,GSW,116,0.7140000000000001,inf,NOP,106,0.0,1.09
2016-11-07,21600093,PHI,84,0.0,0.0,UTA,109,0.625,0.77
2016-11-07,21600095,CHA,122,0.833,1.94,IND,100,0.429,1.22
2016-11-07,21600098,LAC,114,0.857,1.5,DET,82,0.5710000000000001,1.39
2016-11-07,21600097,OKC,97,0.857,2.57,MIA,85,0.33299999999999996,1.14
2016-11-07,21600096,CHI,112,0.5710000000000001,1.33,ORL,80,0.429,1.4
2016-11-08,21600105,SAC,102,0.444,inf,NOP,94,0.0,1.09
2016-11-08,21600101,BKN,119,0.429,2.57,MIN,110,0.16699999999999998,1.08
2016-11-08,21600103,POR,124,0.625,2.5,PHX,121,0.25,1.02
2016-11-08,21600102,MEM,108,0.5,1.17,DEN,107,0.429,1.01
2016-11-08,21600104,LAL,97,0.5,1.75,DAL,109,0.28600000000000003,0.89
2016-11-08,21600100,CLE,106,0.857,1.2,ATL,110,0.7140000000000001,0.96
2016-11-09,21600109,ORL,107,0.375,1.31,MIN,123,0.28600000000000003,0.87
2016-11-09,21600113,PHX,107,0.33299999999999996,0.67,DET,100,0.5,1.07
2016-11-09,21600107,WAS,118,0.28600000000000003,0.67,BOS,93,0.429,1.27
2016-11-09,21600116,GSW,116,0.75,3.0,DAL,95,0.25,1.22
2016-11-09,21600111,ATL,115,0.75,1.5,CHI,107,0.5,1.07
2016-11-09,21600112,OKC,102,0.75,1.05,TOR,112,0.7140000000000001,0.91
2016-11-09,21600115,LAC,111,0.875,1.57,POR,80,0.556,1.39
2016-11-09,21600114,SAS,99,0.625,1.0,HOU,101,0.625,0.98
2016-11-09,21600108,CHA,104,0.857,1.54,UTA,98,0.556,1.06
2016-11-09,21600106,NYK,110,0.429,1.14,BKN,96,0.375,1.15
2016-11-09,21600110,IND,122,0.5,inf,PHI,115,0.0,1.06
2016-11-10,21600119,DEN,101,0.375,0.48,GSW,125,0.778,0.81
2016-11-10,21600120,SAC,91,0.4,0.72,LAL,101,0.556,0.9
2016-11-10,21600118,MIA,95,0.28600000000000003,0.51,CHI,98,0.556,0.97
2016-11-10,21600117,MIL,106,0.5,4.5,NOP,112,0.111,0.95
2016-11-11,21600126,OKC,108,0.667,0.75,LAC,110,0.889,0.98
2016-11-11,21600128,POR,122,0.6,1.65,SAC,120,0.364,1.02
2016-11-11,21600121,PHI,109,0.125,0.28,IND,105,0.444,1.04
2016-11-11,21600122,WAS,94,0.25,0.29,CLE,105,0.875,0.9
2016-11-11,21600125,BOS,115,0.5,1.33,NYK,87,0.375,1.32
2016-11-11,21600123,CHA,111,0.75,1.0,TOR,113,0.75,0.98
2016-11-11,21600124,ORL,74,0.33299999999999996,0.55,UTA,87,0.6,0.85
2016-11-11,21600127,SAS,96,0.667,1.5,DET,86,0.444,1.12
2016-11-12,21600138,DEN,95,0.33299999999999996,0.67,DET,106,0.5,0.9
2016-11-12,21600139,PHX,104,0.3,0.68,BKN,122,0.444,0.85
2016-11-12,21600136,MIA,91,0.25,0.39,UTA,102,0.636,0.89
2016-11-12,21600133,CHI,106,0.6,2.7,WAS,95,0.222,1.12
2016-11-12,21600135,MIN,105,0.25,0.28,LAC,119,0.9,0.88
2016-11-12,21600129,NOP,99,0.1,0.17,LAL,126,0.6,0.79
2016-11-12,21600134,HOU,100,0.556,0.79,SAS,106,0.7,0.94
2016-11-12,21600132,ATL,117,0.778,7.01,PHI,96,0.111,1.22
2016-11-12,21600131,TOR,118,0.778,2.34,NYK,107,0.33299999999999996,1.1
2016-11-12,21600130,IND,99,0.4,0.72,BOS,105,0.556,0.94
2016-11-12,21600137,MIL,106,0.556,1.25,MEM,96,0.444,1.1
2016-11-13,21600140,CLE,100,0.889,1.33,CHA,93,0.667,1.08
2016-11-13,21600143,GSW,133,0.8,2.93,PHX,120,0.273,1.11
2016-11-13,21600142,MIN,125,0.33299999999999996,0.61,LAL,99,0.545,1.26
2016-11-13,21600141,OKC,117,0.6,1.5,ORL,119,0.4,0.98
2016-11-13,21600144,POR,112,0.636,2.12,DEN,105,0.3,1.07
2016-11-14,21600152,LAC,127,0.909,2.27,BKN,95,0.4,1.34
2016-11-14,21600150,SAS,94,0.727,3.27,MIA,90,0.222,1.04
2016-11-14,21600151,UTA,96,0.583,1.17,MEM,102,0.5,0.94
2016-11-14,21600145,IND,88,0.455,1.25,ORL,69,0.364,1.28
2016-11-14,21600148,NOP,106,0.182,0.36,BOS,105,0.5,1.01
2016-11-14,21600149,HOU,115,0.6,6.0,PHI,88,0.1,1.31
2016-11-14,21600146,NYK,93,0.4,1.8,DAL,77,0.222,1.21
2016-11-14,21600147,DET,104,0.545,1.0,OKC,88,0.545,1.18
2016-11-15,21600155,MIN,108,0.3,0.43,CHA,115,0.7,0.94
2016-11-15,21600157,LAL,125,0.583,1.6,BKN,118,0.364,1.06
2016-11-15,21600154,MIA,90,0.2,0.25,ATL,93,0.8,0.97
2016-11-15,21600153,CLE,121,0.9,1.29,TOR,117,0.7,1.03
2016-11-15,21600156,POR,88,0.583,0.92,CHI,113,0.636,0.78
2016-11-16,21600165,TOR,121,0.636,0.78,GSW,127,0.818,0.95
2016-11-16,21600167,LAC,107,0.833,1.53,MEM,111,0.545,0.96
2016-11-16,21600164,OKC,105,0.583,1.07,HOU,103,0.545,1.02
2016-11-16,21600163,ATL,107,0.818,1.64,MIL,100,0.5,1.07
2016-11-16,21600159,ORL,89,0.41700000000000004,2.5,NOP,82,0.16699999999999998,1.09
2016-11-16,21600162,NYK,105,0.455,0.91,DET,102,0.5,1.03
2016-11-16,21600168,SAC,105,0.33299999999999996,0.44,SAS,110,0.75,0.95
2016-11-16,21600166,DEN,120,0.364,1.46,PHX,104,0.25,1.15
2016-11-16,21600158,PHI,109,0.182,0.91,WAS,102,0.2,1.07
2016-11-16,21600160,IND,103,0.5,0.61,CLE,93,0.818,1.11
2016-11-16,21600161,BOS,90,0.545,2.72,DAL,83,0.2,1.08
2016-11-17,21600172,MIN,110,0.364,2.18,PHI,86,0.16699999999999998,1.28
2016-11-17,21600169,WAS,119,0.273,0.65,NYK,112,0.41700000000000004,1.06
2016-11-17,21600171,HOU,126,0.583,1.08,POR,109,0.5379999999999999,1.16
2016-11-17,21600173,UTA,77,0.5379999999999999,0.81,CHI,85,0.667,0.91
2016-11-17,21600170,MIA,96,0.273,0.6,MIL,73,0.455,1.32
2016-11-18,21600183,SAC,115,0.308,0.36,LAC,121,0.846,0.95
2016-11-18,21600178,OKC,124,0.615,1.85,BKN,105,0.33299999999999996,1.18
2016-11-18,21600181,DEN,111,0.33299999999999996,0.5,TOR,113,0.667,0.98
2016-11-18,21600180,DAL,64,0.182,0.31,MEM,80,0.583,0.8
2016-11-18,21600179,BOS,88,0.5,0.6,GSW,104,0.833,0.85
2016-11-18,21600175,CLE,104,0.833,1.8,DET,81,0.462,1.28
2016-11-18,21600177,NOP,113,0.231,0.46,POR,101,0.5,1.12
2016-11-18,21600176,IND,96,0.462,1.5,PHX,116,0.308,0.83
2016-11-18,21600174,CHA,100,0.727,0.97,ATL,96,0.75,1.04
2016-11-18,21600182,LAL,107,0.5379999999999999,0.7,SAS,116,0.769,0.92
2016-11-19,21600186,WAS,111,0.25,0.75,MIA,114,0.33299999999999996,0.97
2016-11-19,21600190,MEM,93,0.615,1.85,MIN,71,0.33299999999999996,1.31
2016-11-19,21600185,NOP,121,0.28600000000000003,0.43,CHA,116,0.667,1.04
2016-11-19,21600184,HOU,111,0.615,1.23,UTA,102,0.5,1.09
2016-11-19,21600189,PHI,120,0.231,0.81,PHX,105,0.28600000000000003,1.14
2016-11-19,21600188,DET,92,0.429,0.8,BOS,94,0.5379999999999999,0.98
2016-11-19,21600192,LAC,102,0.857,1.39,CHI,95,0.615,1.07
2016-11-19,21600191,MIL,121,0.41700000000000004,0.49,GSW,124,0.846,0.98
2016-11-19,21600187,ORL,95,0.462,2.77,DAL,87,0.16699999999999998,1.09
2016-11-20,21600194,BKN,109,0.308,0.58,POR,129,0.5329999999999999,0.84
2016-11-20,21600196,SAC,102,0.35700000000000004,0.58,TOR,99,0.615,1.03
2016-11-20,21600198,LAL,110,0.5,0.78,CHI,118,0.643,0.93
2016-11-20,21600195,OKC,111,0.5710000000000001,1.14,IND,115,0.5,0.97
2016-11-20,21600193,NYK,104,0.462,0.67,ATL,94,0.6920000000000001,1.11
2016-11-20,21600197,DEN,105,0.385,0.82,UTA,91,0.467,1.15
2016-11-21,21600201,CHA,90,0.615,0.96,MEM,105,0.643,0.86
2016-11-21,21600200,WAS,106,0.308,1.15,PHX,101,0.267,1.05
2016-11-21,21600203,DET,96,0.4,0.62,HOU,99,0.643,0.97
2016-11-21,21600206,SAS,96,0.7859999999999999,5.1,DAL,91,0.154,1.05
2016-11-21,21600199,PHI,101,0.28600000000000003,0.93,MIA,94,0.308,1.07
2016-11-21,21600207,LAC,123,0.867,1.52,TOR,115,0.5710000000000001,1.07
2016-11-21,21600202,IND,83,0.467,0.54,GSW,120,0.857,0.69
2016-11-21,21600204,MIL,93,0.462,1.08,ORL,89,0.429,1.04
2016-11-21,21600205,MIN,93,0.308,0.54,BOS,99,0.5710000000000001,0.94
2016-11-22,21600208,NYK,107,0.5,1.0,POR,103,0.5,1.04
2016-11-22,21600211,LAL,111,0.5329999999999999,1.0,OKC,109,0.5329999999999999,1.02
2016-11-22,21600210,DEN,110,0.429,0.72,CHI,107,0.6,1.03
2016-11-22,21600209,ATL,94,0.643,1.93,NOP,112,0.33299999999999996,0.84
2016-11-23,21600218,DET,107,0.43799999999999994,1.53,MIA,84,0.28600000000000003,1.27
2016-11-23,21600214,ORL,87,0.4,1.28,PHX,92,0.313,0.95
2016-11-23,21600213,CHA,114,0.5710000000000001,0.71,SAS,119,0.8,0.96
2016-11-23,21600224,SAC,116,0.4,0.8,OKC,101,0.5,1.15
2016-11-23,21600219,HOU,102,0.6,1.0,TOR,115,0.6,0.89
2016-11-23,21600212,PHI,99,0.267,0.4,MEM,104,0.667,0.95
2016-11-23,21600223,GSW,149,0.867,1.73,LAL,106,0.5,1.41
2016-11-23,21600215,CLE,137,0.846,1.8,POR,125,0.47100000000000003,1.1
2016-11-23,21600221,UTA,108,0.5,1.25,DEN,83,0.4,1.3
2016-11-23,21600220,DAL,104,0.14300000000000002,0.16,LAC,124,0.875,0.84
2016-11-23,21600222,NOP,117,0.375,1.31,MIN,96,0.28600000000000003,1.22
2016-11-23,21600217,BKN,92,0.28600000000000003,0.48,BOS,111,0.6,0.83
2016-11-23,21600216,IND,85,0.43799999999999994,0.66,ATL,96,0.667,0.89
2016-11-25,21600227,CLE,128,0.857,6.44,DAL,90,0.133,1.42
2016-11-25,21600228,NYK,113,0.5329999999999999,1.0,CHA,111,0.5329999999999999,1.02
2016-11-25,21600231,UTA,95,0.529,0.85,ATL,68,0.625,1.4
2016-11-25,21600238,LAL,85,0.47100000000000003,0.54,GSW,109,0.875,0.78
2016-11-25,21600239,SAC,104,0.375,0.6,HOU,117,0.625,0.89
2016-11-25,21600226,ORL,91,0.375,1.05,WAS,94,0.35700000000000004,0.97
2016-11-25,21600235,DEN,129,0.375,0.71,OKC,132,0.529,0.98
2016-11-25,21600233,MEM,81,0.625,1.88,MIA,90,0.33299999999999996,0.9
2016-11-25,21600229,PHI,89,0.25,0.4,CHI,105,0.625,0.85
2016-11-25,21600225,BOS,103,0.563,0.69,SAS,109,0.813,0.94
2016-11-25,21600237,POR,119,0.5,1.42,NOP,104,0.353,1.14
2016-11-25,21600234,IND,118,0.47100000000000003,1.76,BKN,97,0.267,1.22
2016-11-25,21600236,PHX,85,0.294,0.88,MIN,98,0.33299999999999996,0.87
2016-11-25,21600230,DET,108,0.47100000000000003,0.57,LAC,97,0.8240000000000001,1.11
2016-11-25,21600232,MIL,99,0.429,0.69,TOR,105,0.625,0.94
2016-11-26,21600244,GSW,115,0.882,2.82,MIN,102,0.313,1.13
2016-11-26,21600241,CHA,107,0.563,1.13,NYK,102,0.5,1.05
2016-11-26,21600240,WAS,100,0.33299999999999996,0.4,SAS,112,0.8240000000000001,0.89
2016-11-26,21600243,MIA,107,0.313,0.48,MEM,110,0.647,0.97
2016-11-26,21600242,OKC,106,0.556,1.25,DET,88,0.444,1.2
2016-11-27,21600248,ORL,96,0.353,0.76,MIL,104,0.467,0.92
2016-11-27,21600247,BKN,105,0.25,0.61,SAC,122,0.41200000000000003,0.86
2016-11-27,21600252,LAL,109,0.5,0.85,ATL,94,0.588,1.16
2016-11-27,21600246,PHX,114,0.278,0.67,DEN,120,0.41200000000000003,0.95
2016-11-27,21600249,IND,91,0.5,0.64,LAC,70,0.778,1.3
2016-11-27,21600245,PHI,108,0.235,0.27,CLE,112,0.867,0.96
2016-11-27,21600251,POR,114,0.474,0.73,HOU,130,0.647,0.88
2016-11-27,21600250,DAL,91,0.188,0.56,NOP,81,0.33299999999999996,1.12
2016-11-28,21600259,GSW,105,0.889,1.6,ATL,100,0.556,1.05
2016-11-28,21600256,MIA,104,0.294,0.5,BOS,112,0.588,0.93
2016-11-28,21600255,NYK,103,0.47100000000000003,0.81,OKC,112,0.579,0.92
2016-11-28,21600253,WAS,101,0.375,0.96,SAC,95,0.389,1.06
2016-11-28,21600254,TOR,122,0.647,2.91,PHI,95,0.222,1.28
2016-11-28,21600257,MEM,85,0.611,1.04,CHA,104,0.588,0.82
2016-11-28,21600258,MIN,103,0.294,0.53,UTA,112,0.556,0.92
2016-11-29,21600261,BKN,127,0.294,0.4,LAC,122,0.737,1.04
2016-11-29,21600260,CHA,89,0.556,1.17,DET,112,0.474,0.79
2016-11-29,21600265,UTA,120,0.579,0.95,HOU,101,0.611,1.19
2016-11-29,21600262,MIL,118,0.5,0.62,CLE,101,0.813,1.17
2016-11-29,21600264,SAS,83,0.778,2.0,ORL,95,0.389,0.87
2016-11-29,21600263,NOP,105,0.368,0.78,LAL,88,0.474,1.19
2016-11-30,21600274,PHX,109,0.316,0.6,ATL,107,0.526,1.02
2016-11-30,21600275,POR,131,0.5,1.05,IND,109,0.474,1.2
2016-11-30,21600270,OKC,126,0.6,1.7,WAS,115,0.353,1.1
2016-11-30,21600273,DEN,98,0.389,1.17,MIA,106,0.33299999999999996,0.92
2016-11-30,21600272,DAL,87,0.17600000000000002,0.22,SAS,94,0.789,0.93
2016-11-30,21600271,MIN,104,0.278,0.56,NYK,106,0.5,0.98
2016-11-30,21600269,CHI,90,0.588,1.18,LAL,96,0.5,0.94
2016-11-30,21600267,BOS,114,0.556,1.11,DET,121,0.5,0.94
2016-11-30,21600268,TOR,120,0.667,1.15,MEM,105,0.579,1.14
2016-12-01,21600278,MEM,95,0.6,1.63,ORL,94,0.368,1.01
2016-12-01,21600279,CLE,94,0.765,1.02,LAC,113,0.75,0.83
2016-12-01,21600280,UTA,110,0.55,1.49,MIA,111,0.368,0.99
2016-12-01,21600277,BKN,93,0.278,0.53,MIL,111,0.529,0.84
2016-12-01,21600276,CHA,97,0.579,3.47,DAL,87,0.16699999999999998,1.11
2016-12-01,21600281,GSW,127,0.8420000000000001,1.33,HOU,132,0.632,0.96
2016-12-02,21600285,NYK,118,0.526,2.0,MIN,114,0.263,1.04
2016-12-02,21600283,BOS,97,0.579,1.57,SAC,92,0.368,1.05
2016-12-02,21600287,NOP,96,0.35,0.46,LAC,114,0.762,0.84
2016-12-02,21600289,SAS,107,0.8,2.4,WAS,105,0.33299999999999996,1.02
2016-12-02,21600282,PHI,88,0.21100000000000002,0.53,ORL,105,0.4,0.84
2016-12-02,21600286,CHI,111,0.611,0.85,CLE,105,0.722,1.06
2016-12-02,21600290,DEN,110,0.368,0.57,HOU,128,0.65,0.86
2016-12-02,21600284,TOR,113,0.684,1.44,LAL,80,0.47600000000000003,1.41
2016-12-02,21600288,ATL,85,0.5,0.95,DET,121,0.524,0.7
2016-12-03,21600293,TOR,128,0.7,1.47,ATL,84,0.47600000000000003,1.52
2016-12-03,21600292,CHA,120,0.55,1.83,MIN,125,0.3,0.96
2016-12-03,21600299,GSW,138,0.85,2.83,PHX,109,0.3,1.27
2016-12-03,21600295,MEM,103,0.619,1.36,LAL,100,0.455,1.03
2016-12-03,21600294,PHI,106,0.2,0.33,BOS,107,0.6,0.99
2016-12-03,21600296,DAL,107,0.21100000000000002,0.36,CHI,82,0.579,1.3
2016-12-03,21600291,MIL,112,0.556,2.11,BKN,103,0.263,1.09
2016-12-03,21600298,POR,99,0.524,1.5,MIA,92,0.35,1.08
2016-12-03,21600297,UTA,105,0.5710000000000001,1.63,DEN,98,0.35,1.07
2016-12-04,21600301,OKC,101,0.619,1.86,NOP,92,0.33299999999999996,1.1
2016-12-04,21600303,LAC,102,0.727,1.45,IND,111,0.5,0.92
2016-12-04,21600302,NYK,106,0.55,1.57,SAC,98,0.35,1.08
2016-12-04,21600300,DET,92,0.5,1.17,ORL,98,0.429,0.94
2016-12-05,21600310,NOP,108,0.318,0.5,MEM,110,0.636,0.98
2016-12-05,21600308,CHI,110,0.55,1.01,POR,112,0.545,0.98
2016-12-05,21600312,DAL,101,0.2,0.35,CHA,109,0.5710000000000001,0.93
2016-12-05,21600309,MIL,96,0.526,0.65,SAS,97,0.81,0.99
2016-12-05,21600314,GSW,142,0.857,1.8,IND,106,0.47600000000000003,1.34
2016-12-05,21600307,ATL,99,0.455,0.72,OKC,102,0.636,0.97
2016-12-05,21600304,PHI,98,0.19,0.5,DEN,106,0.381,0.92
2016-12-05,21600311,HOU,107,0.667,1.17,BOS,106,0.5710000000000001,1.01
2016-12-05,21600306,BKN,113,0.25,0.68,WAS,118,0.368,0.96
2016-12-05,21600313,LAL,101,0.435,0.74,UTA,107,0.591,0.94
2016-12-05,21600305,TOR,112,0.667,0.91,CLE,116,0.737,0.97
2016-12-06,21600317,DET,102,0.522,1.0,CHI,91,0.524,1.12
2016-12-06,21600318,MEM,96,0.652,3.58,PHI,91,0.182,1.05
2016-12-06,21600316,MIA,103,0.33299999999999996,0.58,NYK,114,0.5710000000000001,0.9
2016-12-06,21600320,UTA,112,0.609,2.13,PHX,105,0.28600000000000003,1.07
2016-12-06,21600319,MIN,91,0.28600000000000003,0.35,SAS,105,0.818,0.87
2016-12-06,21600315,WAS,116,0.35,0.77,ORL,124,0.455,0.94
2016-12-07,21600329,PHX,94,0.273,0.55,IND,109,0.5,0.86
2016-12-07,21600330,LAC,98,0.696,0.81,GSW,115,0.8640000000000001,0.85
2016-12-07,21600323,BKN,116,0.28600000000000003,0.79,DEN,111,0.364,1.05
2016-12-07,21600321,CHA,87,0.591,1.18,DET,77,0.5,1.13
2016-12-07,21600322,ORL,87,0.435,0.74,BOS,117,0.591,0.74
2016-12-07,21600327,NYK,94,0.545,0.73,CLE,126,0.75,0.75
2016-12-07,21600325,MIL,115,0.55,1.05,POR,107,0.522,1.07
2016-12-07,21600328,DAL,89,0.19,0.5,SAC,120,0.381,0.74
2016-12-07,21600326,HOU,134,0.682,1.64,LAL,95,0.41700000000000004,1.41
2016-12-07,21600324,ATL,103,0.478,1.5,MIA,95,0.318,1.08
2016-12-08,21600332,WAS,92,0.381,1.09,DEN,85,0.348,1.08
2016-12-08,21600334,NOP,88,0.304,1.4,PHI,99,0.217,0.89
2016-12-08,21600333,MEM,88,0.667,1.33,POR,86,0.5,1.02
2016-12-08,21600336,CHI,95,0.545,0.7,SAS,91,0.7829999999999999,1.04
2016-12-08,21600335,UTA,99,0.583,0.67,GSW,106,0.87,0.93
2016-12-08,21600331,TOR,124,0.682,2.5,MIN,110,0.273,1.13
2016-12-09,21600345,SAC,100,0.364,0.64,NYK,103,0.565,0.97
2016-12-09,21600343,DAL,111,0.22699999999999998,0.47,IND,103,0.478,1.08
2016-12-09,21600344,LAL,115,0.4,1.32,PHX,119,0.304,0.97
2016-12-09,21600338,CLE,114,0.762,2.51,MIA,84,0.304,1.36
2016-12-09,21600340,MIL,110,0.524,1.05,ATL,114,0.5,0.96
2016-12-09,21600342,MIN,90,0.261,0.5,DET,117,0.52,0.77
2016-12-09,21600341,OKC,99,0.609,0.88,HOU,102,0.696,0.97
2016-12-09,21600339,BOS,94,0.565,0.81,TOR,101,0.696,0.93
