GAME_DATE,Team_ID,Game_ID,GAME_DATE,MATCHUP,HomeTeam,VisitTeam,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2015-10-30,1610612756,0021500032,2015-10-30,PHX vs. POR,PHX,POR,W,1,1,0.5,240,37,83,0.446,4,18,0.222,32,42,0.762,11,44,55,17,13,7,19,17,110
2015-10-30,1610612749,0021500027,2015-10-30,MIL vs. WAS,MIL,WAS,L,0,2,0.0,240,42,82,0.512,7,24,0.292,22,28,0.786,6,26,32,33,9,2,16,32,113
2015-10-30,1610612748,0021500021,2015-10-30,MIA @ CLE,CLE,MIA,L,1,1,0.5,240,33,77,0.429,6,21,0.286,20,22,0.909,6,32,38,21,5,7,13,20,92
2015-10-30,1610612760,0021500022,2015-10-30,OKC @ ORL,ORL,OKC,W,2,0,1.0,290,50,110,0.455,8,27,0.296,31,38,0.816,22,40,62,19,8,9,20,28,139
2015-10-30,1610612745,0021500030,2015-10-30,HOU vs. GSW,HOU,GSW,L,0,2,0.0,240,30,82,0.366,5,23,0.217,27,36,0.75,12,37,49,19,3,9,16,20,92
2015-10-30,1610612741,0021500025,2015-10-30,CHI @ DET,DET,CHI,L,2,1,0.667,265,34,84,0.405,7,22,0.318,19,26,0.731,8,42,50,18,8,8,19,24,94
2015-10-30,1610612737,0021500026,2015-10-30,ATL vs. CHA,ATL,CHA,W,2,1,0.667,240,36,83,0.434,8,23,0.348,17,22,0.773,8,37,45,23,9,4,15,17,97
2015-10-30,1610612757,0021500032,2015-10-30,POR @ PHX,PHX,POR,L,1,1,0.5,240,34,86,0.395,9,24,0.375,15,19,0.789,11,31,42,17,9,5,23,33,92
2015-10-30,1610612762,0021500023,2015-10-30,UTA @ PHI,PHI,UTA,W,1,1,0.5,240,36,88,0.409,7,13,0.538,20,25,0.8,13,38,51,19,10,9,7,22,99
2015-10-30,1610612755,0021500023,2015-10-30,PHI vs. UTA,PHI,UTA,L,0,2,0.0,240,19,63,0.302,6,15,0.4,27,37,0.73,8,31,39,15,4,5,18,22,71
2015-10-30,1610612766,0021500026,2015-10-30,CHA @ ATL,ATL,CHA,L,0,2,0.0,240,36,88,0.409,12,30,0.4,10,13,0.769,13,41,54,23,7,6,18,20,94
2015-10-30,1610612743,0021500029,2015-10-30,DEN vs. MIN,DEN,MIN,L,1,1,0.5,240,29,95,0.305,5,25,0.2,15,20,0.75,17,34,51,15,7,4,14,27,78
2015-10-30,1610612765,0021500025,2015-10-30,DET vs. CHI,DET,CHI,W,3,0,1.0,265,39,104,0.375,6,28,0.214,14,28,0.5,20,41,61,18,9,2,14,19,98
2015-10-30,1610612751,0021500028,2015-10-30,BKN @ SAS,SAS,BKN,L,0,2,0.0,240,31,77,0.403,5,16,0.313,8,15,0.533,2,30,32,17,6,6,15,17,75
2015-10-30,1610612764,0021500027,2015-10-30,WAS @ MIL,MIL,WAS,W,2,0,1.0,240,35,68,0.515,12,21,0.571,36,44,0.818,8,29,37,25,7,5,21,20,118
2015-10-30,1610612739,0021500021,2015-10-30,CLE vs. MIA,CLE,MIA,W,2,1,0.667,240,39,86,0.453,6,25,0.24,18,21,0.857,14,35,49,25,4,4,11,19,102
2015-10-30,1610612738,0021500024,2015-10-30,BOS vs. TOR,BOS,TOR,L,1,1,0.5,240,32,85,0.376,7,26,0.269,32,41,0.78,7,31,38,23,14,3,17,28,103
2015-10-30,1610612761,0021500024,2015-10-30,TOR @ BOS,BOS,TOR,W,2,0,1.0,240,36,82,0.439,11,26,0.423,30,35,0.857,9,44,53,23,11,3,21,33,113
2015-10-30,1610612753,0021500022,2015-10-30,ORL vs. OKC,ORL,OKC,L,0,2,0.0,290,47,106,0.443,12,33,0.364,30,38,0.789,14,35,49,25,10,10,16,31,136
2015-10-31,1610612758,0021500038,2015-10-31,SAC @ LAC,LAC,SAC,L,1,2,0.333,240,43,101,0.426,6,18,0.333,17,25,0.68,19,30,49,20,9,2,13,34,109
2015-10-31,1610612740,0021500035,2015-10-31,NOP vs. GSW,NOP,GSW,L,0,3,0.0,240,46,100,0.46,8,22,0.364,20,23,0.87,16,32,48,22,4,4,15,23,120
2015-10-31,1610612751,0021500036,2015-10-31,BKN @ MEM,MEM,BKN,L,0,3,0.0,240,38,79,0.481,3,13,0.231,12,18,0.667,8,35,43,21,3,3,12,22,91
2015-10-31,1610612746,0021500038,2015-10-31,LAC vs. SAC,LAC,SAC,W,3,0,1.0,240,39,76,0.513,4,17,0.235,32,46,0.696,6,35,41,25,4,9,17,22,114
2015-10-31,1610612763,0021500036,2015-10-31,MEM vs. BKN,MEM,BKN,W,2,1,0.667,240,34,80,0.425,9,23,0.391,24,28,0.857,11,31,42,26,6,2,9,19,101
2015-10-31,1610612756,0021500037,2015-10-31,PHX @ POR,POR,PHX,W,2,1,0.667,240,39,94,0.415,11,32,0.344,12,16,0.75,11,37,48,16,11,6,13,20,101
2015-10-31,1610612752,0021500034,2015-10-31,NYK @ WAS,WAS,NYK,W,2,1,0.667,240,41,86,0.477,9,19,0.474,26,32,0.813,9,31,40,21,8,5,18,30,117
2015-10-31,1610612762,0021500033,2015-10-31,UTA @ IND,IND,UTA,W,2,1,0.667,240,39,88,0.443,6,15,0.4,13,18,0.722,15,32,47,15,13,4,17,24,97
2015-10-31,1610612757,0021500037,2015-10-31,POR vs. PHX,POR,PHX,L,1,2,0.333,240,33,79,0.418,8,30,0.267,16,28,0.571,10,35,45,20,7,5,16,20,90
2015-10-31,1610612744,0021500035,2015-10-31,GSW @ NOP,NOP,GSW,W,3,0,1.0,240,46,84,0.548,17,30,0.567,25,35,0.714,3,35,38,26,10,4,10,24,134
2015-10-31,1610612764,0021500034,2015-10-31,WAS vs. NYK,WAS,NYK,L,2,1,0.667,240,38,90,0.422,6,22,0.273,28,33,0.848,11,32,43,17,9,3,17,32,110
2015-10-31,1610612754,0021500033,2015-10-31,IND vs. UTA,IND,UTA,L,0,3,0.0,240,28,70,0.4,4,17,0.235,16,21,0.762,7,27,34,10,8,7,24,19,76
2015-11-01,1610612760,0021500044,2015-11-01,OKC vs. DEN,OKC,DEN,W,3,0,1.0,240,45,86,0.523,13,25,0.52,14,18,0.778,13,37,50,32,9,10,19,23,117
2015-11-01,1610612749,0021500042,2015-11-01,MIL @ TOR,TOR,MIL,L,0,3,0.0,240,29,69,0.42,5,19,0.263,24,24,1.0,7,26,33,21,6,8,18,21,87
2015-11-01,1610612759,0021500040,2015-11-01,SAS @ BOS,BOS,SAS,W,2,1,0.667,240,36,83,0.434,5,19,0.263,18,25,0.72,10,41,51,22,10,6,18,16,95
2015-11-01,1610612741,0021500043,2015-11-01,CHI vs. ORL,CHI,ORL,W,3,1,0.75,240,33,87,0.379,7,28,0.25,19,22,0.864,11,36,47,23,7,8,13,16,92
2015-11-01,1610612738,0021500040,2015-11-01,BOS vs. SAS,BOS,SAS,L,1,2,0.333,240,35,98,0.357,6,29,0.207,11,14,0.786,16,29,45,21,10,5,16,23,87
2015-11-01,1610612742,0021500045,2015-11-01,DAL @ LAL,LAL,DAL,W,2,1,0.667,240,40,87,0.46,11,30,0.367,12,16,0.75,8,41,49,28,5,4,11,22,103
2015-11-01,1610612745,0021500041,2015-11-01,HOU @ MIA,MIA,HOU,L,0,3,0.0,240,32,79,0.405,10,36,0.278,15,18,0.833,3,31,34,20,9,3,17,23,89
2015-11-01,1610612747,0021500045,2015-11-01,LAL vs. DAL,LAL,DAL,L,0,3,0.0,240,31,85,0.365,10,34,0.294,21,28,0.75,8,34,42,18,8,9,12,20,93
2015-11-01,1610612766,0021500039,2015-11-01,CHA vs. ATL,CHA,ATL,L,0,3,0.0,240,32,86,0.372,14,37,0.378,14,15,0.933,9,36,45,27,7,13,11,14,92
2015-11-01,1610612743,0021500044,2015-11-01,DEN @ OKC,OKC,DEN,L,1,2,0.333,240,35,92,0.38,9,26,0.346,14,19,0.737,14,21,35,20,8,3,13,17,93
2015-11-01,1610612737,0021500039,2015-11-01,ATL @ CHA,CHA,ATL,W,3,1,0.75,240,37,88,0.42,7,29,0.241,13,14,0.929,9,39,48,22,9,6,11,16,94
2015-11-01,1610612761,0021500042,2015-11-01,TOR vs. MIL,TOR,MIL,W,3,0,1.0,240,41,90,0.456,11,25,0.44,13,20,0.65,18,28,46,22,12,3,13,19,106
2015-11-01,1610612753,0021500043,2015-11-01,ORL @ CHI,CHI,ORL,L,0,3,0.0,240,35,90,0.389,7,23,0.304,10,17,0.588,12,31,43,21,7,11,16,19,87
2015-11-01,1610612748,0021500041,2015-11-01,MIA vs. HOU,MIA,HOU,W,2,1,0.667,240,42,86,0.488,9,22,0.409,16,21,0.762,11,37,48,24,11,5,12,16,109
2015-11-02,1610612750,0021500050,2015-11-02,MIN vs. POR,MIN,POR,L,2,1,0.667,240,34,79,0.43,3,13,0.231,30,39,0.769,8,33,41,22,10,4,15,22,101
2015-11-02,1610612752,0021500048,2015-11-02,NYK vs. SAS,NYK,SAS,L,2,2,0.5,240,32,89,0.36,4,13,0.308,16,21,0.762,17,32,49,17,8,3,10,18,84
2015-11-02,1610612759,0021500048,2015-11-02,SAS @ NYK,NYK,SAS,W,3,1,0.75,240,39,79,0.494,4,13,0.308,12,17,0.706,8,37,45,21,6,7,13,12,94
2015-11-02,1610612755,0021500046,2015-11-02,PHI vs. CLE,PHI,CLE,L,0,3,0.0,240,38,85,0.447,7,24,0.292,17,23,0.739,9,28,37,22,7,5,13,18,100
2015-11-02,1610612760,0021500049,2015-11-02,OKC @ HOU,HOU,OKC,L,3,1,0.75,240,40,84,0.476,10,23,0.435,15,22,0.682,14,41,55,17,7,9,24,24,105
2015-11-02,1610612757,0021500050,2015-11-02,POR @ MIN,MIN,POR,W,2,2,0.5,240,41,89,0.461,9,30,0.3,15,20,0.75,11,35,46,18,5,6,16,27,106
2015-11-02,1610612744,0021500051,2015-11-02,GSW vs. MEM,GSW,MEM,W,4,0,1.0,240,43,84,0.512,11,25,0.44,22,30,0.733,10,55,65,32,8,13,14,15,119
2015-11-02,1610612746,0021500052,2015-11-02,LAC vs. PHX,LAC,PHX,W,4,0,1.0,240,37,81,0.457,8,26,0.308,20,23,0.87,3,43,46,20,4,5,11,18,102
2015-11-02,1610612749,0021500047,2015-11-02,MIL @ BKN,BKN,MIL,W,1,3,0.25,240,38,73,0.521,9,23,0.391,18,26,0.692,8,28,36,24,6,7,14,23,103
2015-11-02,1610612763,0021500051,2015-11-02,MEM @ GSW,GSW,MEM,L,2,2,0.5,240,26,96,0.271,3,23,0.13,14,20,0.7,11,33,44,21,8,7,11,24,69
2015-11-02,1610612751,0021500047,2015-11-02,BKN vs. MIL,BKN,MIL,L,0,4,0.0,240,36,79,0.456,6,19,0.316,18,22,0.818,10,25,35,21,3,4,18,23,96
2015-11-02,1610612739,0021500046,2015-11-02,CLE @ PHI,PHI,CLE,W,3,1,0.75,240,42,81,0.519,8,22,0.364,15,20,0.75,7,36,43,28,5,9,16,19,107
2015-11-02,1610612745,0021500049,2015-11-02,HOU vs. OKC,HOU,OKC,W,1,3,0.25,240,41,89,0.461,9,29,0.31,19,29,0.655,7,27,34,22,18,7,12,22,110
2015-11-02,1610612756,0021500052,2015-11-02,PHX @ LAC,LAC,PHX,L,2,2,0.5,240,36,98,0.367,9,30,0.3,15,21,0.714,16,39,55,23,8,1,9,20,96
2015-11-03,1610612753,0021500056,2015-11-03,ORL @ NOP,NOP,ORL,W,1,3,0.25,240,42,90,0.467,7,18,0.389,12,12,1.0,10,45,55,24,5,3,18,18,103
2015-11-03,1610612763,0021500058,2015-11-03,MEM @ SAC,SAC,MEM,W,3,2,0.6,240,40,83,0.482,3,20,0.15,20,25,0.8,12,38,50,23,5,7,16,31,103
2015-11-03,1610612740,0021500056,2015-11-03,NOP vs. ORL,NOP,ORL,L,0,4,0.0,240,32,90,0.356,12,36,0.333,18,25,0.72,10,36,46,23,12,9,14,14,94
2015-11-03,1610612754,0021500054,2015-11-03,IND @ DET,DET,IND,W,1,3,0.25,240,38,88,0.432,7,23,0.304,11,12,0.917,12,30,42,21,15,5,15,19,94
2015-11-03,1610612765,0021500054,2015-11-03,DET vs. IND,DET,IND,L,3,1,0.75,240,33,86,0.384,5,22,0.227,11,17,0.647,19,31,50,14,8,5,23,21,82
2015-11-03,1610612761,0021500057,2015-11-03,TOR @ DAL,DAL,TOR,W,4,0,1.0,240,37,82,0.451,5,17,0.294,23,26,0.885,10,37,47,18,8,6,16,26,102
2015-11-03,1610612747,0021500059,2015-11-03,LAL vs. DEN,LAL,DEN,L,0,4,0.0,240,36,86,0.419,6,26,0.231,31,38,0.816,11,29,40,18,9,4,10,28,109
2015-11-03,1610612766,0021500053,2015-11-03,CHA vs. CHI,CHA,CHI,W,1,3,0.25,240,47,91,0.516,14,23,0.609,22,23,0.957,12,40,52,26,6,4,9,11,130
2015-11-03,1610612743,0021500059,2015-11-03,DEN @ LAL,LAL,DEN,W,2,2,0.5,240,43,85,0.506,7,20,0.35,27,31,0.871,11,38,49,30,5,7,14,23,120
2015-11-03,1610612758,0021500058,2015-11-03,SAC vs. MEM,SAC,MEM,L,1,3,0.25,240,29,74,0.392,7,20,0.35,24,40,0.6,8,27,35,17,8,1,13,21,89
2015-11-03,1610612741,0021500053,2015-11-03,CHI @ CHA,CHA,CHI,L,3,2,0.6,240,44,90,0.489,14,30,0.467,3,8,0.375,4,29,33,26,5,0,12,19,105
2015-11-03,1610612737,0021500055,2015-11-03,ATL @ MIA,MIA,ATL,W,4,1,0.8,240,37,90,0.411,7,21,0.333,17,22,0.773,16,35,51,25,10,1,15,14,98
2015-11-03,1610612748,0021500055,2015-11-03,MIA vs. ATL,MIA,ATL,L,2,2,0.5,240,38,86,0.442,5,28,0.179,11,16,0.688,13,36,49,13,10,9,18,21,92
2015-11-03,1610612742,0021500057,2015-11-03,DAL vs. TOR,DAL,TOR,L,2,2,0.5,240,33,86,0.384,7,23,0.304,18,25,0.72,14,30,44,20,5,3,15,25,91
2015-11-04,1610612745,0021500064,2015-11-04,HOU vs. ORL,HOU,ORL,W,2,3,0.4,265,42,88,0.477,11,34,0.324,24,34,0.706,16,32,48,28,8,1,19,20,119
2015-11-04,1610612739,0021500063,2015-11-04,CLE vs. NYK,CLE,NYK,W,4,1,0.8,240,33,83,0.398,7,27,0.259,23,32,0.719,9,39,48,21,5,2,11,12,96
2015-11-04,1610612749,0021500065,2015-11-04,MIL vs. PHI,MIL,PHI,W,2,3,0.4,240,35,86,0.407,8,23,0.348,13,17,0.765,8,28,36,24,6,4,10,19,91
2015-11-04,1610612758,0021500067,2015-11-04,SAC @ PHX,PHX,SAC,L,1,4,0.2,240,40,84,0.476,11,24,0.458,6,12,0.5,7,26,33,25,9,4,17,22,97
2015-11-04,1610612738,0021500060,2015-11-04,BOS @ IND,IND,BOS,L,1,3,0.25,240,35,83,0.422,10,27,0.37,18,22,0.818,15,34,49,20,7,5,19,22,98
2015-11-04,1610612760,0021500066,2015-11-04,OKC vs. TOR,OKC,TOR,L,3,2,0.6,240,39,82,0.476,8,23,0.348,12,14,0.857,11,30,41,26,8,10,19,29,98
2015-11-04,1610612755,0021500065,2015-11-04,PHI @ MIL,MIL,PHI,L,0,4,0.0,240,34,81,0.42,6,28,0.214,13,15,0.867,12,39,51,23,4,9,18,23,87
2015-11-04,1610612754,0021500060,2015-11-04,IND vs. BOS,IND,BOS,W,2,3,0.4,240,35,91,0.385,8,23,0.348,22,29,0.759,21,32,53,18,10,1,14,20,100
2015-11-04,1610612744,0021500069,2015-11-04,GSW vs. LAC,GSW,LAC,W,5,0,1.0,240,39,85,0.459,10,26,0.385,24,31,0.774,9,33,42,28,6,5,12,22,112
2015-11-04,1610612746,0021500069,2015-11-04,LAC @ GSW,GSW,LAC,L,4,1,0.8,240,43,88,0.489,8,22,0.364,14,22,0.636,10,31,41,24,6,4,11,26,108
2015-11-04,1610612756,0021500067,2015-11-04,PHX vs. SAC,PHX,SAC,W,3,2,0.6,240,45,83,0.542,14,23,0.609,14,22,0.636,9,32,41,27,14,4,18,11,118
2015-11-04,1610612764,0021500061,2015-11-04,WAS vs. SAS,WAS,SAS,W,3,1,0.75,240,42,87,0.483,8,23,0.348,10,14,0.714,4,29,33,27,11,3,10,19,102
2015-11-04,1610612762,0021500068,2015-11-04,UTA vs. POR,UTA,POR,L,2,2,0.5,240,33,88,0.375,5,24,0.208,21,33,0.636,16,24,40,9,12,8,9,22,92
2015-11-04,1610612752,0021500063,2015-11-04,NYK @ CLE,CLE,NYK,L,2,3,0.4,240,33,84,0.393,8,24,0.333,12,15,0.8,9,31,40,16,6,7,12,23,86
2015-11-04,1610612737,0021500062,2015-11-04,ATL vs. BKN,ATL,BKN,W,5,1,0.833,240,37,76,0.487,8,22,0.364,19,24,0.792,6,28,34,27,15,10,13,17,101
2015-11-04,1610612757,0021500068,2015-11-04,POR @ UTA,UTA,POR,W,3,2,0.6,240,41,77,0.532,11,25,0.44,15,32,0.469,13,35,48,11,5,7,19,25,108
2015-11-04,1610612761,0021500066,2015-11-04,TOR @ OKC,OKC,TOR,W,5,0,1.0,240,33,79,0.418,5,14,0.357,32,39,0.821,12,33,45,12,14,3,14,16,103
2015-11-04,1610612759,0021500061,2015-11-04,SAS @ WAS,WAS,SAS,L,3,2,0.6,240,37,81,0.457,7,22,0.318,18,20,0.9,9,40,49,21,5,3,20,21,99
2015-11-04,1610612751,0021500062,2015-11-04,BKN @ ATL,ATL,BKN,L,0,5,0.0,240,36,83,0.434,5,21,0.238,10,13,0.769,14,29,43,24,9,4,19,19,87
2015-11-04,1610612753,0021500064,2015-11-04,ORL @ HOU,HOU,ORL,L,1,4,0.2,265,46,91,0.505,7,20,0.35,15,19,0.789,9,29,38,28,12,6,14,25,114
2015-11-05,1610612741,0021500070,2015-11-05,CHI vs. OKC,CHI,OKC,W,4,2,0.667,240,40,90,0.444,7,18,0.389,17,21,0.81,11,36,47,20,3,7,6,17,104
2015-11-05,1610612748,0021500071,2015-11-05,MIA @ MIN,MIN,MIA,W,3,2,0.6,240,37,76,0.487,4,14,0.286,18,25,0.72,7,35,42,14,6,6,16,19,96
2015-11-05,1610612762,0021500073,2015-11-05,UTA @ DEN,DEN,UTA,W,3,2,0.6,240,37,85,0.435,11,24,0.458,11,17,0.647,12,31,43,23,6,6,10,26,96
2015-11-05,1610612750,0021500071,2015-11-05,MIN vs. MIA,MIN,MIA,L,2,2,0.5,240,30,85,0.353,4,12,0.333,20,22,0.909,10,34,44,16,7,6,16,27,84
2015-11-05,1610612763,0021500074,2015-11-05,MEM @ POR,POR,MEM,L,3,3,0.5,240,37,77,0.481,7,20,0.35,15,21,0.714,7,29,36,20,4,5,8,14,96
2015-11-05,1610612742,0021500072,2015-11-05,DAL vs. CHA,DAL,CHA,L,2,3,0.4,240,32,82,0.39,6,29,0.207,24,27,0.889,8,36,44,17,8,2,13,13,94
