Date,GameID,HomeTeam,HomeTeamPTS,HomeTeamW_PCT,Ratio,VisitTeam,VisitTeamPTS,VisitTeamW_PCT,WL
2014-10-28,21400001,NOP,101,0.0,1.0,ORL,84,0.0,1.2
2014-10-28,21400002,SAS,101,0.0,1.0,DAL,100,0.0,1.01
2014-10-28,21400003,LAL,90,0.0,1.0,HOU,108,0.0,0.83
2014-10-29,21400006,BOS,121,0.0,1.0,BKN,105,0.0,1.15
2014-10-29,21400010,NYK,80,0.0,1.0,CHI,104,0.0,0.77
2014-10-29,21400011,DEN,89,0.0,1.0,DET,79,0.0,1.13
2014-10-29,21400014,SAC,77,0.0,1.0,GSW,95,0.0,0.81
2014-10-29,21400012,UTA,93,0.0,0.0,HOU,104,1.0,0.89
2014-10-29,21400013,PHX,119,0.0,1.0,LAL,99,0.0,1.2
2014-10-29,21400007,MIA,107,0.0,1.0,WAS,95,0.0,1.13
2014-10-29,21400004,CHA,108,0.0,1.0,MIL,106,0.0,1.02
2014-10-29,21400009,MEM,105,0.0,1.0,MIN,101,0.0,1.04
2014-10-29,21400005,IND,103,0.0,1.0,PHI,91,0.0,1.13
2014-10-29,21400015,POR,106,0.0,1.0,OKC,89,0.0,1.19
2014-10-29,21400008,TOR,109,0.0,1.0,ATL,102,0.0,1.07
2014-10-30,21400020,LAC,93,0.0,1.0,OKC,90,0.0,1.03
2014-10-30,21400017,MIN,97,0.0,1.0,DET,91,0.0,1.07
2014-10-30,21400019,DAL,120,0.0,1.0,UTA,102,0.0,1.18
2014-10-30,21400018,CLE,90,0.0,1.0,NYK,95,0.0,0.95
2014-10-30,21400016,ORL,98,0.0,1.0,WAS,105,0.0,0.93
2014-10-31,21400025,SAC,103,0.0,0.0,POR,94,1.0,1.1
2014-10-31,21400026,LAL,111,0.0,0.0,LAC,118,1.0,0.94
2014-10-31,21400021,IND,89,1.0,1.0,MEM,97,1.0,0.92
2014-10-31,21400023,MIL,93,0.0,1.0,PHI,81,0.0,1.15
2014-10-31,21400022,CHI,108,1.0,1.0,CLE,114,0.0,0.95
2014-10-31,21400024,PHX,94,1.0,1.0,SAS,89,1.0,1.06
